JOB ID: 196321
FOLD: 0
HOST: node-38
START: Wed Dec 24 23:09:48 EET 2025
Wed Dec 24 23:09:48 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 550.144.03             Driver Version: 550.144.03     CUDA Version: 12.4     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-SXM2-32GB           On  |   00000000:0A:00.0 Off |                    0 |
| N/A   30C    P0             41W /  300W |       1MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI        PID   Type   Process name                              GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[CV] k=10 fold=0
[CV] TRAIN subjects (44): ['SC4002E0', 'SC4011E0', 'SC4012E0', 'SC4021E0', 'SC4022E0'] ...
[CV] VAL   subjects (1):   ['SC4001E0']
[CV] TEST  subjects (6):  ['SC4061E0', 'SC4121E0', 'SC4161E0', 'SC4202E0', 'SC4221E0'] ...
=== DEVICE: cuda ===
=== seq_len=21 stride=1 batch_size=64 ===
=== Transformer: d_model=128 heads=4 layers=2 ff=256 dropout=0.1 ===
[F0] [E02] batch 0240 | loss=0.2836 | acc=0.969
[F0] [E02] batch 0260 | loss=0.4147 | acc=0.922
[F0] [E02] batch 0280 | loss=0.2630 | acc=0.984
[F0] [E02] batch 0300 | loss=0.3344 | acc=0.953
[F0] [E02] batch 0320 | loss=0.3633 | acc=0.938
[F0] [E02] batch 0340 | loss=0.3392 | acc=0.969
[F0] [E02] batch 0360 | loss=0.3587 | acc=0.969
[F0] [E02] batch 0380 | loss=0.3099 | acc=0.969
[F0] [E02] batch 0400 | loss=0.4117 | acc=0.906
[F0] [E02] batch 0420 | loss=0.3042 | acc=0.969
[F0] [E02] batch 0440 | loss=0.3499 | acc=0.906
[F0] [E02] batch 0460 | loss=0.3649 | acc=0.922
[F0] [E02] batch 0480 | loss=0.3109 | acc=0.953
[F0] [E02] batch 0500 | loss=0.3569 | acc=0.938
[F0] [E02] batch 0520 | loss=0.4216 | acc=0.922
[F0] [E02] batch 0540 | loss=0.4609 | acc=0.859
[F0] [E02] batch 0560 | loss=0.5117 | acc=0.875
[F0] [E02] batch 0580 | loss=0.3405 | acc=0.906
[F0] [E02] batch 0600 | loss=0.3792 | acc=0.906
[F0] [E02] batch 0620 | loss=0.3394 | acc=0.969
[F0] [E02] batch 0640 | loss=0.3426 | acc=0.953
[F0] [E02] batch 0660 | loss=0.3731 | acc=0.922
[F0] [E02] batch 0680 | loss=0.3569 | acc=0.906
[F0] [E02] batch 0700 | loss=0.3590 | acc=0.953
[F0] [E02] batch 0720 | loss=0.3158 | acc=0.953
[F0] [E02] batch 0740 | loss=0.3767 | acc=0.953
[F0] [E02] batch 0760 | loss=0.2974 | acc=0.969
[F0] [E02] batch 0780 | loss=0.3344 | acc=0.953
[F0] [E02] batch 0800 | loss=0.3350 | acc=0.938
[F0] [E02] batch 0820 | loss=0.4552 | acc=0.922
[F0] [E02] batch 0840 | loss=0.3117 | acc=0.953
[F0] [E02] batch 0860 | loss=0.3132 | acc=0.953
[F0] [E02] batch 0880 | loss=0.3191 | acc=0.938
[F0] [E02] batch 0900 | loss=0.3613 | acc=0.938
[F0] [E02] batch 0920 | loss=0.3985 | acc=0.906
[F0] [E02] batch 0940 | loss=0.4202 | acc=0.906
[F0] [E02] batch 0960 | loss=0.3427 | acc=0.953
[F0] [E02] batch 0980 | loss=0.3106 | acc=0.953
[F0] [E02] batch 1000 | loss=0.3344 | acc=0.938
[F0] [E02] batch 1020 | loss=0.3055 | acc=0.969
[F0] [E02] batch 1040 | loss=0.2939 | acc=0.969
[F0] [E02] batch 1060 | loss=0.4025 | acc=0.922
[F0] [E02] batch 1080 | loss=0.4248 | acc=0.906
[F0] [E02] batch 1100 | loss=0.4413 | acc=0.891
[F0] [E02] batch 1120 | loss=0.3557 | acc=0.938
[F0] [E02] batch 1140 | loss=0.3322 | acc=0.969
[F0] [E02] batch 1160 | loss=0.4232 | acc=0.906
[F0] [E02] batch 1180 | loss=0.3271 | acc=0.953
[F0] [E02] batch 1200 | loss=0.2631 | acc=1.000
[F0] [E02] batch 1220 | loss=0.3698 | acc=0.906
[F0] [E02] batch 1240 | loss=0.3053 | acc=0.984
[F0] [E02] batch 1260 | loss=0.3205 | acc=0.953
[F0] [E02] batch 1280 | loss=0.3855 | acc=0.922
[F0] [E02] batch 1300 | loss=0.3871 | acc=0.953
[F0] [E02] batch 1320 | loss=0.3447 | acc=0.922
[F0] [E02] batch 1340 | loss=0.3798 | acc=0.938
[F0] [E02] batch 1360 | loss=0.3589 | acc=0.938
[F0] [E02] batch 1380 | loss=0.2511 | acc=1.000
[F0] [E02] batch 1400 | loss=0.3972 | acc=0.891
[F0] [E02] batch 1420 | loss=0.3260 | acc=0.969
[F0] [E02] batch 1440 | loss=0.3683 | acc=0.938
[F0] [E02] batch 1460 | loss=0.3374 | acc=0.922
[F0] [E02] batch 1480 | loss=0.3089 | acc=0.984
[F0] [E02] batch 1500 | loss=0.3882 | acc=0.953
[F0] [E02] batch 1520 | loss=0.3888 | acc=0.922
[F0] [E02] batch 1540 | loss=0.2960 | acc=0.969
[F0] [E02] batch 1560 | loss=0.3304 | acc=0.969
[F0] [E02] batch 1580 | loss=0.4277 | acc=0.906
[F0] [E02] batch 1600 | loss=0.3104 | acc=0.984
[F0] [E02] batch 1620 | loss=0.3665 | acc=0.938
[F0] [E02] batch 1640 | loss=0.4897 | acc=0.891
[F0] [E02] batch 1660 | loss=0.3180 | acc=0.938
[F0] [E02] batch 1680 | loss=0.3385 | acc=0.922
[F0] [E02] batch 1700 | loss=0.3940 | acc=0.906
[F0] [E02] batch 1720 | loss=0.3313 | acc=0.922
[F0] [E02] batch 1740 | loss=0.3709 | acc=0.938
[F0] [E02] batch 1760 | loss=0.3907 | acc=0.906
[F0] [E02] batch 1780 | loss=0.4050 | acc=0.938
[F0] [E02] batch 1800 | loss=0.3466 | acc=0.953
[F0] [E02] batch 1820 | loss=0.2949 | acc=0.984
[F0] [E02] batch 1840 | loss=0.4116 | acc=0.922
[F0] [E02] batch 1860 | loss=0.4013 | acc=0.953
[F0] [E02] total_loss=663.021 | VAL acc=0.961 | F1=0.835 | kappa=0.907
[SAVE] best fold=0 (by VAL F1) -> /scratch/lustre/home/viju8335/projects/sleep-staging-bsc/models/best_seqtransformer_fold0.pth
[F0] [E03] batch 0000 | loss=0.3053 | acc=0.984
[F0] [E03] batch 0020 | loss=0.3776 | acc=0.906
[F0] [E03] batch 0040 | loss=0.3294 | acc=0.938
[F0] [E03] batch 0060 | loss=0.3137 | acc=0.953
[F0] [E03] batch 0080 | loss=0.2749 | acc=0.984
[F0] [E03] batch 0100 | loss=0.3163 | acc=0.953
[F0] [E03] batch 0120 | loss=0.2750 | acc=0.969
[F0] [E03] batch 0140 | loss=0.3194 | acc=0.953
[F0] [E03] batch 0160 | loss=0.4189 | acc=0.906
[F0] [E03] batch 0180 | loss=0.2715 | acc=1.000
[F0] [E03] batch 0200 | loss=0.3280 | acc=0.953
[F0] [E03] batch 0220 | loss=0.5279 | acc=0.891
[F0] [E03] batch 0240 | loss=0.4095 | acc=0.906
[F0] [E03] batch 0260 | loss=0.3471 | acc=0.953
[F0] [E03] batch 0280 | loss=0.4047 | acc=0.906
[F0] [E03] batch 0300 | loss=0.3418 | acc=0.969
[F0] [E03] batch 0320 | loss=0.3527 | acc=0.938
[F0] [E03] batch 0340 | loss=0.3571 | acc=0.922
[F0] [E03] batch 0360 | loss=0.2867 | acc=0.984
[F0] [E03] batch 0380 | loss=0.2316 | acc=1.000
[F0] [E03] batch 0400 | loss=0.3779 | acc=0.938
[F0] [E03] batch 0420 | loss=0.4010 | acc=0.938
[F0] [E03] batch 0440 | loss=0.3336 | acc=0.922
[F0] [E03] batch 0460 | loss=0.2944 | acc=0.969
[F0] [E03] batch 0480 | loss=0.3289 | acc=0.938
[F0] [E03] batch 0500 | loss=0.3878 | acc=0.906
[F0] [E03] batch 0520 | loss=0.4235 | acc=0.906
[F0] [E03] batch 0540 | loss=0.3638 | acc=0.938
[F0] [E03] batch 0560 | loss=0.3870 | acc=0.938
[F0] [E03] batch 0580 | loss=0.4046 | acc=0.906
[F0] [E03] batch 0600 | loss=0.3627 | acc=0.906
[F0] [E03] batch 0620 | loss=0.3139 | acc=0.953
[F0] [E03] batch 0640 | loss=0.3061 | acc=0.969
[F0] [E03] batch 0660 | loss=0.2541 | acc=0.984
[F0] [E03] batch 0680 | loss=0.3995 | acc=0.922
[F0] [E03] batch 0700 | loss=0.2917 | acc=0.969
[F0] [E03] batch 0720 | loss=0.3912 | acc=0.906
[F0] [E03] batch 0740 | loss=0.2633 | acc=1.000
[F0] [E03] batch 0760 | loss=0.4452 | acc=0.922
[F0] [E03] batch 0780 | loss=0.3848 | acc=0.906
[F0] [E03] batch 0800 | loss=0.3049 | acc=0.953
[F0] [E03] batch 0820 | loss=0.3084 | acc=0.969
[F0] [E03] batch 0840 | loss=0.3878 | acc=0.922
[F0] [E03] batch 0860 | loss=0.3424 | acc=0.922
[F0] [E03] batch 0880 | loss=0.3434 | acc=0.969
[F0] [E03] batch 0900 | loss=0.2921 | acc=0.953
[F0] [E03] batch 0920 | loss=0.3847 | acc=0.938
[F0] [E03] batch 0940 | loss=0.3008 | acc=0.984
[F0] [E03] batch 0960 | loss=0.2918 | acc=0.984
[F0] [E03] batch 0980 | loss=0.2972 | acc=0.953
[F0] [E03] batch 1000 | loss=0.3795 | acc=0.953
[F0] [E03] batch 1020 | loss=0.4033 | acc=0.938
[F0] [E03] batch 1040 | loss=0.4137 | acc=0.922
[F0] [E03] batch 1060 | loss=0.2834 | acc=0.953
[F0] [E03] batch 1080 | loss=0.4291 | acc=0.922
[F0] [E03] batch 1100 | loss=0.2763 | acc=1.000
[F0] [E03] batch 1120 | loss=0.3296 | acc=0.953
[F0] [E03] batch 1140 | loss=0.3431 | acc=0.953
[F0] [E03] batch 1160 | loss=0.3110 | acc=0.969
[F0] [E03] batch 1180 | loss=0.3568 | acc=0.969
[F0] [E03] batch 1200 | loss=0.3563 | acc=0.922
[F0] [E03] batch 1220 | loss=0.5337 | acc=0.906
[F0] [E03] batch 1240 | loss=0.3096 | acc=0.938
[F0] [E03] batch 1260 | loss=0.2834 | acc=0.984
[F0] [E03] batch 1280 | loss=0.3820 | acc=0.938
[F0] [E03] batch 1300 | loss=0.5314 | acc=0.859
[F0] [E03] batch 1320 | loss=0.4644 | acc=0.891
[F0] [E03] batch 1340 | loss=0.3379 | acc=0.938
[F0] [E03] batch 1360 | loss=0.4192 | acc=0.906
[F0] [E03] batch 1380 | loss=0.3498 | acc=0.938
[F0] [E03] batch 1400 | loss=0.3234 | acc=0.938
[F0] [E03] batch 1420 | loss=0.3147 | acc=0.953
[F0] [E03] batch 1440 | loss=0.3239 | acc=0.953
[F0] [E03] batch 1460 | loss=0.4630 | acc=0.891
[F0] [E03] batch 1480 | loss=0.2722 | acc=0.969
[F0] [E03] batch 1500 | loss=0.2753 | acc=0.953
[F0] [E03] batch 1520 | loss=0.3616 | acc=0.938
[F0] [E03] batch 1540 | loss=0.3277 | acc=0.922
[F0] [E03] batch 1560 | loss=0.5288 | acc=0.875
[F0] [E03] batch 1580 | loss=0.2941 | acc=0.969
[F0] [E03] batch 1600 | loss=0.3134 | acc=0.969
[F0] [E03] batch 1620 | loss=0.2698 | acc=0.984
[F0] [E03] batch 1640 | loss=0.4097 | acc=0.922
[F0] [E03] batch 1660 | loss=0.3333 | acc=0.953
[F0] [E03] batch 1680 | loss=0.3535 | acc=0.922
[F0] [E03] batch 1700 | loss=0.3226 | acc=0.953
[F0] [E03] batch 1720 | loss=0.3082 | acc=0.953
[F0] [E03] batch 1740 | loss=0.3792 | acc=0.922
[F0] [E03] batch 1760 | loss=0.3291 | acc=0.953
[F0] [E03] batch 1780 | loss=0.3607 | acc=0.938
[F0] [E03] batch 1800 | loss=0.3625 | acc=0.922
[F0] [E03] batch 1820 | loss=0.3447 | acc=0.938
[F0] [E03] batch 1840 | loss=0.3000 | acc=0.953
[F0] [E03] batch 1860 | loss=0.3996 | acc=0.906
[F0] [E03] total_loss=645.370 | VAL acc=0.961 | F1=0.824 | kappa=0.907
[F0] [E04] batch 0000 | loss=0.3522 | acc=0.953
[F0] [E04] batch 0020 | loss=0.4099 | acc=0.922
[F0] [E04] batch 0040 | loss=0.2918 | acc=0.969
[F0] [E04] batch 0060 | loss=0.3095 | acc=0.969
[F0] [E04] batch 0080 | loss=0.3758 | acc=0.938
[F0] [E04] batch 0100 | loss=0.2692 | acc=0.984
[F0] [E04] batch 0120 | loss=0.3379 | acc=0.938
[F0] [E04] batch 0140 | loss=0.4222 | acc=0.938
[F0] [E04] batch 0160 | loss=0.3714 | acc=0.938
[F0] [E04] batch 0180 | loss=0.3366 | acc=0.938
[F0] [E04] batch 0200 | loss=0.3779 | acc=0.938
[F0] [E04] batch 0220 | loss=0.2733 | acc=0.984
[F0] [E04] batch 0240 | loss=0.3470 | acc=0.953
[F0] [E04] batch 0260 | loss=0.3096 | acc=0.969
[F0] [E04] batch 0280 | loss=0.3031 | acc=0.953
[F0] [E04] batch 0300 | loss=0.4003 | acc=0.922
[F0] [E04] batch 0320 | loss=0.2957 | acc=0.969
[F0] [E04] batch 0340 | loss=0.3818 | acc=0.906
[F0] [E04] batch 0360 | loss=0.3011 | acc=0.969
[F0] [E04] batch 0380 | loss=0.3307 | acc=0.953
[F0] [E04] batch 0400 | loss=0.3253 | acc=0.938
[F0] [E04] batch 0420 | loss=0.3015 | acc=0.938
[F0] [E04] batch 0440 | loss=0.3577 | acc=0.938
[F0] [E04] batch 0460 | loss=0.3688 | acc=0.938
[F0] [E04] batch 0480 | loss=0.3779 | acc=0.938
[F0] [E04] batch 0500 | loss=0.4251 | acc=0.922
[F0] [E04] batch 0520 | loss=0.3649 | acc=0.938
[F0] [E04] batch 0540 | loss=0.3407 | acc=0.969
[F0] [E04] batch 0560 | loss=0.3316 | acc=0.938
[F0] [E04] batch 0580 | loss=0.2611 | acc=0.984
[F0] [E04] batch 0600 | loss=0.4209 | acc=0.891
[F0] [E04] batch 0620 | loss=0.3209 | acc=0.969
[F0] [E04] batch 0640 | loss=0.3838 | acc=0.938
[F0] [E04] batch 0660 | loss=0.3100 | acc=0.969
[F0] [E04] batch 0680 | loss=0.5178 | acc=0.875
[F0] [E04] batch 0700 | loss=0.2971 | acc=0.984
[F0] [E04] batch 0720 | loss=0.3060 | acc=0.969
[F0] [E04] batch 0740 | loss=0.3552 | acc=0.938
[F0] [E04] batch 0760 | loss=0.3181 | acc=0.969
[F0] [E04] batch 0780 | loss=0.3805 | acc=0.938
[F0] [E04] batch 0800 | loss=0.3392 | acc=0.969
[F0] [E04] batch 0820 | loss=0.3427 | acc=0.938
[F0] [E04] batch 0840 | loss=0.3775 | acc=0.906
[F0] [E04] batch 0860 | loss=0.4507 | acc=0.875
[F0] [E04] batch 0880 | loss=0.3984 | acc=0.953
[F0] [E04] batch 0900 | loss=0.3620 | acc=0.938
[F0] [E04] batch 0920 | loss=0.3033 | acc=0.969
[F0] [E04] batch 0940 | loss=0.2958 | acc=0.953
[F0] [E04] batch 0960 | loss=0.3401 | acc=0.953
[F0] [E04] batch 0980 | loss=0.3328 | acc=0.953
[F0] [E04] batch 1000 | loss=0.3652 | acc=0.922
[F0] [E04] batch 1020 | loss=0.3768 | acc=0.922
[F0] [E04] batch 1040 | loss=0.2600 | acc=0.984
[F0] [E04] batch 1060 | loss=0.3598 | acc=0.938
[F0] [E04] batch 1080 | loss=0.3561 | acc=0.922
[F0] [E04] batch 1100 | loss=0.3509 | acc=0.953
[F0] [E04] batch 1120 | loss=0.4016 | acc=0.922
[F0] [E04] batch 1140 | loss=0.4087 | acc=0.922
[F0] [E04] batch 1160 | loss=0.3358 | acc=0.953
[F0] [E04] batch 1180 | loss=0.4994 | acc=0.891
[F0] [E04] batch 1200 | loss=0.3890 | acc=0.922
[F0] [E04] batch 1220 | loss=0.4153 | acc=0.906
[F0] [E04] batch 1240 | loss=0.2993 | acc=0.969
[F0] [E04] batch 1260 | loss=0.3175 | acc=0.984
[F0] [E04] batch 1280 | loss=0.3925 | acc=0.906
[F0] [E04] batch 1300 | loss=0.4206 | acc=0.906
[F0] [E04] batch 1320 | loss=0.3584 | acc=0.938
[F0] [E04] batch 1340 | loss=0.4270 | acc=0.875
[F0] [E04] batch 1360 | loss=0.2458 | acc=1.000
[F0] [E04] batch 1380 | loss=0.3211 | acc=0.938
[F0] [E04] batch 1400 | loss=0.2980 | acc=0.969
[F0] [E04] batch 1420 | loss=0.2855 | acc=0.969
[F0] [E04] batch 1440 | loss=0.2717 | acc=1.000
[F0] [E04] batch 1460 | loss=0.2814 | acc=0.969
[F0] [E04] batch 1480 | loss=0.2809 | acc=0.969
[F0] [E04] batch 1500 | loss=0.3244 | acc=0.969
[F0] [E04] batch 1520 | loss=0.2834 | acc=0.984
[F0] [E04] batch 1540 | loss=0.4420 | acc=0.906
[F0] [E04] batch 1560 | loss=0.3719 | acc=0.938
[F0] [E04] batch 1580 | loss=0.3298 | acc=0.969
[F0] [E04] batch 1600 | loss=0.3677 | acc=0.922
[F0] [E04] batch 1620 | loss=0.3333 | acc=0.953
[F0] [E04] batch 1640 | loss=0.3699 | acc=0.938
[F0] [E04] batch 1660 | loss=0.3231 | acc=0.969
[F0] [E04] batch 1680 | loss=0.3489 | acc=0.938
[F0] [E04] batch 1700 | loss=0.2943 | acc=0.984
[F0] [E04] batch 1720 | loss=0.2606 | acc=0.984
[F0] [E04] batch 1740 | loss=0.3414 | acc=0.953
[F0] [E04] batch 1760 | loss=0.2785 | acc=0.969
[F0] [E04] batch 1780 | loss=0.3551 | acc=0.938
[F0] [E04] batch 1800 | loss=0.3392 | acc=0.969
[F0] [E04] batch 1820 | loss=0.2881 | acc=0.953
[F0] [E04] batch 1840 | loss=0.2627 | acc=0.984
[F0] [E04] batch 1860 | loss=0.2961 | acc=0.953
[F0] [E04] total_loss=635.146 | VAL acc=0.952 | F1=0.808 | kappa=0.883
[F0] [E05] batch 0000 | loss=0.3062 | acc=0.953
[F0] [E05] batch 0020 | loss=0.3378 | acc=0.953
[F0] [E05] batch 0040 | loss=0.3316 | acc=0.969
[F0] [E05] batch 0060 | loss=0.2670 | acc=0.984
[F0] [E05] batch 0080 | loss=0.3136 | acc=0.969
[F0] [E05] batch 0100 | loss=0.3681 | acc=0.922
[F0] [E05] batch 0120 | loss=0.3149 | acc=0.969
[F0] [E05] batch 0140 | loss=0.2989 | acc=0.969
[F0] [E05] batch 0160 | loss=0.3343 | acc=0.938
[F0] [E05] batch 0180 | loss=0.3128 | acc=0.953
[F0] [E05] batch 0200 | loss=0.3854 | acc=0.922
[F0] [E05] batch 0220 | loss=0.3537 | acc=0.938
[F0] [E05] batch 0240 | loss=0.2874 | acc=0.984
[F0] [E05] batch 0260 | loss=0.3240 | acc=0.953
[F0] [E05] batch 0280 | loss=0.4514 | acc=0.891
