[CV] k=10 fold=3
[CV] TRAIN subjects (45): ['SC4002E0', 'SC4011E0', 'SC4012E0', 'SC4021E0', 'SC4022E0'] ...
[CV] VAL   subjects (1):   ['SC4001E0']
[CV] TEST  subjects (5):  ['SC4072E0', 'SC4092E0', 'SC4171E0', 'SC4182E0', 'SC4242E0'] ...
=== DEVICE: cuda ===
=== START TRAIN (CV fold) ===
[F3] [E01] batch 0000 | loss=1.6645 | acc=0.207
[F3] [E02] batch 0340 | loss=0.8145 | acc=0.730
[F3] [E02] batch 0350 | loss=0.7663 | acc=0.742
[F3] [E02] batch 0360 | loss=0.7133 | acc=0.789
[F3] [E02] batch 0370 | loss=0.7188 | acc=0.781
[F3] [E02] batch 0380 | loss=0.7330 | acc=0.773
[F3] [E02] batch 0390 | loss=0.6738 | acc=0.797
[F3] [E02] batch 0400 | loss=0.6872 | acc=0.820
[F3] [E02] batch 0410 | loss=0.7969 | acc=0.734
[F3] [E02] batch 0420 | loss=0.7519 | acc=0.758
[F3] [E02] batch 0430 | loss=0.7995 | acc=0.715
[F3] [E02] batch 0440 | loss=0.7063 | acc=0.773
[F3] [E02] batch 0450 | loss=0.7737 | acc=0.727
[F3] [E02] batch 0460 | loss=0.7222 | acc=0.785
[F3] [E02] batch 0470 | loss=0.7118 | acc=0.789
[F3] [E02] batch 0480 | loss=0.8033 | acc=0.715
[F3] [E02] total_loss=364.816 | VAL acc=0.940 | F1=0.776 | kappa=0.857
[SAVE] best fold=3 (by VAL F1)
[F3] [E03] batch 0000 | loss=0.7439 | acc=0.781
[F3] [E03] batch 0010 | loss=0.6699 | acc=0.820
[F3] [E03] batch 0020 | loss=0.7198 | acc=0.797
[F3] [E03] batch 0030 | loss=0.6706 | acc=0.805
[F3] [E03] batch 0040 | loss=0.8091 | acc=0.738
[F3] [E03] batch 0050 | loss=0.7589 | acc=0.770
[F3] [E03] batch 0060 | loss=0.7421 | acc=0.754
[F3] [E03] batch 0070 | loss=0.7221 | acc=0.766
[F3] [E03] batch 0080 | loss=0.7438 | acc=0.770
[F3] [E03] batch 0090 | loss=0.7307 | acc=0.762
[F3] [E03] batch 0100 | loss=0.8129 | acc=0.719
[F3] [E03] batch 0110 | loss=0.7477 | acc=0.750
[F3] [E03] batch 0120 | loss=0.7335 | acc=0.789
[F3] [E03] batch 0130 | loss=0.7626 | acc=0.742
[F3] [E03] batch 0140 | loss=0.7105 | acc=0.773
[F3] [E03] batch 0150 | loss=0.7552 | acc=0.746
[F3] [E03] batch 0160 | loss=0.7487 | acc=0.754
[F3] [E03] batch 0170 | loss=0.7089 | acc=0.805
[F3] [E03] batch 0180 | loss=0.7265 | acc=0.785
[F3] [E03] batch 0190 | loss=0.7414 | acc=0.746
[F3] [E03] batch 0200 | loss=0.7513 | acc=0.762
[F3] [E03] batch 0210 | loss=0.7481 | acc=0.766
[F3] [E03] batch 0220 | loss=0.6573 | acc=0.828
[F3] [E03] batch 0230 | loss=0.7287 | acc=0.809
[F3] [E03] batch 0240 | loss=0.6825 | acc=0.809
[F3] [E03] batch 0250 | loss=0.7636 | acc=0.762
[F3] [E03] batch 0260 | loss=0.7995 | acc=0.742
[F3] [E03] batch 0270 | loss=0.7141 | acc=0.793
[F3] [E03] batch 0280 | loss=0.7151 | acc=0.766
[F3] [E03] batch 0290 | loss=0.7276 | acc=0.785
[F3] [E03] batch 0300 | loss=0.7398 | acc=0.750
[F3] [E03] batch 0310 | loss=0.7133 | acc=0.773
[F3] [E03] batch 0320 | loss=0.7461 | acc=0.777
[F3] [E03] batch 0330 | loss=0.7021 | acc=0.781
[F3] [E03] batch 0340 | loss=0.7830 | acc=0.750
[F3] [E03] batch 0350 | loss=0.6923 | acc=0.805
[F3] [E03] batch 0360 | loss=0.7353 | acc=0.793
[F3] [E03] batch 0370 | loss=0.7281 | acc=0.758
[F3] [E03] batch 0380 | loss=0.6986 | acc=0.777
[F3] [E03] batch 0390 | loss=0.7232 | acc=0.785
[F3] [E03] batch 0400 | loss=0.7072 | acc=0.762
[F3] [E03] batch 0410 | loss=0.7050 | acc=0.777
[F3] [E03] batch 0420 | loss=0.7655 | acc=0.789
[F3] [E03] batch 0430 | loss=0.6730 | acc=0.801
[F3] [E03] batch 0440 | loss=0.7632 | acc=0.773
[F3] [E03] batch 0450 | loss=0.7423 | acc=0.762
[F3] [E03] batch 0460 | loss=0.6943 | acc=0.785
[F3] [E03] batch 0470 | loss=0.6934 | acc=0.770
[F3] [E03] batch 0480 | loss=0.7444 | acc=0.781
[F3] [E03] total_loss=350.792 | VAL acc=0.946 | F1=0.793 | kappa=0.873
[SAVE] best fold=3 (by VAL F1)
[F3] [E04] batch 0000 | loss=0.6799 | acc=0.812
[F3] [E04] batch 0010 | loss=0.7775 | acc=0.758
[F3] [E04] batch 0020 | loss=0.7199 | acc=0.770
[F3] [E04] batch 0030 | loss=0.7352 | acc=0.773
[F3] [E04] batch 0040 | loss=0.6867 | acc=0.793
[F3] [E04] batch 0050 | loss=0.7157 | acc=0.785
[F3] [E04] batch 0060 | loss=0.6848 | acc=0.801
[F3] [E04] batch 0070 | loss=0.7245 | acc=0.777
[F3] [E04] batch 0080 | loss=0.7252 | acc=0.785
[F3] [E04] batch 0090 | loss=0.7297 | acc=0.777
[F3] [E04] batch 0100 | loss=0.7015 | acc=0.781
[F3] [E04] batch 0110 | loss=0.7931 | acc=0.715
[F3] [E04] batch 0120 | loss=0.6992 | acc=0.789
[F3] [E04] batch 0130 | loss=0.7433 | acc=0.770
[F3] [E04] batch 0140 | loss=0.6498 | acc=0.816
[F3] [E04] batch 0150 | loss=0.7203 | acc=0.789
[F3] [E04] batch 0160 | loss=0.7530 | acc=0.777
[F3] [E04] batch 0170 | loss=0.6409 | acc=0.809
[F3] [E04] batch 0180 | loss=0.6897 | acc=0.793
[F3] [E04] batch 0190 | loss=0.6398 | acc=0.820
[F3] [E04] batch 0200 | loss=0.7284 | acc=0.797
[F3] [E04] batch 0210 | loss=0.7425 | acc=0.801
[F3] [E04] batch 0220 | loss=0.8118 | acc=0.723
[F3] [E04] batch 0230 | loss=0.7780 | acc=0.754
[F3] [E04] batch 0240 | loss=0.6592 | acc=0.824
[F3] [E04] batch 0250 | loss=0.7248 | acc=0.750
[F3] [E04] batch 0260 | loss=0.6808 | acc=0.809
[F3] [E04] batch 0270 | loss=0.7621 | acc=0.754
[F3] [E04] batch 0280 | loss=0.6868 | acc=0.785
[F3] [E04] batch 0290 | loss=0.6734 | acc=0.824
[F3] [E04] batch 0300 | loss=0.6088 | acc=0.824
[F3] [E04] batch 0310 | loss=0.7293 | acc=0.785
[F3] [E04] batch 0320 | loss=0.7353 | acc=0.770
[F3] [E04] batch 0330 | loss=0.6711 | acc=0.773
[F3] [E04] batch 0340 | loss=0.6907 | acc=0.789
[F3] [E04] batch 0350 | loss=0.6515 | acc=0.816
[F3] [E04] batch 0360 | loss=0.6597 | acc=0.812
[F3] [E04] batch 0370 | loss=0.6850 | acc=0.789
[F3] [E04] batch 0380 | loss=0.7616 | acc=0.750
[F3] [E04] batch 0390 | loss=0.7653 | acc=0.734
[F3] [E04] batch 0400 | loss=0.6366 | acc=0.820
[F3] [E04] batch 0410 | loss=0.6996 | acc=0.781
[F3] [E04] batch 0420 | loss=0.7045 | acc=0.789
[F3] [E04] batch 0430 | loss=0.6889 | acc=0.801
[F3] [E04] batch 0440 | loss=0.7635 | acc=0.738
[F3] [E04] batch 0450 | loss=0.7299 | acc=0.770
[F3] [E04] batch 0460 | loss=0.6837 | acc=0.805
[F3] [E04] batch 0470 | loss=0.6693 | acc=0.793
[F3] [E04] batch 0480 | loss=0.6668 | acc=0.781
[F3] [E04] total_loss=343.285 | VAL acc=0.936 | F1=0.788 | kappa=0.852
[F3] [E05] batch 0000 | loss=0.6974 | acc=0.754
[F3] [E05] batch 0010 | loss=0.7081 | acc=0.785
[F3] [E05] batch 0020 | loss=0.6637 | acc=0.812
[F3] [E05] batch 0030 | loss=0.7693 | acc=0.766
[F3] [E05] batch 0040 | loss=0.6636 | acc=0.797
[F3] [E05] batch 0050 | loss=0.7304 | acc=0.773
[F3] [E05] batch 0060 | loss=0.7874 | acc=0.734
[F3] [E05] batch 0070 | loss=0.7140 | acc=0.785
[F3] [E05] batch 0080 | loss=0.6856 | acc=0.789
[F3] [E05] batch 0090 | loss=0.7213 | acc=0.785
[F3] [E05] batch 0100 | loss=0.7320 | acc=0.773
[F3] [E05] batch 0110 | loss=0.7221 | acc=0.766
[F3] [E05] batch 0120 | loss=0.6630 | acc=0.824
[F3] [E05] batch 0130 | loss=0.7006 | acc=0.789
[F3] [E05] batch 0140 | loss=0.6717 | acc=0.805
[F3] [E05] batch 0150 | loss=0.7470 | acc=0.742
[F3] [E05] batch 0160 | loss=0.7880 | acc=0.719
[F3] [E05] batch 0170 | loss=0.6943 | acc=0.812
[F3] [E05] batch 0180 | loss=0.6922 | acc=0.785
[F3] [E05] batch 0190 | loss=0.7088 | acc=0.758
[F3] [E05] batch 0200 | loss=0.7158 | acc=0.801
[F3] [E05] batch 0210 | loss=0.6733 | acc=0.812
[F3] [E05] batch 0220 | loss=0.6982 | acc=0.809
[F3] [E05] batch 0230 | loss=0.6593 | acc=0.816
[F3] [E05] batch 0240 | loss=0.7116 | acc=0.820
[F3] [E05] batch 0250 | loss=0.6898 | acc=0.812
[F3] [E05] batch 0260 | loss=0.7136 | acc=0.785
[F3] [E05] batch 0270 | loss=0.7390 | acc=0.777
[F3] [E05] batch 0280 | loss=0.6793 | acc=0.809
[F3] [E05] batch 0290 | loss=0.6899 | acc=0.789
[F3] [E05] batch 0300 | loss=0.6856 | acc=0.828
[F3] [E05] batch 0310 | loss=0.7766 | acc=0.734
[F3] [E05] batch 0320 | loss=0.6549 | acc=0.820
[F3] [E05] batch 0330 | loss=0.6491 | acc=0.828
[F3] [E05] batch 0340 | loss=0.6801 | acc=0.812
[F3] [E05] batch 0350 | loss=0.6951 | acc=0.793
[F3] [E05] batch 0360 | loss=0.7708 | acc=0.766
[F3] [E05] batch 0370 | loss=0.7283 | acc=0.770
[F3] [E05] batch 0380 | loss=0.7439 | acc=0.785
[F3] [E05] batch 0390 | loss=0.6798 | acc=0.781
[F3] [E05] batch 0400 | loss=0.7370 | acc=0.750
[F3] [E05] batch 0410 | loss=0.7490 | acc=0.770
[F3] [E05] batch 0420 | loss=0.6677 | acc=0.781
[F3] [E05] batch 0430 | loss=0.7110 | acc=0.781
[F3] [E05] batch 0440 | loss=0.6548 | acc=0.812
[F3] [E05] batch 0450 | loss=0.6466 | acc=0.812
[F3] [E05] batch 0460 | loss=0.6811 | acc=0.785
[F3] [E05] batch 0470 | loss=0.7487 | acc=0.758
[F3] [E05] batch 0480 | loss=0.6297 | acc=0.844
[F3] [E05] total_loss=339.477 | VAL acc=0.938 | F1=0.798 | kappa=0.856
[SAVE] best fold=3 (by VAL F1)
[F3] [E06] batch 0000 | loss=0.6503 | acc=0.832
[F3] [E06] batch 0010 | loss=0.6804 | acc=0.785
[F3] [E06] batch 0020 | loss=0.7122 | acc=0.797
[F3] [E06] batch 0030 | loss=0.6939 | acc=0.789
[F3] [E06] batch 0040 | loss=0.7602 | acc=0.762
[F3] [E06] batch 0050 | loss=0.7054 | acc=0.801
[F3] [E06] batch 0060 | loss=0.6983 | acc=0.809
[F3] [E06] batch 0070 | loss=0.7054 | acc=0.801
[F3] [E06] batch 0080 | loss=0.7452 | acc=0.785
[F3] [E06] batch 0090 | loss=0.7227 | acc=0.785
[F3] [E06] batch 0100 | loss=0.7971 | acc=0.734
[F3] [E06] batch 0110 | loss=0.6966 | acc=0.789
[F3] [E06] batch 0120 | loss=0.7324 | acc=0.777
[F3] [E06] batch 0130 | loss=0.7287 | acc=0.773
[F3] [E06] batch 0140 | loss=0.6828 | acc=0.820
[F3] [E06] batch 0150 | loss=0.7102 | acc=0.781
[F3] [E06] batch 0160 | loss=0.6373 | acc=0.809
[F3] [E06] batch 0170 | loss=0.6644 | acc=0.797
[F3] [E06] batch 0180 | loss=0.6592 | acc=0.820
[F3] [E06] batch 0190 | loss=0.6718 | acc=0.809
[F3] [E06] batch 0200 | loss=0.7126 | acc=0.805
[F3] [E06] batch 0210 | loss=0.7518 | acc=0.742
[F3] [E06] batch 0220 | loss=0.6607 | acc=0.805
[F3] [E06] batch 0230 | loss=0.7232 | acc=0.770
[F3] [E06] batch 0240 | loss=0.6539 | acc=0.801
[F3] [E06] batch 0250 | loss=0.6668 | acc=0.812
[F3] [E06] batch 0260 | loss=0.7420 | acc=0.754
[F3] [E06] batch 0270 | loss=0.6723 | acc=0.809
[F3] [E06] batch 0280 | loss=0.7549 | acc=0.781
[F3] [E06] batch 0290 | loss=0.6849 | acc=0.773
[F3] [E06] batch 0300 | loss=0.7817 | acc=0.750
[F3] [E06] batch 0310 | loss=0.6808 | acc=0.805
[F3] [E06] batch 0320 | loss=0.6976 | acc=0.812
[F3] [E06] batch 0330 | loss=0.7380 | acc=0.777
[F3] [E06] batch 0340 | loss=0.7536 | acc=0.750
[F3] [E06] batch 0350 | loss=0.7039 | acc=0.777
[F3] [E06] batch 0360 | loss=0.7255 | acc=0.766
[F3] [E06] batch 0370 | loss=0.6612 | acc=0.824
[F3] [E06] batch 0380 | loss=0.6487 | acc=0.836
[F3] [E06] batch 0390 | loss=0.6435 | acc=0.820
[F3] [E06] batch 0400 | loss=0.6584 | acc=0.832
[F3] [E06] batch 0410 | loss=0.6875 | acc=0.789
[F3] [E06] batch 0420 | loss=0.7459 | acc=0.770
[F3] [E06] batch 0430 | loss=0.7639 | acc=0.750
[F3] [E06] batch 0440 | loss=0.7234 | acc=0.766
[F3] [E06] batch 0450 | loss=0.6772 | acc=0.816
[F3] [E06] batch 0460 | loss=0.7306 | acc=0.785
[F3] [E06] batch 0470 | loss=0.7277 | acc=0.762
[F3] [E06] batch 0480 | loss=0.6774 | acc=0.797
[F3] [E06] total_loss=335.573 | VAL acc=0.918 | F1=0.745 | kappa=0.813
[F3] [E07] batch 0000 | loss=0.7305 | acc=0.781
[F3] [E07] batch 0010 | loss=0.7080 | acc=0.754
[F3] [E07] batch 0020 | loss=0.6925 | acc=0.816
[F3] [E07] batch 0030 | loss=0.6935 | acc=0.785
[F3] [E07] batch 0040 | loss=0.6918 | acc=0.785
[F3] [E07] batch 0050 | loss=0.7382 | acc=0.789
[F3] [E07] batch 0060 | loss=0.6699 | acc=0.801
[F3] [E07] batch 0070 | loss=0.6252 | acc=0.855
[F3] [E07] batch 0080 | loss=0.7448 | acc=0.762
[F3] [E07] batch 0090 | loss=0.7236 | acc=0.785
[F3] [E07] batch 0100 | loss=0.6945 | acc=0.777
[F3] [E07] batch 0110 | loss=0.7209 | acc=0.770
[F3] [E07] batch 0120 | loss=0.7211 | acc=0.770
[F3] [E07] batch 0130 | loss=0.6268 | acc=0.848
[F3] [E07] batch 0140 | loss=0.7415 | acc=0.754
[F3] [E07] batch 0150 | loss=0.6880 | acc=0.809
[F3] [E07] batch 0160 | loss=0.6781 | acc=0.785
[F3] [E07] batch 0170 | loss=0.6221 | acc=0.859
[F3] [E07] batch 0180 | loss=0.6804 | acc=0.805
[F3] [E07] batch 0190 | loss=0.7382 | acc=0.754
[F3] [E07] batch 0200 | loss=0.6166 | acc=0.848
[F3] [E07] batch 0210 | loss=0.7324 | acc=0.770
[F3] [E07] batch 0220 | loss=0.6773 | acc=0.785
[F3] [E07] batch 0230 | loss=0.6885 | acc=0.812
[F3] [E07] batch 0240 | loss=0.6237 | acc=0.812
[F3] [E07] batch 0250 | loss=0.7157 | acc=0.758
[F3] [E07] batch 0260 | loss=0.6794 | acc=0.801
[F3] [E07] batch 0270 | loss=0.7584 | acc=0.742
[F3] [E07] batch 0280 | loss=0.7029 | acc=0.777
[F3] [E07] batch 0290 | loss=0.7049 | acc=0.797
[F3] [E07] batch 0300 | loss=0.7308 | acc=0.750
[F3] [E07] batch 0310 | loss=0.7194 | acc=0.820
[F3] [E07] batch 0320 | loss=0.6582 | acc=0.816
[F3] [E07] batch 0330 | loss=0.6733 | acc=0.805
[F3] [E07] batch 0340 | loss=0.6400 | acc=0.809
[F3] [E07] batch 0350 | loss=0.6953 | acc=0.789
[F3] [E07] batch 0360 | loss=0.6481 | acc=0.820
[F3] [E07] batch 0370 | loss=0.7602 | acc=0.738
[F3] [E07] batch 0380 | loss=0.6580 | acc=0.785
[F3] [E07] batch 0390 | loss=0.6191 | acc=0.840
[F3] [E07] batch 0400 | loss=0.6723 | acc=0.801
[F3] [E07] batch 0410 | loss=0.6912 | acc=0.770
[F3] [E07] batch 0420 | loss=0.6446 | acc=0.824
[F3] [E07] batch 0430 | loss=0.7131 | acc=0.785
[F3] [E07] batch 0440 | loss=0.7446 | acc=0.770
[F3] [E07] batch 0450 | loss=0.6432 | acc=0.812
[F3] [E07] batch 0460 | loss=0.6516 | acc=0.816
[F3] [E07] batch 0470 | loss=0.7083 | acc=0.801
[F3] [E07] batch 0480 | loss=0.6496 | acc=0.797
[F3] [E07] total_loss=334.148 | VAL acc=0.935 | F1=0.776 | kappa=0.850
[F3] [E08] batch 0000 | loss=0.7189 | acc=0.762
[F3] [E08] batch 0010 | loss=0.7285 | acc=0.746
[F3] [E08] batch 0020 | loss=0.6175 | acc=0.805
[F3] [E08] batch 0030 | loss=0.6336 | acc=0.832
[F3] [E08] batch 0040 | loss=0.7135 | acc=0.777
[F3] [E08] batch 0050 | loss=0.7166 | acc=0.801
[F3] [E08] batch 0060 | loss=0.6988 | acc=0.801
[F3] [E08] batch 0070 | loss=0.6499 | acc=0.832
[F3] [E08] batch 0080 | loss=0.6823 | acc=0.785
[F3] [E08] batch 0090 | loss=0.6523 | acc=0.832
[F3] [E08] batch 0100 | loss=0.6780 | acc=0.805
[F3] [E08] batch 0110 | loss=0.6418 | acc=0.812
[F3] [E08] batch 0120 | loss=0.6765 | acc=0.801
[F3] [E08] batch 0130 | loss=0.6847 | acc=0.793
[F3] [E08] batch 0140 | loss=0.6959 | acc=0.824
[F3] [E08] batch 0150 | loss=0.6583 | acc=0.812
[F3] [E08] batch 0160 | loss=0.6963 | acc=0.770
[F3] [E08] batch 0170 | loss=0.6286 | acc=0.836
[F3] [E08] batch 0180 | loss=0.6702 | acc=0.824
[F3] [E08] batch 0190 | loss=0.6582 | acc=0.805
[F3] [E08] batch 0200 | loss=0.7271 | acc=0.777
[F3] [E08] batch 0210 | loss=0.6736 | acc=0.820
[F3] [E08] batch 0220 | loss=0.7181 | acc=0.785
[F3] [E08] batch 0230 | loss=0.6742 | acc=0.805
[F3] [E08] batch 0240 | loss=0.6894 | acc=0.789
[F3] [E08] batch 0250 | loss=0.6644 | acc=0.805
[F3] [E08] batch 0260 | loss=0.7394 | acc=0.785
[F3] [E08] batch 0270 | loss=0.7445 | acc=0.766
[F3] [E08] batch 0280 | loss=0.6432 | acc=0.809
[F3] [E08] batch 0290 | loss=0.6725 | acc=0.832
[F3] [E08] batch 0300 | loss=0.7005 | acc=0.770
[F3] [E08] batch 0310 | loss=0.7186 | acc=0.762
[F3] [E08] batch 0320 | loss=0.6280 | acc=0.809
[F3] [E08] batch 0330 | loss=0.7043 | acc=0.781
[F3] [E08] batch 0340 | loss=0.6742 | acc=0.793
[F3] [E08] batch 0350 | loss=0.6945 | acc=0.785
[F3] [E08] batch 0360 | loss=0.6415 | acc=0.820
[F3] [E08] batch 0370 | loss=0.7248 | acc=0.785
[F3] [E08] batch 0380 | loss=0.6325 | acc=0.836
[F3] [E08] batch 0390 | loss=0.6684 | acc=0.824
[F3] [E08] batch 0400 | loss=0.7102 | acc=0.746
[F3] [E08] batch 0410 | loss=0.6619 | acc=0.785
[F3] [E08] batch 0420 | loss=0.6727 | acc=0.801
[F3] [E08] batch 0430 | loss=0.6615 | acc=0.844
[F3] [E08] batch 0440 | loss=0.7068 | acc=0.797
[F3] [E08] batch 0450 | loss=0.6706 | acc=0.812
[F3] [E08] batch 0460 | loss=0.6910 | acc=0.801
[F3] [E08] batch 0470 | loss=0.7210 | acc=0.805
[F3] [E08] batch 0480 | loss=0.7626 | acc=0.770
[F3] [E08] total_loss=331.043 | VAL acc=0.938 | F1=0.792 | kappa=0.857
[F3] [E09] batch 0000 | loss=0.7121 | acc=0.789
[F3] [E09] batch 0010 | loss=0.7355 | acc=0.773
[F3] [E09] batch 0020 | loss=0.6637 | acc=0.832
[F3] [E09] batch 0030 | loss=0.6824 | acc=0.816
[F3] [E09] batch 0040 | loss=0.7521 | acc=0.750
[F3] [E09] batch 0050 | loss=0.6956 | acc=0.770
[F3] [E09] batch 0060 | loss=0.7329 | acc=0.766
[F3] [E09] batch 0070 | loss=0.6727 | acc=0.781
[F3] [E09] batch 0080 | loss=0.7409 | acc=0.781
[F3] [E09] batch 0090 | loss=0.6690 | acc=0.816
[F3] [E09] batch 0100 | loss=0.6362 | acc=0.816
[F3] [E09] batch 0110 | loss=0.7030 | acc=0.781
[F3] [E09] batch 0120 | loss=0.7322 | acc=0.770
[F3] [E09] batch 0130 | loss=0.6942 | acc=0.789
[F3] [E09] batch 0140 | loss=0.6844 | acc=0.793
[F3] [E09] batch 0150 | loss=0.7218 | acc=0.789
[F3] [E09] batch 0160 | loss=0.7248 | acc=0.785
[F3] [E09] batch 0170 | loss=0.6418 | acc=0.801
[F3] [E09] batch 0180 | loss=0.6698 | acc=0.820
[F3] [E09] batch 0190 | loss=0.6884 | acc=0.773
[F3] [E09] batch 0200 | loss=0.6855 | acc=0.820
[F3] [E09] batch 0210 | loss=0.6647 | acc=0.801
[F3] [E09] batch 0220 | loss=0.7071 | acc=0.770
[F3] [E09] batch 0230 | loss=0.6986 | acc=0.789
[F3] [E09] batch 0240 | loss=0.6761 | acc=0.797
[F3] [E09] batch 0250 | loss=0.7341 | acc=0.770
[F3] [E09] batch 0260 | loss=0.6930 | acc=0.762
[F3] [E09] batch 0270 | loss=0.6622 | acc=0.820
[F3] [E09] batch 0280 | loss=0.6592 | acc=0.805
[F3] [E09] batch 0290 | loss=0.7220 | acc=0.754
[F3] [E09] batch 0300 | loss=0.7245 | acc=0.781
