[CV] k=10 fold=3
[CV] TRAIN subjects (45): ['SC4002E0', 'SC4011E0', 'SC4012E0', 'SC4021E0', 'SC4022E0'] ...
[CV] VAL   subjects (1):   ['SC4001E0']
[CV] TEST  subjects (5):  ['SC4072E0', 'SC4092E0', 'SC4171E0', 'SC4182E0', 'SC4242E0'] ...
=== DEVICE: cuda ===
=== START TRAIN (CV fold) ===
[F3] [E01] batch 0000 | loss=1.6645 | acc=0.207
[F3] [E02] batch 0340 | loss=0.8145 | acc=0.730
[F3] [E02] batch 0350 | loss=0.7661 | acc=0.742
[F3] [E02] batch 0360 | loss=0.7133 | acc=0.789
[F3] [E02] batch 0370 | loss=0.7187 | acc=0.785
[F3] [E02] batch 0380 | loss=0.7327 | acc=0.770
[F3] [E02] batch 0390 | loss=0.6734 | acc=0.797
[F3] [E02] batch 0400 | loss=0.6874 | acc=0.820
[F3] [E02] batch 0410 | loss=0.7969 | acc=0.734
[F3] [E02] batch 0420 | loss=0.7519 | acc=0.758
[F3] [E02] batch 0430 | loss=0.7996 | acc=0.719
[F3] [E02] batch 0440 | loss=0.7062 | acc=0.773
[F3] [E02] batch 0450 | loss=0.7737 | acc=0.727
[F3] [E02] batch 0460 | loss=0.7222 | acc=0.785
[F3] [E02] batch 0470 | loss=0.7120 | acc=0.789
[F3] [E02] batch 0480 | loss=0.8029 | acc=0.715
[F3] [E02] total_loss=364.810 | VAL acc=0.939 | F1=0.774 | kappa=0.856
[SAVE] best fold=3 (by VAL F1)
[F3] [E03] batch 0000 | loss=0.7439 | acc=0.781
[F3] [E03] batch 0010 | loss=0.6699 | acc=0.820
[F3] [E03] batch 0020 | loss=0.7198 | acc=0.797
[F3] [E03] batch 0030 | loss=0.6707 | acc=0.809
[F3] [E03] batch 0040 | loss=0.8090 | acc=0.738
[F3] [E03] batch 0050 | loss=0.7590 | acc=0.770
[F3] [E03] batch 0060 | loss=0.7421 | acc=0.754
[F3] [E03] batch 0070 | loss=0.7221 | acc=0.762
[F3] [E03] batch 0080 | loss=0.7434 | acc=0.770
[F3] [E03] batch 0090 | loss=0.7305 | acc=0.762
[F3] [E03] batch 0100 | loss=0.8131 | acc=0.719
[F3] [E03] batch 0110 | loss=0.7475 | acc=0.750
[F3] [E03] batch 0120 | loss=0.7335 | acc=0.789
[F3] [E03] batch 0130 | loss=0.7626 | acc=0.742
[F3] [E03] batch 0140 | loss=0.7105 | acc=0.773
[F3] [E03] batch 0150 | loss=0.7553 | acc=0.746
[F3] [E03] batch 0160 | loss=0.7488 | acc=0.754
[F3] [E03] batch 0170 | loss=0.7090 | acc=0.805
[F3] [E03] batch 0180 | loss=0.7267 | acc=0.785
[F3] [E03] batch 0190 | loss=0.7413 | acc=0.754
[F3] [E03] batch 0200 | loss=0.7514 | acc=0.766
[F3] [E03] batch 0210 | loss=0.7477 | acc=0.762
[F3] [E03] batch 0220 | loss=0.6573 | acc=0.828
[F3] [E03] batch 0230 | loss=0.7285 | acc=0.805
[F3] [E03] batch 0240 | loss=0.6823 | acc=0.809
[F3] [E03] batch 0250 | loss=0.7637 | acc=0.762
[F3] [E03] batch 0260 | loss=0.7993 | acc=0.742
[F3] [E03] batch 0270 | loss=0.7140 | acc=0.793
[F3] [E03] batch 0280 | loss=0.7149 | acc=0.766
[F3] [E03] batch 0290 | loss=0.7278 | acc=0.785
[F3] [E03] batch 0300 | loss=0.7401 | acc=0.750
[F3] [E03] batch 0310 | loss=0.7135 | acc=0.773
[F3] [E03] batch 0320 | loss=0.7462 | acc=0.777
[F3] [E03] batch 0330 | loss=0.7020 | acc=0.781
[F3] [E03] batch 0340 | loss=0.7832 | acc=0.754
[F3] [E03] batch 0350 | loss=0.6926 | acc=0.805
[F3] [E03] batch 0360 | loss=0.7355 | acc=0.793
[F3] [E03] batch 0370 | loss=0.7280 | acc=0.758
[F3] [E03] batch 0380 | loss=0.6987 | acc=0.777
[F3] [E03] batch 0390 | loss=0.7235 | acc=0.785
[F3] [E03] batch 0400 | loss=0.7071 | acc=0.762
[F3] [E03] batch 0410 | loss=0.7047 | acc=0.777
[F3] [E03] batch 0420 | loss=0.7654 | acc=0.789
[F3] [E03] batch 0430 | loss=0.6733 | acc=0.801
[F3] [E03] batch 0440 | loss=0.7632 | acc=0.773
[F3] [E03] batch 0450 | loss=0.7424 | acc=0.762
[F3] [E03] batch 0460 | loss=0.6947 | acc=0.777
[F3] [E03] batch 0470 | loss=0.6932 | acc=0.766
[F3] [E03] batch 0480 | loss=0.7447 | acc=0.777
[F3] [E03] total_loss=350.799 | VAL acc=0.945 | F1=0.791 | kappa=0.870
[SAVE] best fold=3 (by VAL F1)
[F3] [E04] batch 0000 | loss=0.6805 | acc=0.816
[F3] [E04] batch 0010 | loss=0.7773 | acc=0.762
[F3] [E04] batch 0020 | loss=0.7202 | acc=0.770
[F3] [E04] batch 0030 | loss=0.7348 | acc=0.773
[F3] [E04] batch 0040 | loss=0.6868 | acc=0.793
[F3] [E04] batch 0050 | loss=0.7156 | acc=0.785
[F3] [E04] batch 0060 | loss=0.6854 | acc=0.801
[F3] [E04] batch 0070 | loss=0.7241 | acc=0.781
[F3] [E04] batch 0080 | loss=0.7256 | acc=0.785
[F3] [E04] batch 0090 | loss=0.7297 | acc=0.773
[F3] [E04] batch 0100 | loss=0.7019 | acc=0.781
[F3] [E04] batch 0110 | loss=0.7928 | acc=0.727
[F3] [E04] batch 0120 | loss=0.6995 | acc=0.785
[F3] [E04] batch 0130 | loss=0.7435 | acc=0.770
[F3] [E04] batch 0140 | loss=0.6499 | acc=0.816
[F3] [E04] batch 0150 | loss=0.7204 | acc=0.785
[F3] [E04] batch 0160 | loss=0.7530 | acc=0.773
[F3] [E04] batch 0170 | loss=0.6407 | acc=0.809
[F3] [E04] batch 0180 | loss=0.6900 | acc=0.789
[F3] [E04] batch 0190 | loss=0.6399 | acc=0.820
[F3] [E04] batch 0200 | loss=0.7284 | acc=0.797
[F3] [E04] batch 0210 | loss=0.7429 | acc=0.801
[F3] [E04] batch 0220 | loss=0.8118 | acc=0.723
[F3] [E04] batch 0230 | loss=0.7776 | acc=0.750
[F3] [E04] batch 0240 | loss=0.6595 | acc=0.820
[F3] [E04] batch 0250 | loss=0.7251 | acc=0.746
[F3] [E04] batch 0260 | loss=0.6807 | acc=0.809
[F3] [E04] batch 0270 | loss=0.7621 | acc=0.754
[F3] [E04] batch 0280 | loss=0.6871 | acc=0.785
[F3] [E04] batch 0290 | loss=0.6737 | acc=0.824
[F3] [E04] batch 0300 | loss=0.6089 | acc=0.824
[F3] [E04] batch 0310 | loss=0.7291 | acc=0.789
[F3] [E04] batch 0320 | loss=0.7351 | acc=0.773
[F3] [E04] batch 0330 | loss=0.6711 | acc=0.773
[F3] [E04] batch 0340 | loss=0.6910 | acc=0.789
[F3] [E04] batch 0350 | loss=0.6516 | acc=0.816
[F3] [E04] batch 0360 | loss=0.6597 | acc=0.812
[F3] [E04] batch 0370 | loss=0.6852 | acc=0.789
[F3] [E04] batch 0380 | loss=0.7619 | acc=0.750
[F3] [E04] batch 0390 | loss=0.7653 | acc=0.738
[F3] [E04] batch 0400 | loss=0.6363 | acc=0.824
[F3] [E04] batch 0410 | loss=0.6993 | acc=0.781
[F3] [E04] batch 0420 | loss=0.7042 | acc=0.789
[F3] [E04] batch 0430 | loss=0.6885 | acc=0.801
[F3] [E04] batch 0440 | loss=0.7634 | acc=0.738
[F3] [E04] batch 0450 | loss=0.7303 | acc=0.770
[F3] [E04] batch 0460 | loss=0.6838 | acc=0.805
[F3] [E04] batch 0470 | loss=0.6697 | acc=0.793
[F3] [E04] batch 0480 | loss=0.6675 | acc=0.781
[F3] [E04] total_loss=343.303 | VAL acc=0.934 | F1=0.783 | kappa=0.847
[F3] [E05] batch 0000 | loss=0.6980 | acc=0.754
[F3] [E05] batch 0010 | loss=0.7084 | acc=0.785
[F3] [E05] batch 0020 | loss=0.6636 | acc=0.812
[F3] [E05] batch 0030 | loss=0.7695 | acc=0.766
[F3] [E05] batch 0040 | loss=0.6637 | acc=0.797
[F3] [E05] batch 0050 | loss=0.7306 | acc=0.773
[F3] [E05] batch 0060 | loss=0.7878 | acc=0.734
[F3] [E05] batch 0070 | loss=0.7141 | acc=0.785
[F3] [E05] batch 0080 | loss=0.6857 | acc=0.789
[F3] [E05] batch 0090 | loss=0.7211 | acc=0.785
[F3] [E05] batch 0100 | loss=0.7324 | acc=0.773
[F3] [E05] batch 0110 | loss=0.7222 | acc=0.762
[F3] [E05] batch 0120 | loss=0.6628 | acc=0.824
[F3] [E05] batch 0130 | loss=0.7002 | acc=0.793
[F3] [E05] batch 0140 | loss=0.6715 | acc=0.805
[F3] [E05] batch 0150 | loss=0.7470 | acc=0.742
[F3] [E05] batch 0160 | loss=0.7878 | acc=0.719
[F3] [E05] batch 0170 | loss=0.6939 | acc=0.812
[F3] [E05] batch 0180 | loss=0.6921 | acc=0.781
[F3] [E05] batch 0190 | loss=0.7090 | acc=0.758
[F3] [E05] batch 0200 | loss=0.7161 | acc=0.801
[F3] [E05] batch 0210 | loss=0.6734 | acc=0.820
[F3] [E05] batch 0220 | loss=0.6981 | acc=0.809
[F3] [E05] batch 0230 | loss=0.6593 | acc=0.820
[F3] [E05] batch 0240 | loss=0.7112 | acc=0.824
[F3] [E05] batch 0250 | loss=0.6900 | acc=0.812
[F3] [E05] batch 0260 | loss=0.7138 | acc=0.785
[F3] [E05] batch 0270 | loss=0.7393 | acc=0.777
[F3] [E05] batch 0280 | loss=0.6791 | acc=0.809
[F3] [E05] batch 0290 | loss=0.6904 | acc=0.789
[F3] [E05] batch 0300 | loss=0.6863 | acc=0.832
[F3] [E05] batch 0310 | loss=0.7765 | acc=0.734
[F3] [E05] batch 0320 | loss=0.6547 | acc=0.820
[F3] [E05] batch 0330 | loss=0.6490 | acc=0.828
[F3] [E05] batch 0340 | loss=0.6804 | acc=0.816
[F3] [E05] batch 0350 | loss=0.6957 | acc=0.797
[F3] [E05] batch 0360 | loss=0.7708 | acc=0.770
[F3] [E05] batch 0370 | loss=0.7276 | acc=0.770
[F3] [E05] batch 0380 | loss=0.7441 | acc=0.785
[F3] [E05] batch 0390 | loss=0.6798 | acc=0.777
[F3] [E05] batch 0400 | loss=0.7374 | acc=0.750
[F3] [E05] batch 0410 | loss=0.7496 | acc=0.766
[F3] [E05] batch 0420 | loss=0.6675 | acc=0.781
[F3] [E05] batch 0430 | loss=0.7113 | acc=0.777
[F3] [E05] batch 0440 | loss=0.6549 | acc=0.812
[F3] [E05] batch 0450 | loss=0.6466 | acc=0.816
[F3] [E05] batch 0460 | loss=0.6815 | acc=0.785
[F3] [E05] batch 0470 | loss=0.7487 | acc=0.754
[F3] [E05] batch 0480 | loss=0.6297 | acc=0.844
[F3] [E05] total_loss=339.498 | VAL acc=0.938 | F1=0.800 | kappa=0.858
[SAVE] best fold=3 (by VAL F1)
[F3] [E06] batch 0000 | loss=0.6503 | acc=0.836
[F3] [E06] batch 0010 | loss=0.6803 | acc=0.789
[F3] [E06] batch 0020 | loss=0.7125 | acc=0.797
[F3] [E06] batch 0030 | loss=0.6943 | acc=0.789
[F3] [E06] batch 0040 | loss=0.7599 | acc=0.766
[F3] [E06] batch 0050 | loss=0.7051 | acc=0.801
[F3] [E06] batch 0060 | loss=0.6982 | acc=0.812
[F3] [E06] batch 0070 | loss=0.7058 | acc=0.801
[F3] [E06] batch 0080 | loss=0.7448 | acc=0.785
[F3] [E06] batch 0090 | loss=0.7230 | acc=0.785
[F3] [E06] batch 0100 | loss=0.7974 | acc=0.730
[F3] [E06] batch 0110 | loss=0.6962 | acc=0.793
[F3] [E06] batch 0120 | loss=0.7323 | acc=0.781
[F3] [E06] batch 0130 | loss=0.7285 | acc=0.773
[F3] [E06] batch 0140 | loss=0.6828 | acc=0.820
[F3] [E06] batch 0150 | loss=0.7102 | acc=0.781
[F3] [E06] batch 0160 | loss=0.6373 | acc=0.809
[F3] [E06] batch 0170 | loss=0.6643 | acc=0.797
[F3] [E06] batch 0180 | loss=0.6590 | acc=0.820
[F3] [E06] batch 0190 | loss=0.6714 | acc=0.809
[F3] [E06] batch 0200 | loss=0.7121 | acc=0.801
[F3] [E06] batch 0210 | loss=0.7516 | acc=0.742
[F3] [E06] batch 0220 | loss=0.6609 | acc=0.805
[F3] [E06] batch 0230 | loss=0.7234 | acc=0.770
[F3] [E06] batch 0240 | loss=0.6538 | acc=0.801
[F3] [E06] batch 0250 | loss=0.6663 | acc=0.812
[F3] [E06] batch 0260 | loss=0.7419 | acc=0.754
[F3] [E06] batch 0270 | loss=0.6719 | acc=0.805
[F3] [E06] batch 0280 | loss=0.7551 | acc=0.777
[F3] [E06] batch 0290 | loss=0.6844 | acc=0.773
[F3] [E06] batch 0300 | loss=0.7808 | acc=0.750
[F3] [E06] batch 0310 | loss=0.6808 | acc=0.805
[F3] [E06] batch 0320 | loss=0.6976 | acc=0.812
[F3] [E06] batch 0330 | loss=0.7381 | acc=0.777
[F3] [E06] batch 0340 | loss=0.7529 | acc=0.750
[F3] [E06] batch 0350 | loss=0.7043 | acc=0.770
[F3] [E06] batch 0360 | loss=0.7256 | acc=0.770
[F3] [E06] batch 0370 | loss=0.6617 | acc=0.824
[F3] [E06] batch 0380 | loss=0.6487 | acc=0.836
[F3] [E06] batch 0390 | loss=0.6431 | acc=0.820
[F3] [E06] batch 0400 | loss=0.6582 | acc=0.836
[F3] [E06] batch 0410 | loss=0.6877 | acc=0.789
[F3] [E06] batch 0420 | loss=0.7461 | acc=0.770
[F3] [E06] batch 0430 | loss=0.7639 | acc=0.750
[F3] [E06] batch 0440 | loss=0.7238 | acc=0.758
[F3] [E06] batch 0450 | loss=0.6768 | acc=0.812
[F3] [E06] batch 0460 | loss=0.7304 | acc=0.785
[F3] [E06] batch 0470 | loss=0.7280 | acc=0.766
[F3] [E06] batch 0480 | loss=0.6774 | acc=0.797
[F3] [E06] total_loss=335.567 | VAL acc=0.915 | F1=0.738 | kappa=0.807
[F3] [E07] batch 0000 | loss=0.7304 | acc=0.781
[F3] [E07] batch 0010 | loss=0.7080 | acc=0.758
[F3] [E07] batch 0020 | loss=0.6925 | acc=0.820
[F3] [E07] batch 0030 | loss=0.6937 | acc=0.785
[F3] [E07] batch 0040 | loss=0.6922 | acc=0.785
[F3] [E07] batch 0050 | loss=0.7380 | acc=0.789
[F3] [E07] batch 0060 | loss=0.6693 | acc=0.797
[F3] [E07] batch 0070 | loss=0.6257 | acc=0.855
[F3] [E07] batch 0080 | loss=0.7444 | acc=0.762
[F3] [E07] batch 0090 | loss=0.7236 | acc=0.785
[F3] [E07] batch 0100 | loss=0.6952 | acc=0.777
[F3] [E07] batch 0110 | loss=0.7207 | acc=0.766
[F3] [E07] batch 0120 | loss=0.7217 | acc=0.766
[F3] [E07] batch 0130 | loss=0.6264 | acc=0.848
[F3] [E07] batch 0140 | loss=0.7416 | acc=0.754
[F3] [E07] batch 0150 | loss=0.6881 | acc=0.812
[F3] [E07] batch 0160 | loss=0.6781 | acc=0.793
[F3] [E07] batch 0170 | loss=0.6225 | acc=0.859
[F3] [E07] batch 0180 | loss=0.6810 | acc=0.801
[F3] [E07] batch 0190 | loss=0.7380 | acc=0.754
[F3] [E07] batch 0200 | loss=0.6164 | acc=0.852
[F3] [E07] batch 0210 | loss=0.7324 | acc=0.762
[F3] [E07] batch 0220 | loss=0.6775 | acc=0.789
[F3] [E07] batch 0230 | loss=0.6885 | acc=0.816
[F3] [E07] batch 0240 | loss=0.6240 | acc=0.812
[F3] [E07] batch 0250 | loss=0.7157 | acc=0.758
[F3] [E07] batch 0260 | loss=0.6799 | acc=0.801
[F3] [E07] batch 0270 | loss=0.7583 | acc=0.742
[F3] [E07] batch 0280 | loss=0.7026 | acc=0.777
[F3] [E07] batch 0290 | loss=0.7047 | acc=0.797
[F3] [E07] batch 0300 | loss=0.7313 | acc=0.746
[F3] [E07] batch 0310 | loss=0.7191 | acc=0.816
[F3] [E07] batch 0320 | loss=0.6574 | acc=0.812
[F3] [E07] batch 0330 | loss=0.6728 | acc=0.805
[F3] [E07] batch 0340 | loss=0.6398 | acc=0.809
[F3] [E07] batch 0350 | loss=0.6953 | acc=0.793
[F3] [E07] batch 0360 | loss=0.6484 | acc=0.812
[F3] [E07] batch 0370 | loss=0.7598 | acc=0.738
[F3] [E07] batch 0380 | loss=0.6576 | acc=0.781
[F3] [E07] batch 0390 | loss=0.6194 | acc=0.840
[F3] [E07] batch 0400 | loss=0.6722 | acc=0.801
[F3] [E07] batch 0410 | loss=0.6909 | acc=0.773
[F3] [E07] batch 0420 | loss=0.6449 | acc=0.820
[F3] [E07] batch 0430 | loss=0.7131 | acc=0.781
[F3] [E07] batch 0440 | loss=0.7454 | acc=0.766
[F3] [E07] batch 0450 | loss=0.6430 | acc=0.812
[F3] [E07] batch 0460 | loss=0.6514 | acc=0.816
[F3] [E07] batch 0470 | loss=0.7085 | acc=0.797
[F3] [E07] batch 0480 | loss=0.6499 | acc=0.805
[F3] [E07] total_loss=334.159 | VAL acc=0.936 | F1=0.777 | kappa=0.851
[F3] [E08] batch 0000 | loss=0.7191 | acc=0.758
[F3] [E08] batch 0010 | loss=0.7285 | acc=0.750
[F3] [E08] batch 0020 | loss=0.6177 | acc=0.805
[F3] [E08] batch 0030 | loss=0.6337 | acc=0.832
[F3] [E08] batch 0040 | loss=0.7137 | acc=0.781
[F3] [E08] batch 0050 | loss=0.7163 | acc=0.797
[F3] [E08] batch 0060 | loss=0.6990 | acc=0.797
[F3] [E08] batch 0070 | loss=0.6495 | acc=0.836
[F3] [E08] batch 0080 | loss=0.6818 | acc=0.785
[F3] [E08] batch 0090 | loss=0.6521 | acc=0.828
[F3] [E08] batch 0100 | loss=0.6778 | acc=0.809
[F3] [E08] batch 0110 | loss=0.6420 | acc=0.809
[F3] [E08] batch 0120 | loss=0.6770 | acc=0.801
[F3] [E08] batch 0130 | loss=0.6852 | acc=0.789
[F3] [E08] batch 0140 | loss=0.6962 | acc=0.828
[F3] [E08] batch 0150 | loss=0.6584 | acc=0.805
[F3] [E08] batch 0160 | loss=0.6959 | acc=0.770
[F3] [E08] batch 0170 | loss=0.6285 | acc=0.836
[F3] [E08] batch 0180 | loss=0.6700 | acc=0.816
[F3] [E08] batch 0190 | loss=0.6581 | acc=0.801
[F3] [E08] batch 0200 | loss=0.7264 | acc=0.777
[F3] [E08] batch 0210 | loss=0.6739 | acc=0.820
[F3] [E08] batch 0220 | loss=0.7185 | acc=0.785
[F3] [E08] batch 0230 | loss=0.6748 | acc=0.805
[F3] [E08] batch 0240 | loss=0.6900 | acc=0.789
[F3] [E08] batch 0250 | loss=0.6643 | acc=0.809
[F3] [E08] batch 0260 | loss=0.7401 | acc=0.785
[F3] [E08] batch 0270 | loss=0.7445 | acc=0.766
[F3] [E08] batch 0280 | loss=0.6431 | acc=0.805
[F3] [E08] batch 0290 | loss=0.6725 | acc=0.832
[F3] [E08] batch 0300 | loss=0.7004 | acc=0.770
[F3] [E08] batch 0310 | loss=0.7189 | acc=0.766
[F3] [E08] batch 0320 | loss=0.6281 | acc=0.812
[F3] [E08] batch 0330 | loss=0.7040 | acc=0.789
[F3] [E08] batch 0340 | loss=0.6743 | acc=0.797
[F3] [E08] batch 0350 | loss=0.6946 | acc=0.781
[F3] [E08] batch 0360 | loss=0.6415 | acc=0.820
[F3] [E08] batch 0370 | loss=0.7244 | acc=0.785
[F3] [E08] batch 0380 | loss=0.6326 | acc=0.832
[F3] [E08] batch 0390 | loss=0.6687 | acc=0.824
[F3] [E08] batch 0400 | loss=0.7099 | acc=0.746
[F3] [E08] batch 0410 | loss=0.6624 | acc=0.785
[F3] [E08] batch 0420 | loss=0.6727 | acc=0.797
[F3] [E08] batch 0430 | loss=0.6618 | acc=0.844
[F3] [E08] batch 0440 | loss=0.7067 | acc=0.801
[F3] [E08] batch 0450 | loss=0.6710 | acc=0.816
[F3] [E08] batch 0460 | loss=0.6913 | acc=0.801
[F3] [E08] batch 0470 | loss=0.7208 | acc=0.805
[F3] [E08] batch 0480 | loss=0.7628 | acc=0.770
[F3] [E08] total_loss=331.055 | VAL acc=0.939 | F1=0.793 | kappa=0.858
[F3] [E09] batch 0000 | loss=0.7122 | acc=0.781
[F3] [E09] batch 0010 | loss=0.7357 | acc=0.773
[F3] [E09] batch 0020 | loss=0.6643 | acc=0.828
[F3] [E09] batch 0030 | loss=0.6821 | acc=0.816
[F3] [E09] batch 0040 | loss=0.7513 | acc=0.750
[F3] [E09] batch 0050 | loss=0.6954 | acc=0.770
[F3] [E09] batch 0060 | loss=0.7334 | acc=0.766
[F3] [E09] batch 0070 | loss=0.6724 | acc=0.781
[F3] [E09] batch 0080 | loss=0.7404 | acc=0.781
[F3] [E09] batch 0090 | loss=0.6689 | acc=0.816
[F3] [E09] batch 0100 | loss=0.6361 | acc=0.824
[F3] [E09] batch 0110 | loss=0.7032 | acc=0.781
[F3] [E09] batch 0120 | loss=0.7318 | acc=0.770
[F3] [E09] batch 0130 | loss=0.6948 | acc=0.793
[F3] [E09] batch 0140 | loss=0.6851 | acc=0.785
[F3] [E09] batch 0150 | loss=0.7220 | acc=0.793
[F3] [E09] batch 0160 | loss=0.7244 | acc=0.785
[F3] [E09] batch 0170 | loss=0.6417 | acc=0.801
[F3] [E09] batch 0180 | loss=0.6694 | acc=0.828
[F3] [E09] batch 0190 | loss=0.6881 | acc=0.766
[F3] [E09] batch 0200 | loss=0.6853 | acc=0.816
[F3] [E09] batch 0210 | loss=0.6641 | acc=0.801
[F3] [E09] batch 0220 | loss=0.7075 | acc=0.766
[F3] [E09] batch 0230 | loss=0.6989 | acc=0.789
[F3] [E09] batch 0240 | loss=0.6759 | acc=0.801
[F3] [E09] batch 0250 | loss=0.7335 | acc=0.770
[F3] [E09] batch 0260 | loss=0.6926 | acc=0.762
[F3] [E09] batch 0270 | loss=0.6623 | acc=0.816
[F3] [E09] batch 0280 | loss=0.6589 | acc=0.801
[F3] [E09] batch 0290 | loss=0.7221 | acc=0.754
[F3] [E09] batch 0300 | loss=0.7240 | acc=0.781
