[CV] k=5 fold=1
[CV] TRAIN subjects (40): ['SC4002E0', 'SC4011E0', 'SC4012E0', 'SC4022E0', 'SC4032E0'] ...
[CV] VAL   subjects (1):   ['SC4001E0']
[CV] TEST  subjects (10):  ['SC4021E0', 'SC4031E0', 'SC4041E0', 'SC4072E0', 'SC4092E0'] ...
=== DEVICE: cuda ===
=== START TRAIN (CV fold) ===
[F1] [E01] batch 0000 | loss=1.6473 | acc=0.238
[F1] [E07] batch 0300 | loss=0.7164 | acc=0.746
[F1] [E07] batch 0310 | loss=0.6923 | acc=0.789
[F1] [E07] batch 0320 | loss=0.7260 | acc=0.805
[F1] [E07] batch 0330 | loss=0.6924 | acc=0.781
[F1] [E07] batch 0340 | loss=0.5776 | acc=0.844
[F1] [E07] batch 0350 | loss=0.7410 | acc=0.770
[F1] [E07] batch 0360 | loss=0.6516 | acc=0.805
[F1] [E07] batch 0370 | loss=0.6333 | acc=0.840
[F1] [E07] batch 0380 | loss=0.7719 | acc=0.750
[F1] [E07] batch 0390 | loss=0.6786 | acc=0.805
[F1] [E07] batch 0400 | loss=0.6895 | acc=0.793
[F1] [E07] batch 0410 | loss=0.7698 | acc=0.766
[F1] [E07] batch 0420 | loss=0.7497 | acc=0.785
[F1] [E07] total_loss=297.451 | VAL acc=0.917 | F1=0.707 | kappa=0.809
[F1] [E08] batch 0000 | loss=0.6579 | acc=0.812
[F1] [E08] batch 0010 | loss=0.7329 | acc=0.809
[F1] [E08] batch 0020 | loss=0.6812 | acc=0.793
[F1] [E08] batch 0030 | loss=0.7204 | acc=0.766
[F1] [E08] batch 0040 | loss=0.7723 | acc=0.734
[F1] [E08] batch 0050 | loss=0.7470 | acc=0.758
[F1] [E08] batch 0060 | loss=0.6595 | acc=0.824
[F1] [E08] batch 0070 | loss=0.6525 | acc=0.816
[F1] [E08] batch 0080 | loss=0.6894 | acc=0.797
[F1] [E08] batch 0090 | loss=0.6674 | acc=0.812
[F1] [E08] batch 0100 | loss=0.7072 | acc=0.812
[F1] [E08] batch 0110 | loss=0.6731 | acc=0.824
[F1] [E08] batch 0120 | loss=0.7038 | acc=0.770
[F1] [E08] batch 0130 | loss=0.7553 | acc=0.750
[F1] [E08] batch 0140 | loss=0.7049 | acc=0.797
[F1] [E08] batch 0150 | loss=0.6160 | acc=0.824
[F1] [E08] batch 0160 | loss=0.7069 | acc=0.801
[F1] [E08] batch 0170 | loss=0.6728 | acc=0.793
[F1] [E08] batch 0180 | loss=0.7100 | acc=0.809
[F1] [E08] batch 0190 | loss=0.7493 | acc=0.762
[F1] [E08] batch 0200 | loss=0.6579 | acc=0.809
[F1] [E08] batch 0210 | loss=0.7486 | acc=0.777
[F1] [E08] batch 0220 | loss=0.6679 | acc=0.809
[F1] [E08] batch 0230 | loss=0.6634 | acc=0.816
[F1] [E08] batch 0240 | loss=0.6980 | acc=0.801
[F1] [E08] batch 0250 | loss=0.7543 | acc=0.781
[F1] [E08] batch 0260 | loss=0.6863 | acc=0.777
[F1] [E08] batch 0270 | loss=0.7382 | acc=0.758
[F1] [E08] batch 0280 | loss=0.6798 | acc=0.781
[F1] [E08] batch 0290 | loss=0.6907 | acc=0.770
[F1] [E08] batch 0300 | loss=0.6961 | acc=0.785
[F1] [E08] batch 0310 | loss=0.6360 | acc=0.832
[F1] [E08] batch 0320 | loss=0.6955 | acc=0.816
[F1] [E08] batch 0330 | loss=0.7136 | acc=0.777
[F1] [E08] batch 0340 | loss=0.6840 | acc=0.801
[F1] [E08] batch 0350 | loss=0.7246 | acc=0.754
[F1] [E08] batch 0360 | loss=0.6832 | acc=0.812
[F1] [E08] batch 0370 | loss=0.7066 | acc=0.750
[F1] [E08] batch 0380 | loss=0.6715 | acc=0.797
[F1] [E08] batch 0390 | loss=0.6691 | acc=0.785
[F1] [E08] batch 0400 | loss=0.7237 | acc=0.781
[F1] [E08] batch 0410 | loss=0.7048 | acc=0.781
[F1] [E08] batch 0420 | loss=0.6590 | acc=0.824
[F1] [E08] total_loss=296.350 | VAL acc=0.943 | F1=0.792 | kappa=0.867
[F1] [E09] batch 0000 | loss=0.6743 | acc=0.785
[F1] [E09] batch 0010 | loss=0.7249 | acc=0.770
[F1] [E09] batch 0020 | loss=0.7093 | acc=0.777
[F1] [E09] batch 0030 | loss=0.6911 | acc=0.770
[F1] [E09] batch 0040 | loss=0.7022 | acc=0.797
[F1] [E09] batch 0050 | loss=0.6655 | acc=0.832
[F1] [E09] batch 0060 | loss=0.7449 | acc=0.750
[F1] [E09] batch 0070 | loss=0.7136 | acc=0.781
[F1] [E09] batch 0080 | loss=0.6566 | acc=0.824
[F1] [E09] batch 0090 | loss=0.6483 | acc=0.812
[F1] [E09] batch 0100 | loss=0.7369 | acc=0.797
[F1] [E09] batch 0110 | loss=0.6845 | acc=0.801
[F1] [E09] batch 0120 | loss=0.7010 | acc=0.809
[F1] [E09] batch 0130 | loss=0.7343 | acc=0.754
[F1] [E09] batch 0140 | loss=0.6390 | acc=0.812
[F1] [E09] batch 0150 | loss=0.7219 | acc=0.758
[F1] [E09] batch 0160 | loss=0.6631 | acc=0.809
[F1] [E09] batch 0170 | loss=0.6450 | acc=0.812
[F1] [E09] batch 0180 | loss=0.7311 | acc=0.746
[F1] [E09] batch 0190 | loss=0.6739 | acc=0.812
[F1] [E09] batch 0200 | loss=0.6876 | acc=0.793
[F1] [E09] batch 0210 | loss=0.7414 | acc=0.766
[F1] [E09] batch 0220 | loss=0.6472 | acc=0.816
[F1] [E09] batch 0230 | loss=0.6677 | acc=0.781
[F1] [E09] batch 0240 | loss=0.7415 | acc=0.762
[F1] [E09] batch 0250 | loss=0.7330 | acc=0.781
[F1] [E09] batch 0260 | loss=0.6423 | acc=0.812
[F1] [E09] batch 0270 | loss=0.6417 | acc=0.809
[F1] [E09] batch 0280 | loss=0.6302 | acc=0.867
[F1] [E09] batch 0290 | loss=0.6429 | acc=0.809
[F1] [E09] batch 0300 | loss=0.6699 | acc=0.820
[F1] [E09] batch 0310 | loss=0.6328 | acc=0.832
[F1] [E09] batch 0320 | loss=0.6965 | acc=0.801
[F1] [E09] batch 0330 | loss=0.6347 | acc=0.844
[F1] [E09] batch 0340 | loss=0.7151 | acc=0.770
[F1] [E09] batch 0350 | loss=0.7252 | acc=0.785
[F1] [E09] batch 0360 | loss=0.6623 | acc=0.801
[F1] [E09] batch 0370 | loss=0.7274 | acc=0.793
[F1] [E09] batch 0380 | loss=0.6892 | acc=0.785
[F1] [E09] batch 0390 | loss=0.7012 | acc=0.789
[F1] [E09] batch 0400 | loss=0.6127 | acc=0.840
[F1] [E09] batch 0410 | loss=0.6773 | acc=0.789
[F1] [E09] batch 0420 | loss=0.6512 | acc=0.812
[F1] [E09] total_loss=293.517 | VAL acc=0.930 | F1=0.765 | kappa=0.837
[F1] [E10] batch 0000 | loss=0.6432 | acc=0.824
[F1] [E10] batch 0010 | loss=0.6773 | acc=0.801
[F1] [E10] batch 0020 | loss=0.7441 | acc=0.766
[F1] [E10] batch 0030 | loss=0.7348 | acc=0.801
[F1] [E10] batch 0040 | loss=0.7032 | acc=0.785
[F1] [E10] batch 0050 | loss=0.6764 | acc=0.797
[F1] [E10] batch 0060 | loss=0.6380 | acc=0.809
[F1] [E10] batch 0070 | loss=0.7690 | acc=0.758
[F1] [E10] batch 0080 | loss=0.6186 | acc=0.828
[F1] [E10] batch 0090 | loss=0.6839 | acc=0.797
[F1] [E10] batch 0100 | loss=0.7193 | acc=0.785
[F1] [E10] batch 0110 | loss=0.6906 | acc=0.809
[F1] [E10] batch 0120 | loss=0.7121 | acc=0.809
[F1] [E10] batch 0130 | loss=0.6497 | acc=0.828
[F1] [E10] batch 0140 | loss=0.6684 | acc=0.805
[F1] [E10] batch 0150 | loss=0.6649 | acc=0.836
[F1] [E10] batch 0160 | loss=0.6984 | acc=0.789
[F1] [E10] batch 0170 | loss=0.7338 | acc=0.758
[F1] [E10] batch 0180 | loss=0.6424 | acc=0.840
[F1] [E10] batch 0190 | loss=0.6510 | acc=0.828
[F1] [E10] batch 0200 | loss=0.6488 | acc=0.793
[F1] [E10] batch 0210 | loss=0.6168 | acc=0.852
[F1] [E10] batch 0220 | loss=0.6936 | acc=0.785
[F1] [E10] batch 0230 | loss=0.7279 | acc=0.766
[F1] [E10] batch 0240 | loss=0.6976 | acc=0.793
[F1] [E10] batch 0250 | loss=0.6365 | acc=0.824
[F1] [E10] batch 0260 | loss=0.6648 | acc=0.809
[F1] [E10] batch 0270 | loss=0.6420 | acc=0.816
[F1] [E10] batch 0280 | loss=0.6854 | acc=0.797
[F1] [E10] batch 0290 | loss=0.6109 | acc=0.840
[F1] [E10] batch 0300 | loss=0.6348 | acc=0.809
[F1] [E10] batch 0310 | loss=0.6492 | acc=0.793
[F1] [E10] batch 0320 | loss=0.6727 | acc=0.816
[F1] [E10] batch 0330 | loss=0.6673 | acc=0.809
[F1] [E10] batch 0340 | loss=0.7128 | acc=0.797
