[CV] k=10 fold=4
[CV] TRAIN subjects (45): ['SC4002E0', 'SC4011E0', 'SC4012E0', 'SC4021E0', 'SC4022E0'] ...
[CV] VAL   subjects (1):   ['SC4001E0']
[CV] TEST  subjects (5):  ['SC4042E0', 'SC4081E0', 'SC4122E0', 'SC4131E0', 'SC4222E0'] ...
=== DEVICE: cuda ===
=== START TRAIN (CV fold) ===
[F4] [E01] batch 0000 | loss=1.6646 | acc=0.184
[F4] [E01] batch 0290 | loss=0.8495 | acc=0.730
[F4] [E01] batch 0300 | loss=0.7810 | acc=0.766
[F4] [E01] batch 0310 | loss=0.8671 | acc=0.688
[F4] [E01] batch 0320 | loss=0.8797 | acc=0.688
[F4] [E01] batch 0330 | loss=0.7956 | acc=0.777
[F4] [E01] batch 0340 | loss=0.8243 | acc=0.723
[F4] [E01] batch 0350 | loss=0.7821 | acc=0.770
[F4] [E01] batch 0360 | loss=0.8299 | acc=0.707
[F4] [E01] batch 0370 | loss=0.7817 | acc=0.746
[F4] [E01] batch 0380 | loss=0.8050 | acc=0.746
[F4] [E01] batch 0390 | loss=0.8041 | acc=0.711
[F4] [E01] batch 0400 | loss=0.8058 | acc=0.746
[F4] [E01] batch 0410 | loss=0.7956 | acc=0.746
[F4] [E01] batch 0420 | loss=0.7590 | acc=0.719
[F4] [E01] batch 0430 | loss=0.7925 | acc=0.727
[F4] [E01] batch 0440 | loss=0.7937 | acc=0.758
[F4] [E01] batch 0450 | loss=0.7803 | acc=0.781
[F4] [E01] batch 0460 | loss=0.7528 | acc=0.773
[F4] [E01] batch 0470 | loss=0.8406 | acc=0.719
[F4] [E01] total_loss=454.447 | VAL acc=0.938 | F1=0.769 | kappa=0.855
[SAVE] best fold=4 (by VAL F1)
[F4] [E02] batch 0000 | loss=0.7798 | acc=0.730
[F4] [E02] batch 0010 | loss=0.7701 | acc=0.734
[F4] [E02] batch 0020 | loss=0.8125 | acc=0.734
[F4] [E02] batch 0030 | loss=0.7825 | acc=0.723
[F4] [E02] batch 0040 | loss=0.7301 | acc=0.773
[F4] [E02] batch 0050 | loss=0.7791 | acc=0.727
[F4] [E02] batch 0060 | loss=0.8160 | acc=0.742
[F4] [E02] batch 0070 | loss=0.8777 | acc=0.703
[F4] [E02] batch 0080 | loss=0.8156 | acc=0.695
[F4] [E02] batch 0090 | loss=0.7134 | acc=0.793
[F4] [E02] batch 0100 | loss=0.7132 | acc=0.809
[F4] [E02] batch 0110 | loss=0.7683 | acc=0.793
[F4] [E02] batch 0120 | loss=0.7195 | acc=0.766
[F4] [E02] batch 0130 | loss=0.7125 | acc=0.809
[F4] [E02] batch 0140 | loss=0.7216 | acc=0.762
[F4] [E02] batch 0150 | loss=0.7971 | acc=0.719
[F4] [E02] batch 0160 | loss=0.7350 | acc=0.777
[F4] [E02] batch 0170 | loss=0.7678 | acc=0.766
[F4] [E02] batch 0180 | loss=0.7217 | acc=0.770
[F4] [E02] batch 0190 | loss=0.7240 | acc=0.785
[F4] [E02] batch 0200 | loss=0.7194 | acc=0.781
[F4] [E02] batch 0210 | loss=0.7603 | acc=0.758
[F4] [E02] batch 0220 | loss=0.7631 | acc=0.738
[F4] [E02] batch 0230 | loss=0.7261 | acc=0.770
[F4] [E02] batch 0240 | loss=0.7477 | acc=0.770
[F4] [E02] batch 0250 | loss=0.7140 | acc=0.766
[F4] [E02] batch 0260 | loss=0.7911 | acc=0.742
[F4] [E02] batch 0270 | loss=0.7142 | acc=0.785
[F4] [E02] batch 0280 | loss=0.8060 | acc=0.754
[F4] [E02] batch 0290 | loss=0.7326 | acc=0.793
[F4] [E02] batch 0300 | loss=0.7499 | acc=0.742
[F4] [E02] batch 0310 | loss=0.7535 | acc=0.723
[F4] [E02] batch 0320 | loss=0.7264 | acc=0.762
[F4] [E02] batch 0330 | loss=0.7450 | acc=0.789
[F4] [E02] batch 0340 | loss=0.7543 | acc=0.762
[F4] [E02] batch 0350 | loss=0.8164 | acc=0.727
[F4] [E02] batch 0360 | loss=0.8324 | acc=0.715
[F4] [E02] batch 0370 | loss=0.7969 | acc=0.766
[F4] [E02] batch 0380 | loss=0.7162 | acc=0.793
[F4] [E02] batch 0390 | loss=0.6953 | acc=0.793
[F4] [E02] batch 0400 | loss=0.6936 | acc=0.801
[F4] [E02] batch 0410 | loss=0.7181 | acc=0.762
[F4] [E02] batch 0420 | loss=0.7345 | acc=0.805
[F4] [E02] batch 0430 | loss=0.7372 | acc=0.770
[F4] [E02] batch 0440 | loss=0.7256 | acc=0.789
[F4] [E02] batch 0450 | loss=0.7700 | acc=0.766
[F4] [E02] batch 0460 | loss=0.6970 | acc=0.789
[F4] [E02] batch 0470 | loss=0.7102 | acc=0.797
[F4] [E02] total_loss=361.989 | VAL acc=0.938 | F1=0.771 | kappa=0.856
[SAVE] best fold=4 (by VAL F1)
[F4] [E03] batch 0000 | loss=0.7762 | acc=0.727
[F4] [E03] batch 0010 | loss=0.7213 | acc=0.801
[F4] [E03] batch 0020 | loss=0.7215 | acc=0.773
[F4] [E03] batch 0030 | loss=0.7455 | acc=0.738
[F4] [E03] batch 0040 | loss=0.7000 | acc=0.785
[F4] [E03] batch 0050 | loss=0.7570 | acc=0.766
[F4] [E03] batch 0060 | loss=0.7053 | acc=0.785
[F4] [E03] batch 0070 | loss=0.7199 | acc=0.766
[F4] [E03] batch 0080 | loss=0.7674 | acc=0.738
[F4] [E03] batch 0090 | loss=0.7453 | acc=0.766
[F4] [E03] batch 0100 | loss=0.7272 | acc=0.773
[F4] [E03] batch 0110 | loss=0.6924 | acc=0.773
[F4] [E03] batch 0120 | loss=0.6695 | acc=0.801
[F4] [E03] batch 0130 | loss=0.7691 | acc=0.758
[F4] [E03] batch 0140 | loss=0.7547 | acc=0.789
[F4] [E03] batch 0150 | loss=0.7095 | acc=0.785
[F4] [E03] batch 0160 | loss=0.7588 | acc=0.742
[F4] [E03] batch 0170 | loss=0.7017 | acc=0.770
[F4] [E03] batch 0180 | loss=0.7280 | acc=0.781
[F4] [E03] batch 0190 | loss=0.7672 | acc=0.777
[F4] [E03] batch 0200 | loss=0.7397 | acc=0.758
[F4] [E03] batch 0210 | loss=0.7715 | acc=0.734
[F4] [E03] batch 0220 | loss=0.7404 | acc=0.770
[F4] [E03] batch 0230 | loss=0.7957 | acc=0.746
[F4] [E03] batch 0240 | loss=0.6820 | acc=0.793
[F4] [E03] batch 0250 | loss=0.7556 | acc=0.801
[F4] [E03] batch 0260 | loss=0.7612 | acc=0.770
[F4] [E03] batch 0270 | loss=0.6832 | acc=0.762
[F4] [E03] batch 0280 | loss=0.7333 | acc=0.773
[F4] [E03] batch 0290 | loss=0.7404 | acc=0.750
[F4] [E03] batch 0300 | loss=0.7228 | acc=0.746
[F4] [E03] batch 0310 | loss=0.8151 | acc=0.734
[F4] [E03] batch 0320 | loss=0.7499 | acc=0.789
[F4] [E03] batch 0330 | loss=0.6747 | acc=0.797
[F4] [E03] batch 0340 | loss=0.7136 | acc=0.750
[F4] [E03] batch 0350 | loss=0.7472 | acc=0.773
[F4] [E03] batch 0360 | loss=0.6825 | acc=0.762
[F4] [E03] batch 0370 | loss=0.8104 | acc=0.723
[F4] [E03] batch 0380 | loss=0.6796 | acc=0.816
[F4] [E03] batch 0390 | loss=0.7045 | acc=0.789
[F4] [E03] batch 0400 | loss=0.6957 | acc=0.805
[F4] [E03] batch 0410 | loss=0.7003 | acc=0.781
[F4] [E03] batch 0420 | loss=0.7326 | acc=0.781
[F4] [E03] batch 0430 | loss=0.7121 | acc=0.766
[F4] [E03] batch 0440 | loss=0.7221 | acc=0.785
[F4] [E03] batch 0450 | loss=0.6910 | acc=0.812
[F4] [E03] batch 0460 | loss=0.7134 | acc=0.777
[F4] [E03] batch 0470 | loss=0.7677 | acc=0.742
[F4] [E03] total_loss=350.083 | VAL acc=0.936 | F1=0.772 | kappa=0.850
[SAVE] best fold=4 (by VAL F1)
[F4] [E04] batch 0000 | loss=0.7388 | acc=0.766
[F4] [E04] batch 0010 | loss=0.7700 | acc=0.746
[F4] [E04] batch 0020 | loss=0.7472 | acc=0.758
[F4] [E04] batch 0030 | loss=0.6843 | acc=0.812
[F4] [E04] batch 0040 | loss=0.7779 | acc=0.723
[F4] [E04] batch 0050 | loss=0.6863 | acc=0.812
[F4] [E04] batch 0060 | loss=0.7257 | acc=0.789
[F4] [E04] batch 0070 | loss=0.7191 | acc=0.762
[F4] [E04] batch 0080 | loss=0.7160 | acc=0.777
[F4] [E04] batch 0090 | loss=0.7556 | acc=0.773
[F4] [E04] batch 0100 | loss=0.6597 | acc=0.828
[F4] [E04] batch 0110 | loss=0.7631 | acc=0.734
[F4] [E04] batch 0120 | loss=0.7775 | acc=0.766
[F4] [E04] batch 0130 | loss=0.6999 | acc=0.746
[F4] [E04] batch 0140 | loss=0.7287 | acc=0.781
[F4] [E04] batch 0150 | loss=0.6704 | acc=0.801
[F4] [E04] batch 0160 | loss=0.6951 | acc=0.762
[F4] [E04] batch 0170 | loss=0.7167 | acc=0.785
[F4] [E04] batch 0180 | loss=0.7146 | acc=0.785
[F4] [E04] batch 0190 | loss=0.7768 | acc=0.762
[F4] [E04] batch 0200 | loss=0.6912 | acc=0.789
[F4] [E04] batch 0210 | loss=0.6779 | acc=0.820
[F4] [E04] batch 0220 | loss=0.6994 | acc=0.809
[F4] [E04] batch 0230 | loss=0.7480 | acc=0.777
[F4] [E04] batch 0240 | loss=0.6975 | acc=0.777
[F4] [E04] batch 0250 | loss=0.6330 | acc=0.855
[F4] [E04] batch 0260 | loss=0.6883 | acc=0.793
[F4] [E04] batch 0270 | loss=0.7467 | acc=0.730
[F4] [E04] batch 0280 | loss=0.7181 | acc=0.781
[F4] [E04] batch 0290 | loss=0.6501 | acc=0.789
[F4] [E04] batch 0300 | loss=0.7286 | acc=0.789
[F4] [E04] batch 0310 | loss=0.7097 | acc=0.777
[F4] [E04] batch 0320 | loss=0.7145 | acc=0.770
[F4] [E04] batch 0330 | loss=0.7227 | acc=0.785
[F4] [E04] batch 0340 | loss=0.6777 | acc=0.820
[F4] [E04] batch 0350 | loss=0.7273 | acc=0.754
[F4] [E04] batch 0360 | loss=0.7117 | acc=0.770
[F4] [E04] batch 0370 | loss=0.7417 | acc=0.773
[F4] [E04] batch 0380 | loss=0.7507 | acc=0.762
[F4] [E04] batch 0390 | loss=0.8348 | acc=0.742
[F4] [E04] batch 0400 | loss=0.7075 | acc=0.781
[F4] [E04] batch 0410 | loss=0.7192 | acc=0.777
[F4] [E04] batch 0420 | loss=0.6976 | acc=0.773
[F4] [E04] batch 0430 | loss=0.6626 | acc=0.836
[F4] [E04] batch 0440 | loss=0.7095 | acc=0.770
[F4] [E04] batch 0450 | loss=0.7465 | acc=0.758
[F4] [E04] batch 0460 | loss=0.7068 | acc=0.785
[F4] [E04] batch 0470 | loss=0.6800 | acc=0.801
[F4] [E04] total_loss=342.999 | VAL acc=0.937 | F1=0.776 | kappa=0.853
[SAVE] best fold=4 (by VAL F1)
[F4] [E05] batch 0000 | loss=0.6918 | acc=0.793
[F4] [E05] batch 0010 | loss=0.7633 | acc=0.754
[F4] [E05] batch 0020 | loss=0.7298 | acc=0.762
[F4] [E05] batch 0030 | loss=0.6523 | acc=0.824
[F4] [E05] batch 0040 | loss=0.7489 | acc=0.758
[F4] [E05] batch 0050 | loss=0.6384 | acc=0.812
[F4] [E05] batch 0060 | loss=0.7109 | acc=0.785
[F4] [E05] batch 0070 | loss=0.7270 | acc=0.770
[F4] [E05] batch 0080 | loss=0.6790 | acc=0.785
[F4] [E05] batch 0090 | loss=0.7635 | acc=0.730
[F4] [E05] batch 0100 | loss=0.7209 | acc=0.750
[F4] [E05] batch 0110 | loss=0.6927 | acc=0.809
[F4] [E05] batch 0120 | loss=0.6729 | acc=0.805
[F4] [E05] batch 0130 | loss=0.7146 | acc=0.766
[F4] [E05] batch 0140 | loss=0.8045 | acc=0.742
[F4] [E05] batch 0150 | loss=0.7008 | acc=0.805
[F4] [E05] batch 0160 | loss=0.7818 | acc=0.773
[F4] [E05] batch 0170 | loss=0.7210 | acc=0.781
[F4] [E05] batch 0180 | loss=0.6633 | acc=0.801
[F4] [E05] batch 0190 | loss=0.7758 | acc=0.746
[F4] [E05] batch 0200 | loss=0.6464 | acc=0.824
[F4] [E05] batch 0210 | loss=0.7432 | acc=0.770
[F4] [E05] batch 0220 | loss=0.7390 | acc=0.762
[F4] [E05] batch 0230 | loss=0.7401 | acc=0.773
[F4] [E05] batch 0240 | loss=0.7102 | acc=0.785
[F4] [E05] batch 0250 | loss=0.6372 | acc=0.844
[F4] [E05] batch 0260 | loss=0.6843 | acc=0.805
[F4] [E05] batch 0270 | loss=0.6571 | acc=0.789
[F4] [E05] batch 0280 | loss=0.6661 | acc=0.844
[F4] [E05] batch 0290 | loss=0.6506 | acc=0.824
[F4] [E05] batch 0300 | loss=0.7082 | acc=0.766
[F4] [E05] batch 0310 | loss=0.8020 | acc=0.727
[F4] [E05] batch 0320 | loss=0.6512 | acc=0.824
[F4] [E05] batch 0330 | loss=0.6788 | acc=0.793
[F4] [E05] batch 0340 | loss=0.6824 | acc=0.812
[F4] [E05] batch 0350 | loss=0.7258 | acc=0.785
[F4] [E05] batch 0360 | loss=0.7539 | acc=0.758
[F4] [E05] batch 0370 | loss=0.7299 | acc=0.773
[F4] [E05] batch 0380 | loss=0.7650 | acc=0.734
[F4] [E05] batch 0390 | loss=0.6439 | acc=0.832
[F4] [E05] batch 0400 | loss=0.7987 | acc=0.754
[F4] [E05] batch 0410 | loss=0.7668 | acc=0.742
[F4] [E05] batch 0420 | loss=0.6890 | acc=0.801
[F4] [E05] batch 0430 | loss=0.6670 | acc=0.809
[F4] [E05] batch 0440 | loss=0.7029 | acc=0.793
[F4] [E05] batch 0450 | loss=0.7508 | acc=0.816
[F4] [E05] batch 0460 | loss=0.7317 | acc=0.781
[F4] [E05] batch 0470 | loss=0.6655 | acc=0.809
[F4] [E05] total_loss=339.619 | VAL acc=0.939 | F1=0.787 | kappa=0.857
[SAVE] best fold=4 (by VAL F1)
[F4] [E06] batch 0000 | loss=0.6894 | acc=0.789
[F4] [E06] batch 0010 | loss=0.7492 | acc=0.754
[F4] [E06] batch 0020 | loss=0.6964 | acc=0.809
[F4] [E06] batch 0030 | loss=0.7638 | acc=0.750
[F4] [E06] batch 0040 | loss=0.6946 | acc=0.797
[F4] [E06] batch 0050 | loss=0.6880 | acc=0.793
[F4] [E06] batch 0060 | loss=0.6859 | acc=0.762
[F4] [E06] batch 0070 | loss=0.7195 | acc=0.770
[F4] [E06] batch 0080 | loss=0.7181 | acc=0.789
[F4] [E06] batch 0090 | loss=0.7068 | acc=0.793
[F4] [E06] batch 0100 | loss=0.6110 | acc=0.863
[F4] [E06] batch 0110 | loss=0.7425 | acc=0.766
[F4] [E06] batch 0120 | loss=0.8071 | acc=0.734
[F4] [E06] batch 0130 | loss=0.6977 | acc=0.797
[F4] [E06] batch 0140 | loss=0.6718 | acc=0.797
[F4] [E06] batch 0150 | loss=0.7177 | acc=0.781
[F4] [E06] batch 0160 | loss=0.7014 | acc=0.773
[F4] [E06] batch 0170 | loss=0.7284 | acc=0.781
[F4] [E06] batch 0180 | loss=0.7482 | acc=0.766
[F4] [E06] batch 0190 | loss=0.6873 | acc=0.812
[F4] [E06] batch 0200 | loss=0.7580 | acc=0.742
[F4] [E06] batch 0210 | loss=0.6815 | acc=0.801
[F4] [E06] batch 0220 | loss=0.7350 | acc=0.770
[F4] [E06] batch 0230 | loss=0.6604 | acc=0.797
[F4] [E06] batch 0240 | loss=0.7382 | acc=0.770
[F4] [E06] batch 0250 | loss=0.6703 | acc=0.809
[F4] [E06] batch 0260 | loss=0.7170 | acc=0.762
[F4] [E06] batch 0270 | loss=0.7146 | acc=0.789
[F4] [E06] batch 0280 | loss=0.6809 | acc=0.816
[F4] [E06] batch 0290 | loss=0.7332 | acc=0.762
[F4] [E06] batch 0300 | loss=0.6652 | acc=0.820
[F4] [E06] batch 0310 | loss=0.7039 | acc=0.781
[F4] [E06] batch 0320 | loss=0.7897 | acc=0.746
[F4] [E06] batch 0330 | loss=0.7198 | acc=0.801
[F4] [E06] batch 0340 | loss=0.6774 | acc=0.793
[F4] [E06] batch 0350 | loss=0.7431 | acc=0.754
[F4] [E06] batch 0360 | loss=0.6371 | acc=0.793
[F4] [E06] batch 0370 | loss=0.6643 | acc=0.793
[F4] [E06] batch 0380 | loss=0.7390 | acc=0.754
[F4] [E06] batch 0390 | loss=0.6512 | acc=0.797
[F4] [E06] batch 0400 | loss=0.6603 | acc=0.820
[F4] [E06] batch 0410 | loss=0.7290 | acc=0.785
[F4] [E06] batch 0420 | loss=0.7266 | acc=0.762
[F4] [E06] batch 0430 | loss=0.6880 | acc=0.805
[F4] [E06] batch 0440 | loss=0.6874 | acc=0.785
[F4] [E06] batch 0450 | loss=0.6684 | acc=0.836
[F4] [E06] batch 0460 | loss=0.7425 | acc=0.777
[F4] [E06] batch 0470 | loss=0.6850 | acc=0.785
[F4] [E06] total_loss=337.239 | VAL acc=0.942 | F1=0.804 | kappa=0.864
[SAVE] best fold=4 (by VAL F1)
[F4] [E07] batch 0000 | loss=0.6716 | acc=0.797
[F4] [E07] batch 0010 | loss=0.7448 | acc=0.754
[F4] [E07] batch 0020 | loss=0.6889 | acc=0.797
[F4] [E07] batch 0030 | loss=0.6565 | acc=0.812
[F4] [E07] batch 0040 | loss=0.7132 | acc=0.812
[F4] [E07] batch 0050 | loss=0.7391 | acc=0.750
[F4] [E07] batch 0060 | loss=0.7189 | acc=0.805
[F4] [E07] batch 0070 | loss=0.6157 | acc=0.832
[F4] [E07] batch 0080 | loss=0.7004 | acc=0.777
[F4] [E07] batch 0090 | loss=0.7679 | acc=0.750
[F4] [E07] batch 0100 | loss=0.6931 | acc=0.805
[F4] [E07] batch 0110 | loss=0.6682 | acc=0.816
[F4] [E07] batch 0120 | loss=0.7495 | acc=0.762
[F4] [E07] batch 0130 | loss=0.6453 | acc=0.805
[F4] [E07] batch 0140 | loss=0.7326 | acc=0.777
[F4] [E07] batch 0150 | loss=0.7714 | acc=0.727
[F4] [E07] batch 0160 | loss=0.6165 | acc=0.832
[F4] [E07] batch 0170 | loss=0.7007 | acc=0.777
[F4] [E07] batch 0180 | loss=0.6767 | acc=0.809
[F4] [E07] batch 0190 | loss=0.7838 | acc=0.746
[F4] [E07] batch 0200 | loss=0.7195 | acc=0.789
[F4] [E07] batch 0210 | loss=0.6758 | acc=0.793
[F4] [E07] batch 0220 | loss=0.7535 | acc=0.773
[F4] [E07] batch 0230 | loss=0.6103 | acc=0.832
[F4] [E07] batch 0240 | loss=0.7150 | acc=0.801
[F4] [E07] batch 0250 | loss=0.6786 | acc=0.789
[F4] [E07] batch 0260 | loss=0.7094 | acc=0.773
[F4] [E07] batch 0270 | loss=0.7006 | acc=0.785
[F4] [E07] batch 0280 | loss=0.7046 | acc=0.785
[F4] [E07] batch 0290 | loss=0.6348 | acc=0.812
[F4] [E07] batch 0300 | loss=0.6585 | acc=0.805
[F4] [E07] batch 0310 | loss=0.7214 | acc=0.770
[F4] [E07] batch 0320 | loss=0.6637 | acc=0.812
[F4] [E07] batch 0330 | loss=0.7651 | acc=0.742
[F4] [E07] batch 0340 | loss=0.6609 | acc=0.793
[F4] [E07] batch 0350 | loss=0.7240 | acc=0.754
[F4] [E07] batch 0360 | loss=0.6457 | acc=0.824
[F4] [E07] batch 0370 | loss=0.6995 | acc=0.773
[F4] [E07] batch 0380 | loss=0.7280 | acc=0.789
[F4] [E07] batch 0390 | loss=0.7097 | acc=0.793
[F4] [E07] batch 0400 | loss=0.6688 | acc=0.793
[F4] [E07] batch 0410 | loss=0.7564 | acc=0.781
[F4] [E07] batch 0420 | loss=0.6590 | acc=0.809
[F4] [E07] batch 0430 | loss=0.6841 | acc=0.773
[F4] [E07] batch 0440 | loss=0.7542 | acc=0.766
[F4] [E07] batch 0450 | loss=0.7200 | acc=0.809
[F4] [E07] batch 0460 | loss=0.7114 | acc=0.785
[F4] [E07] batch 0470 | loss=0.7734 | acc=0.762
[F4] [E07] total_loss=331.484 | VAL acc=0.944 | F1=0.785 | kappa=0.868
[F4] [E08] batch 0000 | loss=0.6835 | acc=0.812
[F4] [E08] batch 0010 | loss=0.6730 | acc=0.770
[F4] [E08] batch 0020 | loss=0.7115 | acc=0.816
[F4] [E08] batch 0030 | loss=0.7118 | acc=0.750
[F4] [E08] batch 0040 | loss=0.7045 | acc=0.797
[F4] [E08] batch 0050 | loss=0.6527 | acc=0.824
[F4] [E08] batch 0060 | loss=0.6672 | acc=0.844
[F4] [E08] batch 0070 | loss=0.6759 | acc=0.793
[F4] [E08] batch 0080 | loss=0.6126 | acc=0.820
[F4] [E08] batch 0090 | loss=0.6453 | acc=0.824
[F4] [E08] batch 0100 | loss=0.6831 | acc=0.805
[F4] [E08] batch 0110 | loss=0.6810 | acc=0.805
[F4] [E08] batch 0120 | loss=0.7451 | acc=0.742
[F4] [E08] batch 0130 | loss=0.6829 | acc=0.793
[F4] [E08] batch 0140 | loss=0.6832 | acc=0.809
[F4] [E08] batch 0150 | loss=0.7046 | acc=0.770
[F4] [E08] batch 0160 | loss=0.7215 | acc=0.770
[F4] [E08] batch 0170 | loss=0.6286 | acc=0.824
[F4] [E08] batch 0180 | loss=0.6334 | acc=0.824
[F4] [E08] batch 0190 | loss=0.6892 | acc=0.793
[F4] [E08] batch 0200 | loss=0.6907 | acc=0.797
[F4] [E08] batch 0210 | loss=0.6349 | acc=0.828
[F4] [E08] batch 0220 | loss=0.8074 | acc=0.730
[F4] [E08] batch 0230 | loss=0.6737 | acc=0.812
[F4] [E08] batch 0240 | loss=0.6868 | acc=0.785
[F4] [E08] batch 0250 | loss=0.7244 | acc=0.789
[F4] [E08] batch 0260 | loss=0.6338 | acc=0.820
[F4] [E08] batch 0270 | loss=0.7075 | acc=0.781
[F4] [E08] batch 0280 | loss=0.7135 | acc=0.805
[F4] [E08] batch 0290 | loss=0.6568 | acc=0.812
[F4] [E08] batch 0300 | loss=0.6616 | acc=0.805
[F4] [E08] batch 0310 | loss=0.7517 | acc=0.805
[F4] [E08] batch 0320 | loss=0.6715 | acc=0.797
[F4] [E08] batch 0330 | loss=0.6874 | acc=0.812
[F4] [E08] batch 0340 | loss=0.7013 | acc=0.777
[F4] [E08] batch 0350 | loss=0.6660 | acc=0.805
[F4] [E08] batch 0360 | loss=0.6627 | acc=0.809
[F4] [E08] batch 0370 | loss=0.6277 | acc=0.844
[F4] [E08] batch 0380 | loss=0.7095 | acc=0.781
[F4] [E08] batch 0390 | loss=0.6815 | acc=0.785
[F4] [E08] batch 0400 | loss=0.7287 | acc=0.770
[F4] [E08] batch 0410 | loss=0.7226 | acc=0.789
[F4] [E08] batch 0420 | loss=0.6590 | acc=0.820
[F4] [E08] batch 0430 | loss=0.7219 | acc=0.777
[F4] [E08] batch 0440 | loss=0.6632 | acc=0.816
[F4] [E08] batch 0450 | loss=0.6750 | acc=0.785
[F4] [E08] batch 0460 | loss=0.7198 | acc=0.789
[F4] [E08] batch 0470 | loss=0.7290 | acc=0.766
[F4] [E08] total_loss=330.510 | VAL acc=0.934 | F1=0.768 | kappa=0.848
[F4] [E09] batch 0000 | loss=0.7315 | acc=0.770
[F4] [E09] batch 0010 | loss=0.6747 | acc=0.805
[F4] [E09] batch 0020 | loss=0.6273 | acc=0.824
[F4] [E09] batch 0030 | loss=0.7140 | acc=0.801
[F4] [E09] batch 0040 | loss=0.7445 | acc=0.789
[F4] [E09] batch 0050 | loss=0.7515 | acc=0.758
[F4] [E09] batch 0060 | loss=0.7039 | acc=0.770
[F4] [E09] batch 0070 | loss=0.6682 | acc=0.793
[F4] [E09] batch 0080 | loss=0.6888 | acc=0.801
[F4] [E09] batch 0090 | loss=0.7435 | acc=0.777
[F4] [E09] batch 0100 | loss=0.6527 | acc=0.793
[F4] [E09] batch 0110 | loss=0.7005 | acc=0.758
[F4] [E09] batch 0120 | loss=0.6661 | acc=0.789
[F4] [E09] batch 0130 | loss=0.6798 | acc=0.801
[F4] [E09] batch 0140 | loss=0.6859 | acc=0.789
[F4] [E09] batch 0150 | loss=0.7480 | acc=0.754
[F4] [E09] batch 0160 | loss=0.6834 | acc=0.805
[F4] [E09] batch 0170 | loss=0.7241 | acc=0.773
[F4] [E09] batch 0180 | loss=0.6592 | acc=0.801
[F4] [E09] batch 0190 | loss=0.7463 | acc=0.766
[F4] [E09] batch 0200 | loss=0.7041 | acc=0.797
[F4] [E09] batch 0210 | loss=0.6504 | acc=0.812
[F4] [E09] batch 0220 | loss=0.6181 | acc=0.852
[F4] [E09] batch 0230 | loss=0.6507 | acc=0.836
[F4] [E09] batch 0240 | loss=0.7237 | acc=0.781
[F4] [E09] batch 0250 | loss=0.6545 | acc=0.770
[F4] [E09] batch 0260 | loss=0.6883 | acc=0.809
[F4] [E09] batch 0270 | loss=0.6699 | acc=0.797
[F4] [E09] batch 0280 | loss=0.6923 | acc=0.812
[F4] [E09] batch 0290 | loss=0.7524 | acc=0.758
[F4] [E09] batch 0300 | loss=0.6896 | acc=0.781
[F4] [E09] batch 0310 | loss=0.7501 | acc=0.762
[F4] [E09] batch 0320 | loss=0.6887 | acc=0.777
[F4] [E09] batch 0330 | loss=0.6586 | acc=0.820
[F4] [E09] batch 0340 | loss=0.6434 | acc=0.824
[F4] [E09] batch 0350 | loss=0.6563 | acc=0.789
[F4] [E09] batch 0360 | loss=0.7146 | acc=0.789
[F4] [E09] batch 0370 | loss=0.7141 | acc=0.766
