[CV] k=10 fold=5
[CV] TRAIN subjects (45): ['SC4011E0', 'SC4012E0', 'SC4021E0', 'SC4022E0', 'SC4031E0'] ...
[CV] VAL   subjects (1):   ['SC4002E0']
[CV] TEST  subjects (5):  ['SC4001E0', 'SC4052E0', 'SC4141E0', 'SC4172E0', 'SC4231E0'] ...
=== DEVICE: cuda ===
=== START TRAIN (CV fold) ===
[F5] [E01] batch 0000 | loss=1.6680 | acc=0.172
[F5] [E01] batch 0440 | loss=0.7683 | acc=0.746
[F5] [E01] batch 0450 | loss=0.8371 | acc=0.742
[F5] [E01] batch 0460 | loss=0.7756 | acc=0.730
[F5] [E01] batch 0470 | loss=0.7999 | acc=0.727
[F5] [E01] total_loss=449.956 | VAL acc=0.891 | F1=0.705 | kappa=0.800
[SAVE] best fold=5 (by VAL F1)
[F5] [E02] batch 0000 | loss=0.8042 | acc=0.742
[F5] [E02] batch 0010 | loss=0.7542 | acc=0.762
[F5] [E02] batch 0020 | loss=0.7710 | acc=0.754
[F5] [E02] batch 0030 | loss=0.7624 | acc=0.762
[F5] [E02] batch 0040 | loss=0.7523 | acc=0.758
[F5] [E02] batch 0050 | loss=0.7736 | acc=0.730
[F5] [E02] batch 0060 | loss=0.7330 | acc=0.801
[F5] [E02] batch 0070 | loss=0.7785 | acc=0.738
[F5] [E02] batch 0080 | loss=0.7694 | acc=0.758
[F5] [E02] batch 0090 | loss=0.7501 | acc=0.793
[F5] [E02] batch 0100 | loss=0.6943 | acc=0.789
[F5] [E02] batch 0110 | loss=0.7762 | acc=0.723
[F5] [E02] batch 0120 | loss=0.8328 | acc=0.703
[F5] [E02] batch 0130 | loss=0.7367 | acc=0.793
[F5] [E02] batch 0140 | loss=0.7372 | acc=0.754
[F5] [E02] batch 0150 | loss=0.7557 | acc=0.754
[F5] [E02] batch 0160 | loss=0.7562 | acc=0.777
[F5] [E02] batch 0170 | loss=0.8118 | acc=0.738
[F5] [E02] batch 0180 | loss=0.7615 | acc=0.750
[F5] [E02] batch 0190 | loss=0.7684 | acc=0.734
[F5] [E02] batch 0200 | loss=0.7727 | acc=0.734
[F5] [E02] batch 0210 | loss=0.7360 | acc=0.789
[F5] [E02] batch 0220 | loss=0.7859 | acc=0.746
[F5] [E02] batch 0230 | loss=0.7425 | acc=0.770
[F5] [E02] batch 0240 | loss=0.7658 | acc=0.770
[F5] [E02] batch 0250 | loss=0.7395 | acc=0.773
[F5] [E02] batch 0260 | loss=0.7683 | acc=0.746
[F5] [E02] batch 0270 | loss=0.8116 | acc=0.715
[F5] [E02] batch 0280 | loss=0.7638 | acc=0.730
[F5] [E02] batch 0290 | loss=0.7639 | acc=0.766
[F5] [E02] batch 0300 | loss=0.6934 | acc=0.797
[F5] [E02] batch 0310 | loss=0.7295 | acc=0.754
[F5] [E02] batch 0320 | loss=0.7650 | acc=0.754
[F5] [E02] batch 0330 | loss=0.6853 | acc=0.785
[F5] [E02] batch 0340 | loss=0.7743 | acc=0.758
[F5] [E02] batch 0350 | loss=0.7611 | acc=0.770
[F5] [E02] batch 0360 | loss=0.7126 | acc=0.777
[F5] [E02] batch 0370 | loss=0.7524 | acc=0.750
[F5] [E02] batch 0380 | loss=0.7464 | acc=0.773
[F5] [E02] batch 0390 | loss=0.8129 | acc=0.734
[F5] [E02] batch 0400 | loss=0.7100 | acc=0.758
[F5] [E02] batch 0410 | loss=0.7361 | acc=0.770
[F5] [E02] batch 0420 | loss=0.6816 | acc=0.793
[F5] [E02] batch 0430 | loss=0.7422 | acc=0.773
[F5] [E02] batch 0440 | loss=0.6830 | acc=0.805
[F5] [E02] batch 0450 | loss=0.7835 | acc=0.758
[F5] [E02] batch 0460 | loss=0.7214 | acc=0.777
[F5] [E02] batch 0470 | loss=0.7794 | acc=0.762
[F5] [E02] total_loss=360.805 | VAL acc=0.917 | F1=0.726 | kappa=0.845
[SAVE] best fold=5 (by VAL F1)
[F5] [E03] batch 0000 | loss=0.8125 | acc=0.762
[F5] [E03] batch 0010 | loss=0.7690 | acc=0.738
[F5] [E03] batch 0020 | loss=0.7001 | acc=0.805
[F5] [E03] batch 0030 | loss=0.7818 | acc=0.750
[F5] [E03] batch 0040 | loss=0.7796 | acc=0.719
[F5] [E03] batch 0050 | loss=0.7329 | acc=0.777
[F5] [E03] batch 0060 | loss=0.7952 | acc=0.754
[F5] [E03] batch 0070 | loss=0.7299 | acc=0.781
[F5] [E03] batch 0080 | loss=0.6308 | acc=0.805
[F5] [E03] batch 0090 | loss=0.7197 | acc=0.785
[F5] [E03] batch 0100 | loss=0.7031 | acc=0.766
[F5] [E03] batch 0110 | loss=0.7272 | acc=0.766
[F5] [E03] batch 0120 | loss=0.7496 | acc=0.789
[F5] [E03] batch 0130 | loss=0.7368 | acc=0.773
[F5] [E03] batch 0140 | loss=0.7374 | acc=0.777
[F5] [E03] batch 0150 | loss=0.7291 | acc=0.766
[F5] [E03] batch 0160 | loss=0.6799 | acc=0.781
[F5] [E03] batch 0170 | loss=0.7028 | acc=0.785
[F5] [E03] batch 0180 | loss=0.7748 | acc=0.746
[F5] [E03] batch 0190 | loss=0.7198 | acc=0.758
[F5] [E03] batch 0200 | loss=0.7229 | acc=0.793
[F5] [E03] batch 0210 | loss=0.6988 | acc=0.781
[F5] [E03] batch 0220 | loss=0.7533 | acc=0.766
[F5] [E03] batch 0230 | loss=0.7380 | acc=0.770
[F5] [E03] batch 0240 | loss=0.7163 | acc=0.785
[F5] [E03] batch 0250 | loss=0.7037 | acc=0.793
[F5] [E03] batch 0260 | loss=0.7095 | acc=0.797
[F5] [E03] batch 0270 | loss=0.6834 | acc=0.793
[F5] [E03] batch 0280 | loss=0.7152 | acc=0.758
[F5] [E03] batch 0290 | loss=0.6755 | acc=0.801
[F5] [E03] batch 0300 | loss=0.6841 | acc=0.777
[F5] [E03] batch 0310 | loss=0.7348 | acc=0.770
[F5] [E03] batch 0320 | loss=0.7159 | acc=0.828
[F5] [E03] batch 0330 | loss=0.7471 | acc=0.762
[F5] [E03] batch 0340 | loss=0.7209 | acc=0.742
[F5] [E03] batch 0350 | loss=0.7438 | acc=0.770
[F5] [E03] batch 0360 | loss=0.7208 | acc=0.785
[F5] [E03] batch 0370 | loss=0.6507 | acc=0.816
[F5] [E03] batch 0380 | loss=0.7728 | acc=0.707
[F5] [E03] batch 0390 | loss=0.7201 | acc=0.797
[F5] [E03] batch 0400 | loss=0.7173 | acc=0.758
[F5] [E03] batch 0410 | loss=0.7424 | acc=0.762
[F5] [E03] batch 0420 | loss=0.6778 | acc=0.789
[F5] [E03] batch 0430 | loss=0.6762 | acc=0.816
[F5] [E03] batch 0440 | loss=0.7262 | acc=0.770
[F5] [E03] batch 0450 | loss=0.7363 | acc=0.758
[F5] [E03] batch 0460 | loss=0.7376 | acc=0.762
[F5] [E03] batch 0470 | loss=0.8063 | acc=0.727
[F5] [E03] total_loss=348.404 | VAL acc=0.928 | F1=0.772 | kappa=0.866
[SAVE] best fold=5 (by VAL F1)
[F5] [E04] batch 0000 | loss=0.7191 | acc=0.785
[F5] [E04] batch 0010 | loss=0.7131 | acc=0.777
[F5] [E04] batch 0020 | loss=0.6649 | acc=0.812
[F5] [E04] batch 0030 | loss=0.7529 | acc=0.793
[F5] [E04] batch 0040 | loss=0.7033 | acc=0.785
[F5] [E04] batch 0050 | loss=0.7514 | acc=0.789
[F5] [E04] batch 0060 | loss=0.6971 | acc=0.781
[F5] [E04] batch 0070 | loss=0.7438 | acc=0.789
[F5] [E04] batch 0080 | loss=0.6844 | acc=0.785
[F5] [E04] batch 0090 | loss=0.6844 | acc=0.836
[F5] [E04] batch 0100 | loss=0.7527 | acc=0.777
[F5] [E04] batch 0110 | loss=0.7017 | acc=0.781
[F5] [E04] batch 0120 | loss=0.7140 | acc=0.781
[F5] [E04] batch 0130 | loss=0.7586 | acc=0.738
[F5] [E04] batch 0140 | loss=0.7536 | acc=0.781
[F5] [E04] batch 0150 | loss=0.7473 | acc=0.781
[F5] [E04] batch 0160 | loss=0.6966 | acc=0.785
[F5] [E04] batch 0170 | loss=0.7186 | acc=0.785
[F5] [E04] batch 0180 | loss=0.7859 | acc=0.734
[F5] [E04] batch 0190 | loss=0.6914 | acc=0.785
[F5] [E04] batch 0200 | loss=0.7580 | acc=0.762
[F5] [E04] batch 0210 | loss=0.7285 | acc=0.777
[F5] [E04] batch 0220 | loss=0.6934 | acc=0.812
[F5] [E04] batch 0230 | loss=0.7340 | acc=0.781
[F5] [E04] batch 0240 | loss=0.7426 | acc=0.770
[F5] [E04] batch 0250 | loss=0.7099 | acc=0.773
[F5] [E04] batch 0260 | loss=0.7077 | acc=0.754
[F5] [E04] batch 0270 | loss=0.7589 | acc=0.758
[F5] [E04] batch 0280 | loss=0.6463 | acc=0.824
[F5] [E04] batch 0290 | loss=0.6871 | acc=0.797
[F5] [E04] batch 0300 | loss=0.6915 | acc=0.801
[F5] [E04] batch 0310 | loss=0.6378 | acc=0.805
[F5] [E04] batch 0320 | loss=0.7174 | acc=0.770
[F5] [E04] batch 0330 | loss=0.7247 | acc=0.770
[F5] [E04] batch 0340 | loss=0.7412 | acc=0.773
[F5] [E04] batch 0350 | loss=0.7453 | acc=0.742
[F5] [E04] batch 0360 | loss=0.7414 | acc=0.762
[F5] [E04] batch 0370 | loss=0.6910 | acc=0.781
[F5] [E04] batch 0380 | loss=0.6570 | acc=0.797
[F5] [E04] batch 0390 | loss=0.7188 | acc=0.742
[F5] [E04] batch 0400 | loss=0.7638 | acc=0.742
[F5] [E04] batch 0410 | loss=0.7112 | acc=0.773
[F5] [E04] batch 0420 | loss=0.7033 | acc=0.785
[F5] [E04] batch 0430 | loss=0.7718 | acc=0.734
[F5] [E04] batch 0440 | loss=0.6563 | acc=0.801
[F5] [E04] batch 0450 | loss=0.6675 | acc=0.820
[F5] [E04] batch 0460 | loss=0.6776 | acc=0.766
[F5] [E04] batch 0470 | loss=0.7429 | acc=0.742
[F5] [E04] total_loss=342.904 | VAL acc=0.903 | F1=0.723 | kappa=0.821
[F5] [E05] batch 0000 | loss=0.7275 | acc=0.766
[F5] [E05] batch 0010 | loss=0.7096 | acc=0.773
[F5] [E05] batch 0020 | loss=0.7023 | acc=0.812
[F5] [E05] batch 0030 | loss=0.6723 | acc=0.781
[F5] [E05] batch 0040 | loss=0.6959 | acc=0.781
[F5] [E05] batch 0050 | loss=0.7048 | acc=0.789
[F5] [E05] batch 0060 | loss=0.6518 | acc=0.840
[F5] [E05] batch 0070 | loss=0.7601 | acc=0.750
[F5] [E05] batch 0080 | loss=0.7271 | acc=0.789
[F5] [E05] batch 0090 | loss=0.7343 | acc=0.766
[F5] [E05] batch 0100 | loss=0.7272 | acc=0.781
[F5] [E05] batch 0110 | loss=0.6339 | acc=0.844
[F5] [E05] batch 0120 | loss=0.6612 | acc=0.789
[F5] [E05] batch 0130 | loss=0.6911 | acc=0.801
[F5] [E05] batch 0140 | loss=0.7326 | acc=0.758
[F5] [E05] batch 0150 | loss=0.6967 | acc=0.777
[F5] [E05] batch 0160 | loss=0.7254 | acc=0.781
[F5] [E05] batch 0170 | loss=0.6336 | acc=0.820
[F5] [E05] batch 0180 | loss=0.7292 | acc=0.762
[F5] [E05] batch 0190 | loss=0.6721 | acc=0.805
[F5] [E05] batch 0200 | loss=0.7761 | acc=0.766
[F5] [E05] batch 0210 | loss=0.7271 | acc=0.777
[F5] [E05] batch 0220 | loss=0.6732 | acc=0.805
[F5] [E05] batch 0230 | loss=0.6973 | acc=0.785
[F5] [E05] batch 0240 | loss=0.6702 | acc=0.809
[F5] [E05] batch 0250 | loss=0.6444 | acc=0.816
[F5] [E05] batch 0260 | loss=0.7564 | acc=0.766
[F5] [E05] batch 0270 | loss=0.6954 | acc=0.809
[F5] [E05] batch 0280 | loss=0.6155 | acc=0.836
[F5] [E05] batch 0290 | loss=0.7015 | acc=0.777
[F5] [E05] batch 0300 | loss=0.7182 | acc=0.793
[F5] [E05] batch 0310 | loss=0.7362 | acc=0.770
[F5] [E05] batch 0320 | loss=0.6817 | acc=0.820
[F5] [E05] batch 0330 | loss=0.6511 | acc=0.840
[F5] [E05] batch 0340 | loss=0.7252 | acc=0.770
[F5] [E05] batch 0350 | loss=0.6952 | acc=0.793
[F5] [E05] batch 0360 | loss=0.6423 | acc=0.805
[F5] [E05] batch 0370 | loss=0.7666 | acc=0.742
[F5] [E05] batch 0380 | loss=0.6841 | acc=0.793
[F5] [E05] batch 0390 | loss=0.6863 | acc=0.781
[F5] [E05] batch 0400 | loss=0.6443 | acc=0.840
[F5] [E05] batch 0410 | loss=0.7087 | acc=0.828
[F5] [E05] batch 0420 | loss=0.7037 | acc=0.797
[F5] [E05] batch 0430 | loss=0.7649 | acc=0.742
[F5] [E05] batch 0440 | loss=0.7428 | acc=0.777
[F5] [E05] batch 0450 | loss=0.7413 | acc=0.754
[F5] [E05] batch 0460 | loss=0.6943 | acc=0.797
[F5] [E05] batch 0470 | loss=0.7774 | acc=0.754
[F5] [E05] total_loss=337.899 | VAL acc=0.905 | F1=0.725 | kappa=0.826
[F5] [E06] batch 0000 | loss=0.6910 | acc=0.754
[F5] [E06] batch 0010 | loss=0.7202 | acc=0.762
[F5] [E06] batch 0020 | loss=0.7239 | acc=0.777
[F5] [E06] batch 0030 | loss=0.7143 | acc=0.770
[F5] [E06] batch 0040 | loss=0.6744 | acc=0.816
[F5] [E06] batch 0050 | loss=0.7068 | acc=0.809
[F5] [E06] batch 0060 | loss=0.7483 | acc=0.777
[F5] [E06] batch 0070 | loss=0.6432 | acc=0.812
[F5] [E06] batch 0080 | loss=0.6829 | acc=0.812
[F5] [E06] batch 0090 | loss=0.7519 | acc=0.770
[F5] [E06] batch 0100 | loss=0.6527 | acc=0.801
[F5] [E06] batch 0110 | loss=0.7700 | acc=0.762
[F5] [E06] batch 0120 | loss=0.6690 | acc=0.801
[F5] [E06] batch 0130 | loss=0.6861 | acc=0.797
[F5] [E06] batch 0140 | loss=0.7165 | acc=0.789
[F5] [E06] batch 0150 | loss=0.7229 | acc=0.762
[F5] [E06] batch 0160 | loss=0.7485 | acc=0.781
[F5] [E06] batch 0170 | loss=0.6907 | acc=0.793
[F5] [E06] batch 0180 | loss=0.7097 | acc=0.801
[F5] [E06] batch 0190 | loss=0.7857 | acc=0.766
[F5] [E06] batch 0200 | loss=0.6743 | acc=0.816
[F5] [E06] batch 0210 | loss=0.7189 | acc=0.801
[F5] [E06] batch 0220 | loss=0.7220 | acc=0.770
[F5] [E06] batch 0230 | loss=0.7104 | acc=0.773
[F5] [E06] batch 0240 | loss=0.7271 | acc=0.781
[F5] [E06] batch 0250 | loss=0.7167 | acc=0.773
[F5] [E06] batch 0260 | loss=0.6728 | acc=0.805
[F5] [E06] batch 0270 | loss=0.7056 | acc=0.789
[F5] [E06] batch 0280 | loss=0.6332 | acc=0.820
[F5] [E06] batch 0290 | loss=0.6724 | acc=0.785
[F5] [E06] batch 0300 | loss=0.6891 | acc=0.824
[F5] [E06] batch 0310 | loss=0.7689 | acc=0.754
[F5] [E06] batch 0320 | loss=0.7352 | acc=0.777
[F5] [E06] batch 0330 | loss=0.6933 | acc=0.789
[F5] [E06] batch 0340 | loss=0.7069 | acc=0.773
[F5] [E06] batch 0350 | loss=0.6769 | acc=0.805
[F5] [E06] batch 0360 | loss=0.7416 | acc=0.746
[F5] [E06] batch 0370 | loss=0.6737 | acc=0.789
[F5] [E06] batch 0380 | loss=0.6693 | acc=0.816
[F5] [E06] batch 0390 | loss=0.7601 | acc=0.766
[F5] [E06] batch 0400 | loss=0.7665 | acc=0.750
[F5] [E06] batch 0410 | loss=0.7240 | acc=0.809
[F5] [E06] batch 0420 | loss=0.6778 | acc=0.801
[F5] [E06] batch 0430 | loss=0.6882 | acc=0.805
[F5] [E06] batch 0440 | loss=0.7218 | acc=0.785
[F5] [E06] batch 0450 | loss=0.7447 | acc=0.754
[F5] [E06] batch 0460 | loss=0.6559 | acc=0.820
[F5] [E06] batch 0470 | loss=0.6611 | acc=0.805
[F5] [E06] total_loss=335.033 | VAL acc=0.920 | F1=0.755 | kappa=0.852
[F5] [E07] batch 0000 | loss=0.7479 | acc=0.797
[F5] [E07] batch 0010 | loss=0.6199 | acc=0.844
[F5] [E07] batch 0020 | loss=0.6849 | acc=0.812
[F5] [E07] batch 0030 | loss=0.6475 | acc=0.844
[F5] [E07] batch 0040 | loss=0.6499 | acc=0.816
[F5] [E07] batch 0050 | loss=0.7223 | acc=0.793
[F5] [E07] batch 0060 | loss=0.7276 | acc=0.766
[F5] [E07] batch 0070 | loss=0.6646 | acc=0.809
[F5] [E07] batch 0080 | loss=0.7275 | acc=0.723
[F5] [E07] batch 0090 | loss=0.6874 | acc=0.789
[F5] [E07] batch 0100 | loss=0.6746 | acc=0.785
[F5] [E07] batch 0110 | loss=0.6863 | acc=0.773
[F5] [E07] batch 0120 | loss=0.6807 | acc=0.832
[F5] [E07] batch 0130 | loss=0.6586 | acc=0.801
[F5] [E07] batch 0140 | loss=0.7108 | acc=0.805
[F5] [E07] batch 0150 | loss=0.7045 | acc=0.805
[F5] [E07] batch 0160 | loss=0.6669 | acc=0.816
[F5] [E07] batch 0170 | loss=0.6549 | acc=0.816
[F5] [E07] batch 0180 | loss=0.7285 | acc=0.758
[F5] [E07] batch 0190 | loss=0.6568 | acc=0.820
[F5] [E07] batch 0200 | loss=0.7400 | acc=0.766
[F5] [E07] batch 0210 | loss=0.7144 | acc=0.797
[F5] [E07] batch 0220 | loss=0.6451 | acc=0.828
[F5] [E07] batch 0230 | loss=0.6990 | acc=0.781
[F5] [E07] batch 0240 | loss=0.6972 | acc=0.766
[F5] [E07] batch 0250 | loss=0.8188 | acc=0.719
[F5] [E07] batch 0260 | loss=0.7123 | acc=0.773
[F5] [E07] batch 0270 | loss=0.7146 | acc=0.785
[F5] [E07] batch 0280 | loss=0.7214 | acc=0.754
[F5] [E07] batch 0290 | loss=0.6897 | acc=0.793
[F5] [E07] batch 0300 | loss=0.7248 | acc=0.762
[F5] [E07] batch 0310 | loss=0.6656 | acc=0.809
[F5] [E07] batch 0320 | loss=0.6829 | acc=0.781
[F5] [E07] batch 0330 | loss=0.7968 | acc=0.746
[F5] [E07] batch 0340 | loss=0.7580 | acc=0.754
[F5] [E07] batch 0350 | loss=0.6678 | acc=0.812
[F5] [E07] batch 0360 | loss=0.7182 | acc=0.797
[F5] [E07] batch 0370 | loss=0.6613 | acc=0.805
[F5] [E07] batch 0380 | loss=0.6737 | acc=0.820
[F5] [E07] batch 0390 | loss=0.6926 | acc=0.816
[F5] [E07] batch 0400 | loss=0.7503 | acc=0.758
[F5] [E07] batch 0410 | loss=0.7376 | acc=0.758
[F5] [E07] batch 0420 | loss=0.6350 | acc=0.840
[F5] [E07] batch 0430 | loss=0.6750 | acc=0.820
[F5] [E07] batch 0440 | loss=0.6517 | acc=0.812
[F5] [E07] batch 0450 | loss=0.6415 | acc=0.852
[F5] [E07] batch 0460 | loss=0.6874 | acc=0.797
[F5] [E07] batch 0470 | loss=0.7597 | acc=0.766
[F5] [E07] total_loss=330.446 | VAL acc=0.925 | F1=0.769 | kappa=0.861
[F5] [E08] batch 0000 | loss=0.6986 | acc=0.789
[F5] [E08] batch 0010 | loss=0.6722 | acc=0.801
[F5] [E08] batch 0020 | loss=0.6525 | acc=0.820
[F5] [E08] batch 0030 | loss=0.6971 | acc=0.789
[F5] [E08] batch 0040 | loss=0.7519 | acc=0.766
[F5] [E08] batch 0050 | loss=0.6846 | acc=0.797
[F5] [E08] batch 0060 | loss=0.6592 | acc=0.781
[F5] [E08] batch 0070 | loss=0.7328 | acc=0.738
[F5] [E08] batch 0080 | loss=0.6954 | acc=0.785
[F5] [E08] batch 0090 | loss=0.6982 | acc=0.773
[F5] [E08] batch 0100 | loss=0.6706 | acc=0.781
[F5] [E08] batch 0110 | loss=0.6908 | acc=0.801
[F5] [E08] batch 0120 | loss=0.6968 | acc=0.797
[F5] [E08] batch 0130 | loss=0.6740 | acc=0.820
[F5] [E08] batch 0140 | loss=0.6878 | acc=0.797
[F5] [E08] batch 0150 | loss=0.6819 | acc=0.793
[F5] [E08] batch 0160 | loss=0.6470 | acc=0.801
[F5] [E08] batch 0170 | loss=0.6139 | acc=0.816
[F5] [E08] batch 0180 | loss=0.6971 | acc=0.801
[F5] [E08] batch 0190 | loss=0.6348 | acc=0.801
[F5] [E08] batch 0200 | loss=0.6420 | acc=0.809
[F5] [E08] batch 0210 | loss=0.7012 | acc=0.805
[F5] [E08] batch 0220 | loss=0.6453 | acc=0.820
[F5] [E08] batch 0230 | loss=0.6666 | acc=0.812
[F5] [E08] batch 0240 | loss=0.6550 | acc=0.820
[F5] [E08] batch 0250 | loss=0.6935 | acc=0.766
[F5] [E08] batch 0260 | loss=0.7610 | acc=0.766
[F5] [E08] batch 0270 | loss=0.6504 | acc=0.812
[F5] [E08] batch 0280 | loss=0.6817 | acc=0.789
[F5] [E08] batch 0290 | loss=0.7270 | acc=0.762
[F5] [E08] batch 0300 | loss=0.6643 | acc=0.828
[F5] [E08] batch 0310 | loss=0.6499 | acc=0.816
[F5] [E08] batch 0320 | loss=0.6524 | acc=0.836
[F5] [E08] batch 0330 | loss=0.6904 | acc=0.773
[F5] [E08] batch 0340 | loss=0.6828 | acc=0.820
[F5] [E08] batch 0350 | loss=0.7069 | acc=0.777
[F5] [E08] batch 0360 | loss=0.7268 | acc=0.754
[F5] [E08] batch 0370 | loss=0.6359 | acc=0.801
[F5] [E08] batch 0380 | loss=0.6510 | acc=0.812
[F5] [E08] batch 0390 | loss=0.7022 | acc=0.762
[F5] [E08] batch 0400 | loss=0.6790 | acc=0.805
[F5] [E08] batch 0410 | loss=0.7483 | acc=0.750
[F5] [E08] batch 0420 | loss=0.7382 | acc=0.770
[F5] [E08] batch 0430 | loss=0.6682 | acc=0.789
[F5] [E08] batch 0440 | loss=0.6951 | acc=0.793
[F5] [E08] batch 0450 | loss=0.6743 | acc=0.816
[F5] [E08] batch 0460 | loss=0.6649 | acc=0.820
[F5] [E08] batch 0470 | loss=0.6692 | acc=0.801
[F5] [E08] total_loss=327.788 | VAL acc=0.916 | F1=0.757 | kappa=0.844
[F5] [E09] batch 0000 | loss=0.6216 | acc=0.867
[F5] [E09] batch 0010 | loss=0.6542 | acc=0.816
[F5] [E09] batch 0020 | loss=0.6036 | acc=0.859
[F5] [E09] batch 0030 | loss=0.6515 | acc=0.812
[F5] [E09] batch 0040 | loss=0.6761 | acc=0.789
[F5] [E09] batch 0050 | loss=0.6528 | acc=0.812
[F5] [E09] batch 0060 | loss=0.6166 | acc=0.824
[F5] [E09] batch 0070 | loss=0.6711 | acc=0.793
[F5] [E09] batch 0080 | loss=0.7616 | acc=0.766
[F5] [E09] batch 0090 | loss=0.7107 | acc=0.773
[F5] [E09] batch 0100 | loss=0.7319 | acc=0.770
[F5] [E09] batch 0110 | loss=0.7429 | acc=0.789
[F5] [E09] batch 0120 | loss=0.6309 | acc=0.824
[F5] [E09] batch 0130 | loss=0.7057 | acc=0.762
[F5] [E09] batch 0140 | loss=0.7038 | acc=0.797
[F5] [E09] batch 0150 | loss=0.6954 | acc=0.789
[F5] [E09] batch 0160 | loss=0.7297 | acc=0.781
[F5] [E09] batch 0170 | loss=0.6787 | acc=0.781
[F5] [E09] batch 0180 | loss=0.7897 | acc=0.754
[F5] [E09] batch 0190 | loss=0.6797 | acc=0.805
[F5] [E09] batch 0200 | loss=0.7281 | acc=0.738
[F5] [E09] batch 0210 | loss=0.7143 | acc=0.773
[F5] [E09] batch 0220 | loss=0.7141 | acc=0.805
[F5] [E09] batch 0230 | loss=0.7200 | acc=0.758
[F5] [E09] batch 0240 | loss=0.6294 | acc=0.820
[F5] [E09] batch 0250 | loss=0.7194 | acc=0.789
[F5] [E09] batch 0260 | loss=0.7577 | acc=0.762
[F5] [E09] batch 0270 | loss=0.6940 | acc=0.789
[F5] [E09] batch 0280 | loss=0.7041 | acc=0.797
[F5] [E09] batch 0290 | loss=0.7574 | acc=0.742
[F5] [E09] batch 0300 | loss=0.6942 | acc=0.773
[F5] [E09] batch 0310 | loss=0.6311 | acc=0.844
[F5] [E09] batch 0320 | loss=0.6668 | acc=0.801
[F5] [E09] batch 0330 | loss=0.6906 | acc=0.793
[F5] [E09] batch 0340 | loss=0.6836 | acc=0.832
[F5] [E09] batch 0350 | loss=0.6934 | acc=0.785
[F5] [E09] batch 0360 | loss=0.7313 | acc=0.770
[F5] [E09] batch 0370 | loss=0.6522 | acc=0.836
[F5] [E09] batch 0380 | loss=0.6856 | acc=0.773
[F5] [E09] batch 0390 | loss=0.6366 | acc=0.805
