[CV] k=5 fold=3
[CV] TRAIN subjects (40): ['SC4012E0', 'SC4021E0', 'SC4031E0', 'SC4032E0', 'SC4041E0'] ...
[CV] VAL   subjects (1):   ['SC4001E0']
[CV] TEST  subjects (10):  ['SC4002E0', 'SC4011E0', 'SC4022E0', 'SC4102E0', 'SC4112E0'] ...
=== DEVICE: cuda ===
=== START TRAIN (CV fold) ===
[F3] [E01] batch 0000 | loss=1.6664 | acc=0.203
[F3] [E02] batch 0050 | loss=0.8083 | acc=0.750
[F3] [E02] batch 0060 | loss=0.7497 | acc=0.742
[F3] [E02] batch 0070 | loss=0.7415 | acc=0.781
[F3] [E02] batch 0080 | loss=0.8328 | acc=0.727
[F3] [E02] batch 0090 | loss=0.7427 | acc=0.777
[F3] [E02] batch 0100 | loss=0.7939 | acc=0.723
[F3] [E02] batch 0110 | loss=0.7943 | acc=0.742
[F3] [E02] batch 0120 | loss=0.7685 | acc=0.754
[F3] [E02] batch 0130 | loss=0.8155 | acc=0.742
[F3] [E02] batch 0140 | loss=0.7636 | acc=0.781
[F3] [E02] batch 0150 | loss=0.7456 | acc=0.762
[F3] [E02] batch 0160 | loss=0.8490 | acc=0.723
[F3] [E02] batch 0170 | loss=0.7947 | acc=0.738
[F3] [E02] batch 0180 | loss=0.8259 | acc=0.699
[F3] [E02] batch 0190 | loss=0.8174 | acc=0.738
[F3] [E02] batch 0200 | loss=0.7463 | acc=0.758
[F3] [E02] batch 0210 | loss=0.7624 | acc=0.777
[F3] [E02] batch 0220 | loss=0.7082 | acc=0.762
[F3] [E02] batch 0230 | loss=0.7595 | acc=0.770
[F3] [E02] batch 0240 | loss=0.7892 | acc=0.715
[F3] [E02] batch 0250 | loss=0.7724 | acc=0.746
[F3] [E02] batch 0260 | loss=0.8129 | acc=0.711
[F3] [E02] batch 0270 | loss=0.8137 | acc=0.723
[F3] [E02] batch 0280 | loss=0.8208 | acc=0.746
[F3] [E02] batch 0290 | loss=0.7611 | acc=0.754
[F3] [E02] batch 0300 | loss=0.7873 | acc=0.715
[F3] [E02] batch 0310 | loss=0.8001 | acc=0.734
[F3] [E02] batch 0320 | loss=0.6995 | acc=0.812
[F3] [E02] batch 0330 | loss=0.7453 | acc=0.777
[F3] [E02] batch 0340 | loss=0.6895 | acc=0.801
[F3] [E02] batch 0350 | loss=0.7381 | acc=0.793
[F3] [E02] batch 0360 | loss=0.8505 | acc=0.691
[F3] [E02] batch 0370 | loss=0.7605 | acc=0.742
[F3] [E02] batch 0380 | loss=0.7579 | acc=0.746
[F3] [E02] batch 0390 | loss=0.7446 | acc=0.758
[F3] [E02] batch 0400 | loss=0.7636 | acc=0.754
[F3] [E02] batch 0410 | loss=0.7141 | acc=0.781
[F3] [E02] batch 0420 | loss=0.7782 | acc=0.746
[F3] [E02] total_loss=326.712 | VAL acc=0.939 | F1=0.784 | kappa=0.857
[SAVE] best fold=3 (by VAL F1)
[F3] [E03] batch 0000 | loss=0.8123 | acc=0.734
[F3] [E03] batch 0010 | loss=0.7262 | acc=0.781
[F3] [E03] batch 0020 | loss=0.6644 | acc=0.812
[F3] [E03] batch 0030 | loss=0.7420 | acc=0.777
[F3] [E03] batch 0040 | loss=0.7659 | acc=0.766
[F3] [E03] batch 0050 | loss=0.7151 | acc=0.793
[F3] [E03] batch 0060 | loss=0.7228 | acc=0.801
[F3] [E03] batch 0070 | loss=0.7232 | acc=0.762
[F3] [E03] batch 0080 | loss=0.7560 | acc=0.750
[F3] [E03] batch 0090 | loss=0.7060 | acc=0.793
[F3] [E03] batch 0100 | loss=0.7622 | acc=0.746
[F3] [E03] batch 0110 | loss=0.7460 | acc=0.742
[F3] [E03] batch 0120 | loss=0.8015 | acc=0.758
[F3] [E03] batch 0130 | loss=0.7263 | acc=0.797
[F3] [E03] batch 0140 | loss=0.7358 | acc=0.801
[F3] [E03] batch 0150 | loss=0.8125 | acc=0.730
[F3] [E03] batch 0160 | loss=0.7255 | acc=0.781
[F3] [E03] batch 0170 | loss=0.7967 | acc=0.738
[F3] [E03] batch 0180 | loss=0.7749 | acc=0.766
[F3] [E03] batch 0190 | loss=0.7094 | acc=0.801
[F3] [E03] batch 0200 | loss=0.7670 | acc=0.770
[F3] [E03] batch 0210 | loss=0.7196 | acc=0.785
[F3] [E03] batch 0220 | loss=0.6985 | acc=0.781
[F3] [E03] batch 0230 | loss=0.7730 | acc=0.750
[F3] [E03] batch 0240 | loss=0.7206 | acc=0.789
[F3] [E03] batch 0250 | loss=0.7582 | acc=0.770
[F3] [E03] batch 0260 | loss=0.6913 | acc=0.773
[F3] [E03] batch 0270 | loss=0.6885 | acc=0.812
[F3] [E03] batch 0280 | loss=0.7011 | acc=0.793
[F3] [E03] batch 0290 | loss=0.6773 | acc=0.809
[F3] [E03] batch 0300 | loss=0.7502 | acc=0.766
[F3] [E03] batch 0310 | loss=0.7317 | acc=0.766
[F3] [E03] batch 0320 | loss=0.7551 | acc=0.762
[F3] [E03] batch 0330 | loss=0.7102 | acc=0.805
[F3] [E03] batch 0340 | loss=0.7312 | acc=0.746
[F3] [E03] batch 0350 | loss=0.7613 | acc=0.770
[F3] [E03] batch 0360 | loss=0.7020 | acc=0.824
[F3] [E03] batch 0370 | loss=0.6909 | acc=0.789
[F3] [E03] batch 0380 | loss=0.6646 | acc=0.805
[F3] [E03] batch 0390 | loss=0.7727 | acc=0.742
[F3] [E03] batch 0400 | loss=0.7017 | acc=0.801
[F3] [E03] batch 0410 | loss=0.6721 | acc=0.824
[F3] [E03] batch 0420 | loss=0.7267 | acc=0.781
[F3] [E03] total_loss=314.787 | VAL acc=0.922 | F1=0.729 | kappa=0.814
[F3] [E04] batch 0000 | loss=0.7104 | acc=0.762
[F3] [E04] batch 0010 | loss=0.7488 | acc=0.773
[F3] [E04] batch 0020 | loss=0.7668 | acc=0.742
[F3] [E04] batch 0030 | loss=0.7162 | acc=0.793
[F3] [E04] batch 0040 | loss=0.6953 | acc=0.777
[F3] [E04] batch 0050 | loss=0.7546 | acc=0.758
[F3] [E04] batch 0060 | loss=0.8131 | acc=0.734
[F3] [E04] batch 0070 | loss=0.7140 | acc=0.793
[F3] [E04] batch 0080 | loss=0.7690 | acc=0.738
[F3] [E04] batch 0090 | loss=0.7262 | acc=0.758
[F3] [E04] batch 0100 | loss=0.7410 | acc=0.758
[F3] [E04] batch 0110 | loss=0.7350 | acc=0.777
[F3] [E04] batch 0120 | loss=0.7163 | acc=0.805
[F3] [E04] batch 0130 | loss=0.7291 | acc=0.754
[F3] [E04] batch 0140 | loss=0.7331 | acc=0.801
[F3] [E04] batch 0150 | loss=0.6958 | acc=0.793
[F3] [E04] batch 0160 | loss=0.7062 | acc=0.758
[F3] [E04] batch 0170 | loss=0.7406 | acc=0.762
[F3] [E04] batch 0180 | loss=0.7649 | acc=0.785
[F3] [E04] batch 0190 | loss=0.7261 | acc=0.781
[F3] [E04] batch 0200 | loss=0.7455 | acc=0.746
[F3] [E04] batch 0210 | loss=0.8149 | acc=0.699
[F3] [E04] batch 0220 | loss=0.7403 | acc=0.762
[F3] [E04] batch 0230 | loss=0.7980 | acc=0.734
[F3] [E04] batch 0240 | loss=0.7243 | acc=0.746
[F3] [E04] batch 0250 | loss=0.7501 | acc=0.766
[F3] [E04] batch 0260 | loss=0.7328 | acc=0.762
[F3] [E04] batch 0270 | loss=0.6860 | acc=0.828
[F3] [E04] batch 0280 | loss=0.6840 | acc=0.781
[F3] [E04] batch 0290 | loss=0.7230 | acc=0.762
[F3] [E04] batch 0300 | loss=0.6634 | acc=0.762
[F3] [E04] batch 0310 | loss=0.7579 | acc=0.758
[F3] [E04] batch 0320 | loss=0.7820 | acc=0.727
[F3] [E04] batch 0330 | loss=0.7197 | acc=0.762
[F3] [E04] batch 0340 | loss=0.6883 | acc=0.805
[F3] [E04] batch 0350 | loss=0.6985 | acc=0.793
[F3] [E04] batch 0360 | loss=0.6926 | acc=0.766
[F3] [E04] batch 0370 | loss=0.7317 | acc=0.762
[F3] [E04] batch 0380 | loss=0.6327 | acc=0.816
[F3] [E04] batch 0390 | loss=0.6795 | acc=0.773
[F3] [E04] batch 0400 | loss=0.6828 | acc=0.777
[F3] [E04] batch 0410 | loss=0.7340 | acc=0.750
[F3] [E04] batch 0420 | loss=0.7045 | acc=0.805
[F3] [E04] total_loss=308.625 | VAL acc=0.940 | F1=0.781 | kappa=0.859
[F3] [E05] batch 0000 | loss=0.6914 | acc=0.793
[F3] [E05] batch 0010 | loss=0.7910 | acc=0.754
[F3] [E05] batch 0020 | loss=0.6577 | acc=0.809
[F3] [E05] batch 0030 | loss=0.7041 | acc=0.773
[F3] [E05] batch 0040 | loss=0.7680 | acc=0.762
[F3] [E05] batch 0050 | loss=0.7422 | acc=0.773
[F3] [E05] batch 0060 | loss=0.6787 | acc=0.797
[F3] [E05] batch 0070 | loss=0.6496 | acc=0.828
[F3] [E05] batch 0080 | loss=0.6752 | acc=0.812
[F3] [E05] batch 0090 | loss=0.6863 | acc=0.785
[F3] [E05] batch 0100 | loss=0.6787 | acc=0.781
[F3] [E05] batch 0110 | loss=0.6880 | acc=0.820
[F3] [E05] batch 0120 | loss=0.7856 | acc=0.723
[F3] [E05] batch 0130 | loss=0.7241 | acc=0.781
[F3] [E05] batch 0140 | loss=0.6984 | acc=0.789
[F3] [E05] batch 0150 | loss=0.7623 | acc=0.770
[F3] [E05] batch 0160 | loss=0.6881 | acc=0.820
[F3] [E05] batch 0170 | loss=0.7245 | acc=0.762
[F3] [E05] batch 0180 | loss=0.8334 | acc=0.723
[F3] [E05] batch 0190 | loss=0.7202 | acc=0.801
[F3] [E05] batch 0200 | loss=0.7290 | acc=0.777
[F3] [E05] batch 0210 | loss=0.7348 | acc=0.770
[F3] [E05] batch 0220 | loss=0.7293 | acc=0.762
[F3] [E05] batch 0230 | loss=0.7192 | acc=0.797
[F3] [E05] batch 0240 | loss=0.6566 | acc=0.805
[F3] [E05] batch 0250 | loss=0.6980 | acc=0.781
[F3] [E05] batch 0260 | loss=0.7454 | acc=0.793
[F3] [E05] batch 0270 | loss=0.7441 | acc=0.773
[F3] [E05] batch 0280 | loss=0.7737 | acc=0.766
[F3] [E05] batch 0290 | loss=0.7100 | acc=0.801
[F3] [E05] batch 0300 | loss=0.7177 | acc=0.781
[F3] [E05] batch 0310 | loss=0.7154 | acc=0.781
[F3] [E05] batch 0320 | loss=0.7061 | acc=0.797
[F3] [E05] batch 0330 | loss=0.7387 | acc=0.770
[F3] [E05] batch 0340 | loss=0.7270 | acc=0.762
[F3] [E05] batch 0350 | loss=0.6905 | acc=0.797
[F3] [E05] batch 0360 | loss=0.6993 | acc=0.777
[F3] [E05] batch 0370 | loss=0.6503 | acc=0.805
[F3] [E05] batch 0380 | loss=0.6430 | acc=0.812
[F3] [E05] batch 0390 | loss=0.6742 | acc=0.801
[F3] [E05] batch 0400 | loss=0.6622 | acc=0.809
[F3] [E05] batch 0410 | loss=0.7512 | acc=0.758
[F3] [E05] batch 0420 | loss=0.7020 | acc=0.805
[F3] [E05] total_loss=304.652 | VAL acc=0.942 | F1=0.787 | kappa=0.863
[SAVE] best fold=3 (by VAL F1)
[F3] [E06] batch 0000 | loss=0.6818 | acc=0.797
[F3] [E06] batch 0010 | loss=0.7134 | acc=0.766
[F3] [E06] batch 0020 | loss=0.7011 | acc=0.785
[F3] [E06] batch 0030 | loss=0.7178 | acc=0.789
[F3] [E06] batch 0040 | loss=0.7344 | acc=0.785
[F3] [E06] batch 0050 | loss=0.7125 | acc=0.727
[F3] [E06] batch 0060 | loss=0.7127 | acc=0.805
[F3] [E06] batch 0070 | loss=0.7388 | acc=0.762
[F3] [E06] batch 0080 | loss=0.6942 | acc=0.812
[F3] [E06] batch 0090 | loss=0.7152 | acc=0.758
[F3] [E06] batch 0100 | loss=0.6488 | acc=0.805
[F3] [E06] batch 0110 | loss=0.6979 | acc=0.781
[F3] [E06] batch 0120 | loss=0.6891 | acc=0.777
[F3] [E06] batch 0130 | loss=0.7206 | acc=0.785
[F3] [E06] batch 0140 | loss=0.7077 | acc=0.809
[F3] [E06] batch 0150 | loss=0.6746 | acc=0.785
[F3] [E06] batch 0160 | loss=0.7757 | acc=0.730
[F3] [E06] batch 0170 | loss=0.6488 | acc=0.828
[F3] [E06] batch 0180 | loss=0.7582 | acc=0.746
[F3] [E06] batch 0190 | loss=0.7147 | acc=0.777
[F3] [E06] batch 0200 | loss=0.6628 | acc=0.809
[F3] [E06] batch 0210 | loss=0.7578 | acc=0.758
[F3] [E06] batch 0220 | loss=0.7035 | acc=0.758
[F3] [E06] batch 0230 | loss=0.6565 | acc=0.805
[F3] [E06] batch 0240 | loss=0.6665 | acc=0.844
[F3] [E06] batch 0250 | loss=0.6728 | acc=0.824
[F3] [E06] batch 0260 | loss=0.7626 | acc=0.754
[F3] [E06] batch 0270 | loss=0.7037 | acc=0.816
[F3] [E06] batch 0280 | loss=0.7480 | acc=0.766
[F3] [E06] batch 0290 | loss=0.6410 | acc=0.836
[F3] [E06] batch 0300 | loss=0.7070 | acc=0.785
[F3] [E06] batch 0310 | loss=0.7473 | acc=0.746
[F3] [E06] batch 0320 | loss=0.7160 | acc=0.781
[F3] [E06] batch 0330 | loss=0.6540 | acc=0.824
[F3] [E06] batch 0340 | loss=0.7038 | acc=0.781
[F3] [E06] batch 0350 | loss=0.7265 | acc=0.773
[F3] [E06] batch 0360 | loss=0.6686 | acc=0.805
[F3] [E06] batch 0370 | loss=0.7013 | acc=0.809
[F3] [E06] batch 0380 | loss=0.7307 | acc=0.793
[F3] [E06] batch 0390 | loss=0.6845 | acc=0.805
[F3] [E06] batch 0400 | loss=0.6414 | acc=0.793
[F3] [E06] batch 0410 | loss=0.7396 | acc=0.781
[F3] [E06] batch 0420 | loss=0.6925 | acc=0.789
[F3] [E06] total_loss=300.789 | VAL acc=0.930 | F1=0.753 | kappa=0.837
[F3] [E07] batch 0000 | loss=0.6525 | acc=0.801
[F3] [E07] batch 0010 | loss=0.6675 | acc=0.797
[F3] [E07] batch 0020 | loss=0.6773 | acc=0.836
[F3] [E07] batch 0030 | loss=0.6756 | acc=0.785
[F3] [E07] batch 0040 | loss=0.6480 | acc=0.785
[F3] [E07] batch 0050 | loss=0.7351 | acc=0.785
[F3] [E07] batch 0060 | loss=0.7489 | acc=0.789
[F3] [E07] batch 0070 | loss=0.6877 | acc=0.770
[F3] [E07] batch 0080 | loss=0.7614 | acc=0.762
[F3] [E07] batch 0090 | loss=0.7070 | acc=0.785
[F3] [E07] batch 0100 | loss=0.6707 | acc=0.809
[F3] [E07] batch 0110 | loss=0.6708 | acc=0.801
[F3] [E07] batch 0120 | loss=0.6671 | acc=0.789
[F3] [E07] batch 0130 | loss=0.6447 | acc=0.820
[F3] [E07] batch 0140 | loss=0.6480 | acc=0.816
[F3] [E07] batch 0150 | loss=0.7418 | acc=0.750
[F3] [E07] batch 0160 | loss=0.6853 | acc=0.793
[F3] [E07] batch 0170 | loss=0.7170 | acc=0.789
[F3] [E07] batch 0180 | loss=0.7235 | acc=0.770
[F3] [E07] batch 0190 | loss=0.7236 | acc=0.762
[F3] [E07] batch 0200 | loss=0.7620 | acc=0.777
[F3] [E07] batch 0210 | loss=0.6844 | acc=0.781
[F3] [E07] batch 0220 | loss=0.6603 | acc=0.820
[F3] [E07] batch 0230 | loss=0.7315 | acc=0.777
[F3] [E07] batch 0240 | loss=0.7706 | acc=0.809
[F3] [E07] batch 0250 | loss=0.7134 | acc=0.777
[F3] [E07] batch 0260 | loss=0.7245 | acc=0.781
[F3] [E07] batch 0270 | loss=0.7421 | acc=0.789
[F3] [E07] batch 0280 | loss=0.7510 | acc=0.754
[F3] [E07] batch 0290 | loss=0.7180 | acc=0.797
[F3] [E07] batch 0300 | loss=0.7163 | acc=0.773
[F3] [E07] batch 0310 | loss=0.7378 | acc=0.781
[F3] [E07] batch 0320 | loss=0.7157 | acc=0.770
[F3] [E07] batch 0330 | loss=0.6259 | acc=0.828
[F3] [E07] batch 0340 | loss=0.7260 | acc=0.789
[F3] [E07] batch 0350 | loss=0.7440 | acc=0.742
[F3] [E07] batch 0360 | loss=0.7421 | acc=0.762
[F3] [E07] batch 0370 | loss=0.6878 | acc=0.793
[F3] [E07] batch 0380 | loss=0.7402 | acc=0.770
[F3] [E07] batch 0390 | loss=0.7083 | acc=0.770
[F3] [E07] batch 0400 | loss=0.7440 | acc=0.758
[F3] [E07] batch 0410 | loss=0.7215 | acc=0.750
[F3] [E07] batch 0420 | loss=0.6403 | acc=0.812
[F3] [E07] total_loss=299.260 | VAL acc=0.945 | F1=0.788 | kappa=0.869
[SAVE] best fold=3 (by VAL F1)
[F3] [E08] batch 0000 | loss=0.6818 | acc=0.789
[F3] [E08] batch 0010 | loss=0.7338 | acc=0.766
[F3] [E08] batch 0020 | loss=0.6942 | acc=0.773
[F3] [E08] batch 0030 | loss=0.7331 | acc=0.754
[F3] [E08] batch 0040 | loss=0.7539 | acc=0.754
[F3] [E08] batch 0050 | loss=0.7369 | acc=0.781
[F3] [E08] batch 0060 | loss=0.7747 | acc=0.754
[F3] [E08] batch 0070 | loss=0.6665 | acc=0.793
[F3] [E08] batch 0080 | loss=0.7115 | acc=0.789
[F3] [E08] batch 0090 | loss=0.6484 | acc=0.840
[F3] [E08] batch 0100 | loss=0.7205 | acc=0.766
[F3] [E08] batch 0110 | loss=0.6615 | acc=0.801
[F3] [E08] batch 0120 | loss=0.6639 | acc=0.766
[F3] [E08] batch 0130 | loss=0.7253 | acc=0.785
[F3] [E08] batch 0140 | loss=0.6396 | acc=0.820
[F3] [E08] batch 0150 | loss=0.7438 | acc=0.734
[F3] [E08] batch 0160 | loss=0.6749 | acc=0.809
[F3] [E08] batch 0170 | loss=0.6427 | acc=0.809
[F3] [E08] batch 0180 | loss=0.6832 | acc=0.805
[F3] [E08] batch 0190 | loss=0.6961 | acc=0.785
[F3] [E08] batch 0200 | loss=0.7395 | acc=0.754
[F3] [E08] batch 0210 | loss=0.7780 | acc=0.738
[F3] [E08] batch 0220 | loss=0.7503 | acc=0.770
[F3] [E08] batch 0230 | loss=0.6712 | acc=0.812
[F3] [E08] batch 0240 | loss=0.6991 | acc=0.805
[F3] [E08] batch 0250 | loss=0.6677 | acc=0.816
[F3] [E08] batch 0260 | loss=0.6374 | acc=0.832
[F3] [E08] batch 0270 | loss=0.6826 | acc=0.805
[F3] [E08] batch 0280 | loss=0.7147 | acc=0.793
[F3] [E08] batch 0290 | loss=0.7377 | acc=0.758
[F3] [E08] batch 0300 | loss=0.7415 | acc=0.742
[F3] [E08] batch 0310 | loss=0.6712 | acc=0.812
[F3] [E08] batch 0320 | loss=0.6291 | acc=0.824
[F3] [E08] batch 0330 | loss=0.7388 | acc=0.766
[F3] [E08] batch 0340 | loss=0.7113 | acc=0.762
[F3] [E08] batch 0350 | loss=0.7425 | acc=0.770
[F3] [E08] batch 0360 | loss=0.6901 | acc=0.777
[F3] [E08] batch 0370 | loss=0.6715 | acc=0.773
[F3] [E08] batch 0380 | loss=0.6926 | acc=0.805
[F3] [E08] batch 0390 | loss=0.7066 | acc=0.797
[F3] [E08] batch 0400 | loss=0.6662 | acc=0.812
[F3] [E08] batch 0410 | loss=0.6844 | acc=0.809
[F3] [E08] batch 0420 | loss=0.6637 | acc=0.801
[F3] [E08] total_loss=298.131 | VAL acc=0.939 | F1=0.785 | kappa=0.858
[F3] [E09] batch 0000 | loss=0.6740 | acc=0.801
[F3] [E09] batch 0010 | loss=0.7627 | acc=0.742
[F3] [E09] batch 0020 | loss=0.7178 | acc=0.785
[F3] [E09] batch 0030 | loss=0.7124 | acc=0.789
[F3] [E09] batch 0040 | loss=0.7068 | acc=0.781
[F3] [E09] batch 0050 | loss=0.6633 | acc=0.797
[F3] [E09] batch 0060 | loss=0.6964 | acc=0.793
[F3] [E09] batch 0070 | loss=0.7288 | acc=0.750
[F3] [E09] batch 0080 | loss=0.7194 | acc=0.785
[F3] [E09] batch 0090 | loss=0.7084 | acc=0.793
[F3] [E09] batch 0100 | loss=0.6835 | acc=0.816
[F3] [E09] batch 0110 | loss=0.6932 | acc=0.793
[F3] [E09] batch 0120 | loss=0.6536 | acc=0.812
[F3] [E09] batch 0130 | loss=0.7576 | acc=0.789
[F3] [E09] batch 0140 | loss=0.6484 | acc=0.832
[F3] [E09] batch 0150 | loss=0.6497 | acc=0.828
[F3] [E09] batch 0160 | loss=0.6694 | acc=0.789
[F3] [E09] batch 0170 | loss=0.6890 | acc=0.805
[F3] [E09] batch 0180 | loss=0.6835 | acc=0.805
[F3] [E09] batch 0190 | loss=0.7297 | acc=0.754
[F3] [E09] batch 0200 | loss=0.6708 | acc=0.801
[F3] [E09] batch 0210 | loss=0.7366 | acc=0.766
[F3] [E09] batch 0220 | loss=0.7018 | acc=0.797
[F3] [E09] batch 0230 | loss=0.7805 | acc=0.742
[F3] [E09] batch 0240 | loss=0.6594 | acc=0.797
[F3] [E09] batch 0250 | loss=0.7313 | acc=0.781
[F3] [E09] batch 0260 | loss=0.7245 | acc=0.789
[F3] [E09] batch 0270 | loss=0.7099 | acc=0.746
[F3] [E09] batch 0280 | loss=0.7148 | acc=0.773
[F3] [E09] batch 0290 | loss=0.5842 | acc=0.852
[F3] [E09] batch 0300 | loss=0.7089 | acc=0.785
[F3] [E09] batch 0310 | loss=0.7334 | acc=0.770
[F3] [E09] batch 0320 | loss=0.6881 | acc=0.801
[F3] [E09] batch 0330 | loss=0.7540 | acc=0.758
[F3] [E09] batch 0340 | loss=0.6625 | acc=0.809
[F3] [E09] batch 0350 | loss=0.7216 | acc=0.781
[F3] [E09] batch 0360 | loss=0.7326 | acc=0.793
[F3] [E09] batch 0370 | loss=0.6533 | acc=0.797
[F3] [E09] batch 0380 | loss=0.8120 | acc=0.766
[F3] [E09] batch 0390 | loss=0.7083 | acc=0.777
[F3] [E09] batch 0400 | loss=0.7249 | acc=0.773
[F3] [E09] batch 0410 | loss=0.6857 | acc=0.801
[F3] [E09] batch 0420 | loss=0.6105 | acc=0.840
[F3] [E09] total_loss=296.378 | VAL acc=0.934 | F1=0.771 | kappa=0.846
[F3] [E10] batch 0000 | loss=0.7278 | acc=0.789
[F3] [E10] batch 0010 | loss=0.7044 | acc=0.797
[F3] [E10] batch 0020 | loss=0.7734 | acc=0.719
[F3] [E10] batch 0030 | loss=0.6956 | acc=0.820
[F3] [E10] batch 0040 | loss=0.8003 | acc=0.715
[F3] [E10] batch 0050 | loss=0.6435 | acc=0.805
[F3] [E10] batch 0060 | loss=0.6990 | acc=0.793
[F3] [E10] batch 0070 | loss=0.6654 | acc=0.828
[F3] [E10] batch 0080 | loss=0.6622 | acc=0.820
[F3] [E10] batch 0090 | loss=0.6829 | acc=0.773
[F3] [E10] batch 0100 | loss=0.6905 | acc=0.789
[F3] [E10] batch 0110 | loss=0.7243 | acc=0.758
[F3] [E10] batch 0120 | loss=0.7437 | acc=0.754
[F3] [E10] batch 0130 | loss=0.7884 | acc=0.766
[F3] [E10] batch 0140 | loss=0.7305 | acc=0.762
[F3] [E10] batch 0150 | loss=0.6919 | acc=0.805
[F3] [E10] batch 0160 | loss=0.7113 | acc=0.758
[F3] [E10] batch 0170 | loss=0.7203 | acc=0.785
[F3] [E10] batch 0180 | loss=0.7085 | acc=0.781
[F3] [E10] batch 0190 | loss=0.6709 | acc=0.805
[F3] [E10] batch 0200 | loss=0.7076 | acc=0.793
[F3] [E10] batch 0210 | loss=0.7574 | acc=0.770
[F3] [E10] batch 0220 | loss=0.6859 | acc=0.805
[F3] [E10] batch 0230 | loss=0.7497 | acc=0.770
[F3] [E10] batch 0240 | loss=0.7155 | acc=0.773
[F3] [E10] batch 0250 | loss=0.6646 | acc=0.805
[F3] [E10] batch 0260 | loss=0.7051 | acc=0.797
[F3] [E10] batch 0270 | loss=0.6397 | acc=0.820
[F3] [E10] batch 0280 | loss=0.6570 | acc=0.832
[F3] [E10] batch 0290 | loss=0.6781 | acc=0.797
[F3] [E10] batch 0300 | loss=0.6825 | acc=0.809
[F3] [E10] batch 0310 | loss=0.7193 | acc=0.766
[F3] [E10] batch 0320 | loss=0.7132 | acc=0.805
[F3] [E10] batch 0330 | loss=0.7620 | acc=0.762
[F3] [E10] batch 0340 | loss=0.7579 | acc=0.773
