[CV] k=10 fold=1
[CV] TRAIN subjects (45): ['SC4002E0', 'SC4011E0', 'SC4021E0', 'SC4022E0', 'SC4031E0'] ...
[CV] VAL   subjects (1):   ['SC4001E0']
[CV] TEST  subjects (5):  ['SC4012E0', 'SC4062E0', 'SC4082E0', 'SC4152E0', 'SC4162E0'] ...
=== DEVICE: cuda ===
=== START TRAIN (CV fold) ===
[F1] [E01] batch 0000 | loss=1.6925 | acc=0.180
[F1] [E05] batch 0260 | loss=0.7324 | acc=0.766
[F1] [E05] batch 0270 | loss=0.7569 | acc=0.730
[F1] [E05] batch 0280 | loss=0.7339 | acc=0.785
[F1] [E05] batch 0290 | loss=0.6568 | acc=0.812
[F1] [E05] batch 0300 | loss=0.7092 | acc=0.777
[F1] [E05] batch 0310 | loss=0.7658 | acc=0.770
[F1] [E05] batch 0320 | loss=0.6538 | acc=0.809
[F1] [E05] batch 0330 | loss=0.7402 | acc=0.777
[F1] [E05] batch 0340 | loss=0.6880 | acc=0.816
[F1] [E05] batch 0350 | loss=0.7347 | acc=0.789
[F1] [E05] batch 0360 | loss=0.7424 | acc=0.750
[F1] [E05] batch 0370 | loss=0.6711 | acc=0.801
[F1] [E05] batch 0380 | loss=0.7461 | acc=0.777
[F1] [E05] batch 0390 | loss=0.6592 | acc=0.824
[F1] [E05] batch 0400 | loss=0.7316 | acc=0.770
[F1] [E05] batch 0410 | loss=0.6560 | acc=0.797
[F1] [E05] batch 0420 | loss=0.7352 | acc=0.766
[F1] [E05] batch 0430 | loss=0.6688 | acc=0.797
[F1] [E05] batch 0440 | loss=0.7246 | acc=0.762
[F1] [E05] batch 0450 | loss=0.7684 | acc=0.758
[F1] [E05] batch 0460 | loss=0.6596 | acc=0.824
[F1] [E05] batch 0470 | loss=0.7447 | acc=0.770
[F1] [E05] total_loss=339.545 | VAL acc=0.938 | F1=0.787 | kappa=0.857
[F1] [E06] batch 0000 | loss=0.7622 | acc=0.742
[F1] [E06] batch 0010 | loss=0.7155 | acc=0.797
[F1] [E06] batch 0020 | loss=0.7294 | acc=0.770
[F1] [E06] batch 0030 | loss=0.8138 | acc=0.750
[F1] [E06] batch 0040 | loss=0.7534 | acc=0.766
[F1] [E06] batch 0050 | loss=0.7146 | acc=0.777
[F1] [E06] batch 0060 | loss=0.8001 | acc=0.770
[F1] [E06] batch 0070 | loss=0.7217 | acc=0.770
[F1] [E06] batch 0080 | loss=0.6984 | acc=0.773
[F1] [E06] batch 0090 | loss=0.7526 | acc=0.762
[F1] [E06] batch 0100 | loss=0.7578 | acc=0.766
[F1] [E06] batch 0110 | loss=0.7014 | acc=0.801
[F1] [E06] batch 0120 | loss=0.7044 | acc=0.785
[F1] [E06] batch 0130 | loss=0.7179 | acc=0.777
[F1] [E06] batch 0140 | loss=0.7841 | acc=0.762
[F1] [E06] batch 0150 | loss=0.7046 | acc=0.762
[F1] [E06] batch 0160 | loss=0.7891 | acc=0.742
[F1] [E06] batch 0170 | loss=0.7200 | acc=0.773
[F1] [E06] batch 0180 | loss=0.7456 | acc=0.805
[F1] [E06] batch 0190 | loss=0.6825 | acc=0.805
[F1] [E06] batch 0200 | loss=0.6861 | acc=0.789
[F1] [E06] batch 0210 | loss=0.7188 | acc=0.773
[F1] [E06] batch 0220 | loss=0.7115 | acc=0.754
[F1] [E06] batch 0230 | loss=0.6688 | acc=0.809
[F1] [E06] batch 0240 | loss=0.7367 | acc=0.742
[F1] [E06] batch 0250 | loss=0.7061 | acc=0.770
[F1] [E06] batch 0260 | loss=0.6613 | acc=0.816
[F1] [E06] batch 0270 | loss=0.6742 | acc=0.812
[F1] [E06] batch 0280 | loss=0.8002 | acc=0.688
[F1] [E06] batch 0290 | loss=0.6552 | acc=0.809
[F1] [E06] batch 0300 | loss=0.6650 | acc=0.816
[F1] [E06] batch 0310 | loss=0.7062 | acc=0.777
[F1] [E06] batch 0320 | loss=0.7315 | acc=0.750
[F1] [E06] batch 0330 | loss=0.7246 | acc=0.781
[F1] [E06] batch 0340 | loss=0.6494 | acc=0.832
[F1] [E06] batch 0350 | loss=0.5811 | acc=0.859
[F1] [E06] batch 0360 | loss=0.7378 | acc=0.770
[F1] [E06] batch 0370 | loss=0.6937 | acc=0.789
[F1] [E06] batch 0380 | loss=0.7475 | acc=0.766
[F1] [E06] batch 0390 | loss=0.7360 | acc=0.773
[F1] [E06] batch 0400 | loss=0.6591 | acc=0.793
[F1] [E06] batch 0410 | loss=0.6643 | acc=0.793
[F1] [E06] batch 0420 | loss=0.7507 | acc=0.754
[F1] [E06] batch 0430 | loss=0.6634 | acc=0.816
[F1] [E06] batch 0440 | loss=0.7200 | acc=0.758
[F1] [E06] batch 0450 | loss=0.7093 | acc=0.785
[F1] [E06] batch 0460 | loss=0.6538 | acc=0.797
[F1] [E06] batch 0470 | loss=0.7331 | acc=0.754
[F1] [E06] total_loss=338.397 | VAL acc=0.944 | F1=0.793 | kappa=0.868
[SAVE] best fold=1 (by VAL F1)
[F1] [E07] batch 0000 | loss=0.6973 | acc=0.801
[F1] [E07] batch 0010 | loss=0.6917 | acc=0.805
[F1] [E07] batch 0020 | loss=0.7600 | acc=0.766
[F1] [E07] batch 0030 | loss=0.7530 | acc=0.773
[F1] [E07] batch 0040 | loss=0.7230 | acc=0.789
[F1] [E07] batch 0050 | loss=0.6861 | acc=0.793
[F1] [E07] batch 0060 | loss=0.6128 | acc=0.828
[F1] [E07] batch 0070 | loss=0.6611 | acc=0.805
[F1] [E07] batch 0080 | loss=0.7006 | acc=0.801
[F1] [E07] batch 0090 | loss=0.6553 | acc=0.812
[F1] [E07] batch 0100 | loss=0.6113 | acc=0.832
[F1] [E07] batch 0110 | loss=0.7346 | acc=0.785
[F1] [E07] batch 0120 | loss=0.6912 | acc=0.773
[F1] [E07] batch 0130 | loss=0.6498 | acc=0.812
[F1] [E07] batch 0140 | loss=0.6985 | acc=0.770
[F1] [E07] batch 0150 | loss=0.8136 | acc=0.734
[F1] [E07] batch 0160 | loss=0.6977 | acc=0.785
[F1] [E07] batch 0170 | loss=0.7179 | acc=0.793
[F1] [E07] batch 0180 | loss=0.7227 | acc=0.781
[F1] [E07] batch 0190 | loss=0.7479 | acc=0.770
[F1] [E07] batch 0200 | loss=0.7181 | acc=0.758
[F1] [E07] batch 0210 | loss=0.6592 | acc=0.820
[F1] [E07] batch 0220 | loss=0.7762 | acc=0.762
[F1] [E07] batch 0230 | loss=0.6818 | acc=0.809
[F1] [E07] batch 0240 | loss=0.6621 | acc=0.809
[F1] [E07] batch 0250 | loss=0.7071 | acc=0.773
[F1] [E07] batch 0260 | loss=0.6392 | acc=0.852
[F1] [E07] batch 0270 | loss=0.6607 | acc=0.820
[F1] [E07] batch 0280 | loss=0.6701 | acc=0.777
[F1] [E07] batch 0290 | loss=0.6666 | acc=0.789
[F1] [E07] batch 0300 | loss=0.6525 | acc=0.805
[F1] [E07] batch 0310 | loss=0.7216 | acc=0.801
[F1] [E07] batch 0320 | loss=0.7354 | acc=0.781
[F1] [E07] batch 0330 | loss=0.6187 | acc=0.816
[F1] [E07] batch 0340 | loss=0.6285 | acc=0.820
[F1] [E07] batch 0350 | loss=0.6945 | acc=0.781
[F1] [E07] batch 0360 | loss=0.6680 | acc=0.816
[F1] [E07] batch 0370 | loss=0.7024 | acc=0.789
[F1] [E07] batch 0380 | loss=0.6582 | acc=0.824
[F1] [E07] batch 0390 | loss=0.7536 | acc=0.758
[F1] [E07] batch 0400 | loss=0.7136 | acc=0.789
[F1] [E07] batch 0410 | loss=0.7330 | acc=0.758
[F1] [E07] batch 0420 | loss=0.6767 | acc=0.777
[F1] [E07] batch 0430 | loss=0.7162 | acc=0.793
[F1] [E07] batch 0440 | loss=0.7455 | acc=0.777
[F1] [E07] batch 0450 | loss=0.7394 | acc=0.758
[F1] [E07] batch 0460 | loss=0.7126 | acc=0.789
[F1] [E07] batch 0470 | loss=0.7068 | acc=0.777
[F1] [E07] total_loss=333.071 | VAL acc=0.942 | F1=0.783 | kappa=0.862
[F1] [E08] batch 0000 | loss=0.7407 | acc=0.762
[F1] [E08] batch 0010 | loss=0.7015 | acc=0.773
[F1] [E08] batch 0020 | loss=0.6945 | acc=0.805
[F1] [E08] batch 0030 | loss=0.6403 | acc=0.828
[F1] [E08] batch 0040 | loss=0.6704 | acc=0.789
[F1] [E08] batch 0050 | loss=0.7526 | acc=0.770
[F1] [E08] batch 0060 | loss=0.7408 | acc=0.770
[F1] [E08] batch 0070 | loss=0.5864 | acc=0.852
[F1] [E08] batch 0080 | loss=0.7137 | acc=0.750
[F1] [E08] batch 0090 | loss=0.6598 | acc=0.809
[F1] [E08] batch 0100 | loss=0.6195 | acc=0.844
[F1] [E08] batch 0110 | loss=0.6687 | acc=0.793
[F1] [E08] batch 0120 | loss=0.6603 | acc=0.809
[F1] [E08] batch 0130 | loss=0.6857 | acc=0.824
[F1] [E08] batch 0140 | loss=0.6819 | acc=0.801
[F1] [E08] batch 0150 | loss=0.7328 | acc=0.750
[F1] [E08] batch 0160 | loss=0.6517 | acc=0.820
[F1] [E08] batch 0170 | loss=0.7257 | acc=0.754
[F1] [E08] batch 0180 | loss=0.7006 | acc=0.773
[F1] [E08] batch 0190 | loss=0.6359 | acc=0.805
[F1] [E08] batch 0200 | loss=0.7126 | acc=0.762
[F1] [E08] batch 0210 | loss=0.6351 | acc=0.820
[F1] [E08] batch 0220 | loss=0.7123 | acc=0.805
[F1] [E08] batch 0230 | loss=0.6985 | acc=0.773
[F1] [E08] batch 0240 | loss=0.6636 | acc=0.809
[F1] [E08] batch 0250 | loss=0.6807 | acc=0.781
[F1] [E08] batch 0260 | loss=0.6709 | acc=0.793
[F1] [E08] batch 0270 | loss=0.6760 | acc=0.832
[F1] [E08] batch 0280 | loss=0.6884 | acc=0.812
[F1] [E08] batch 0290 | loss=0.6707 | acc=0.836
[F1] [E08] batch 0300 | loss=0.7555 | acc=0.766
[F1] [E08] batch 0310 | loss=0.6767 | acc=0.797
[F1] [E08] batch 0320 | loss=0.6876 | acc=0.805
[F1] [E08] batch 0330 | loss=0.7249 | acc=0.801
[F1] [E08] batch 0340 | loss=0.7673 | acc=0.762
[F1] [E08] batch 0350 | loss=0.6355 | acc=0.816
[F1] [E08] batch 0360 | loss=0.6631 | acc=0.805
[F1] [E08] batch 0370 | loss=0.7417 | acc=0.762
[F1] [E08] batch 0380 | loss=0.6791 | acc=0.773
[F1] [E08] batch 0390 | loss=0.7041 | acc=0.797
[F1] [E08] batch 0400 | loss=0.6291 | acc=0.812
[F1] [E08] batch 0410 | loss=0.7127 | acc=0.781
[F1] [E08] batch 0420 | loss=0.7125 | acc=0.777
[F1] [E08] batch 0430 | loss=0.7218 | acc=0.766
[F1] [E08] batch 0440 | loss=0.6458 | acc=0.828
[F1] [E08] batch 0450 | loss=0.6948 | acc=0.793
[F1] [E08] batch 0460 | loss=0.7294 | acc=0.758
[F1] [E08] batch 0470 | loss=0.8113 | acc=0.719
[F1] [E08] total_loss=331.149 | VAL acc=0.940 | F1=0.785 | kappa=0.860
[F1] [E09] batch 0000 | loss=0.7338 | acc=0.789
[F1] [E09] batch 0010 | loss=0.7444 | acc=0.742
[F1] [E09] batch 0020 | loss=0.6896 | acc=0.781
[F1] [E09] batch 0030 | loss=0.6651 | acc=0.805
[F1] [E09] batch 0040 | loss=0.6234 | acc=0.848
[F1] [E09] batch 0050 | loss=0.6674 | acc=0.824
[F1] [E09] batch 0060 | loss=0.6784 | acc=0.797
[F1] [E09] batch 0070 | loss=0.7309 | acc=0.797
[F1] [E09] batch 0080 | loss=0.6704 | acc=0.801
[F1] [E09] batch 0090 | loss=0.6485 | acc=0.809
[F1] [E09] batch 0100 | loss=0.7243 | acc=0.789
[F1] [E09] batch 0110 | loss=0.6853 | acc=0.805
[F1] [E09] batch 0120 | loss=0.7006 | acc=0.785
[F1] [E09] batch 0130 | loss=0.6860 | acc=0.805
[F1] [E09] batch 0140 | loss=0.6762 | acc=0.797
[F1] [E09] batch 0150 | loss=0.7353 | acc=0.777
[F1] [E09] batch 0160 | loss=0.7224 | acc=0.801
[F1] [E09] batch 0170 | loss=0.6996 | acc=0.797
[F1] [E09] batch 0180 | loss=0.7316 | acc=0.789
[F1] [E09] batch 0190 | loss=0.6793 | acc=0.781
[F1] [E09] batch 0200 | loss=0.6965 | acc=0.812
[F1] [E09] batch 0210 | loss=0.6347 | acc=0.836
[F1] [E09] batch 0220 | loss=0.7073 | acc=0.785
[F1] [E09] batch 0230 | loss=0.6551 | acc=0.805
[F1] [E09] batch 0240 | loss=0.6500 | acc=0.793
[F1] [E09] batch 0250 | loss=0.6674 | acc=0.805
[F1] [E09] batch 0260 | loss=0.7470 | acc=0.746
[F1] [E09] batch 0270 | loss=0.6813 | acc=0.816
[F1] [E09] batch 0280 | loss=0.7398 | acc=0.750
[F1] [E09] batch 0290 | loss=0.6973 | acc=0.785
[F1] [E09] batch 0300 | loss=0.6350 | acc=0.809
[F1] [E09] batch 0310 | loss=0.6693 | acc=0.805
[F1] [E09] batch 0320 | loss=0.7510 | acc=0.742
[F1] [E09] batch 0330 | loss=0.7098 | acc=0.773
[F1] [E09] batch 0340 | loss=0.6512 | acc=0.820
[F1] [E09] batch 0350 | loss=0.7146 | acc=0.785
[F1] [E09] batch 0360 | loss=0.7289 | acc=0.777
[F1] [E09] batch 0370 | loss=0.7443 | acc=0.766
[F1] [E09] batch 0380 | loss=0.7090 | acc=0.773
[F1] [E09] batch 0390 | loss=0.6308 | acc=0.836
