[CV] k=10 fold=4
[CV] TRAIN subjects (45): ['SC4002E0', 'SC4011E0', 'SC4012E0', 'SC4021E0', 'SC4022E0'] ...
[CV] VAL   subjects (1):   ['SC4001E0']
[CV] TEST  subjects (5):  ['SC4042E0', 'SC4081E0', 'SC4122E0', 'SC4131E0', 'SC4222E0'] ...
=== DEVICE: cuda ===
=== START TRAIN (CV fold) ===
[F4] [E01] batch 0000 | loss=1.6646 | acc=0.184
[F4] [E01] batch 0290 | loss=0.8495 | acc=0.730
[F4] [E01] batch 0300 | loss=0.7810 | acc=0.766
[F4] [E01] batch 0310 | loss=0.8670 | acc=0.688
[F4] [E01] batch 0320 | loss=0.8796 | acc=0.688
[F4] [E01] batch 0330 | loss=0.7956 | acc=0.777
[F4] [E01] batch 0340 | loss=0.8243 | acc=0.719
[F4] [E01] batch 0350 | loss=0.7821 | acc=0.773
[F4] [E01] batch 0360 | loss=0.8298 | acc=0.707
[F4] [E01] batch 0370 | loss=0.7816 | acc=0.746
[F4] [E01] batch 0380 | loss=0.8050 | acc=0.746
[F4] [E01] batch 0390 | loss=0.8041 | acc=0.711
[F4] [E01] batch 0400 | loss=0.8057 | acc=0.746
[F4] [E01] batch 0410 | loss=0.7955 | acc=0.746
[F4] [E01] batch 0420 | loss=0.7590 | acc=0.719
[F4] [E01] batch 0430 | loss=0.7924 | acc=0.727
[F4] [E01] batch 0440 | loss=0.7936 | acc=0.758
[F4] [E01] batch 0450 | loss=0.7802 | acc=0.781
[F4] [E01] batch 0460 | loss=0.7527 | acc=0.773
[F4] [E01] batch 0470 | loss=0.8406 | acc=0.723
[F4] [E01] total_loss=454.445 | VAL acc=0.936 | F1=0.765 | kappa=0.851
[SAVE] best fold=4 (by VAL F1)
[F4] [E02] batch 0000 | loss=0.7799 | acc=0.730
[F4] [E02] batch 0010 | loss=0.7702 | acc=0.734
[F4] [E02] batch 0020 | loss=0.8125 | acc=0.734
[F4] [E02] batch 0030 | loss=0.7826 | acc=0.723
[F4] [E02] batch 0040 | loss=0.7300 | acc=0.773
[F4] [E02] batch 0050 | loss=0.7790 | acc=0.727
[F4] [E02] batch 0060 | loss=0.8159 | acc=0.738
[F4] [E02] batch 0070 | loss=0.8777 | acc=0.703
[F4] [E02] batch 0080 | loss=0.8158 | acc=0.695
[F4] [E02] batch 0090 | loss=0.7134 | acc=0.793
[F4] [E02] batch 0100 | loss=0.7133 | acc=0.805
[F4] [E02] batch 0110 | loss=0.7683 | acc=0.793
[F4] [E02] batch 0120 | loss=0.7196 | acc=0.766
[F4] [E02] batch 0130 | loss=0.7127 | acc=0.805
[F4] [E02] batch 0140 | loss=0.7215 | acc=0.762
[F4] [E02] batch 0150 | loss=0.7968 | acc=0.719
[F4] [E02] batch 0160 | loss=0.7350 | acc=0.777
[F4] [E02] batch 0170 | loss=0.7680 | acc=0.766
[F4] [E02] batch 0180 | loss=0.7218 | acc=0.770
[F4] [E02] batch 0190 | loss=0.7240 | acc=0.789
[F4] [E02] batch 0200 | loss=0.7195 | acc=0.785
[F4] [E02] batch 0210 | loss=0.7604 | acc=0.754
[F4] [E02] batch 0220 | loss=0.7633 | acc=0.738
[F4] [E02] batch 0230 | loss=0.7257 | acc=0.770
[F4] [E02] batch 0240 | loss=0.7477 | acc=0.770
[F4] [E02] batch 0250 | loss=0.7140 | acc=0.766
[F4] [E02] batch 0260 | loss=0.7908 | acc=0.742
[F4] [E02] batch 0270 | loss=0.7142 | acc=0.785
[F4] [E02] batch 0280 | loss=0.8060 | acc=0.754
[F4] [E02] batch 0290 | loss=0.7328 | acc=0.797
[F4] [E02] batch 0300 | loss=0.7500 | acc=0.742
[F4] [E02] batch 0310 | loss=0.7535 | acc=0.719
[F4] [E02] batch 0320 | loss=0.7264 | acc=0.762
[F4] [E02] batch 0330 | loss=0.7450 | acc=0.789
[F4] [E02] batch 0340 | loss=0.7541 | acc=0.762
[F4] [E02] batch 0350 | loss=0.8165 | acc=0.727
[F4] [E02] batch 0360 | loss=0.8325 | acc=0.711
[F4] [E02] batch 0370 | loss=0.7966 | acc=0.766
[F4] [E02] batch 0380 | loss=0.7162 | acc=0.793
[F4] [E02] batch 0390 | loss=0.6950 | acc=0.793
[F4] [E02] batch 0400 | loss=0.6938 | acc=0.801
[F4] [E02] batch 0410 | loss=0.7181 | acc=0.762
[F4] [E02] batch 0420 | loss=0.7345 | acc=0.805
[F4] [E02] batch 0430 | loss=0.7374 | acc=0.770
[F4] [E02] batch 0440 | loss=0.7259 | acc=0.789
[F4] [E02] batch 0450 | loss=0.7698 | acc=0.766
[F4] [E02] batch 0460 | loss=0.6971 | acc=0.789
[F4] [E02] batch 0470 | loss=0.7099 | acc=0.797
[F4] [E02] total_loss=361.993 | VAL acc=0.938 | F1=0.770 | kappa=0.855
[SAVE] best fold=4 (by VAL F1)
[F4] [E03] batch 0000 | loss=0.7761 | acc=0.727
[F4] [E03] batch 0010 | loss=0.7213 | acc=0.801
[F4] [E03] batch 0020 | loss=0.7219 | acc=0.773
[F4] [E03] batch 0030 | loss=0.7458 | acc=0.734
[F4] [E03] batch 0040 | loss=0.7002 | acc=0.785
[F4] [E03] batch 0050 | loss=0.7571 | acc=0.766
[F4] [E03] batch 0060 | loss=0.7055 | acc=0.785
[F4] [E03] batch 0070 | loss=0.7200 | acc=0.766
[F4] [E03] batch 0080 | loss=0.7673 | acc=0.742
[F4] [E03] batch 0090 | loss=0.7453 | acc=0.766
[F4] [E03] batch 0100 | loss=0.7271 | acc=0.770
[F4] [E03] batch 0110 | loss=0.6924 | acc=0.777
[F4] [E03] batch 0120 | loss=0.6697 | acc=0.801
[F4] [E03] batch 0130 | loss=0.7692 | acc=0.758
[F4] [E03] batch 0140 | loss=0.7546 | acc=0.789
[F4] [E03] batch 0150 | loss=0.7095 | acc=0.789
[F4] [E03] batch 0160 | loss=0.7589 | acc=0.746
[F4] [E03] batch 0170 | loss=0.7012 | acc=0.773
[F4] [E03] batch 0180 | loss=0.7280 | acc=0.781
[F4] [E03] batch 0190 | loss=0.7675 | acc=0.777
[F4] [E03] batch 0200 | loss=0.7395 | acc=0.758
[F4] [E03] batch 0210 | loss=0.7714 | acc=0.734
[F4] [E03] batch 0220 | loss=0.7404 | acc=0.770
[F4] [E03] batch 0230 | loss=0.7956 | acc=0.746
[F4] [E03] batch 0240 | loss=0.6818 | acc=0.797
[F4] [E03] batch 0250 | loss=0.7554 | acc=0.801
[F4] [E03] batch 0260 | loss=0.7610 | acc=0.766
[F4] [E03] batch 0270 | loss=0.6831 | acc=0.762
[F4] [E03] batch 0280 | loss=0.7337 | acc=0.773
[F4] [E03] batch 0290 | loss=0.7405 | acc=0.750
[F4] [E03] batch 0300 | loss=0.7228 | acc=0.746
[F4] [E03] batch 0310 | loss=0.8149 | acc=0.734
[F4] [E03] batch 0320 | loss=0.7497 | acc=0.789
[F4] [E03] batch 0330 | loss=0.6749 | acc=0.793
[F4] [E03] batch 0340 | loss=0.7134 | acc=0.750
[F4] [E03] batch 0350 | loss=0.7474 | acc=0.773
[F4] [E03] batch 0360 | loss=0.6823 | acc=0.762
[F4] [E03] batch 0370 | loss=0.8105 | acc=0.723
[F4] [E03] batch 0380 | loss=0.6794 | acc=0.820
[F4] [E03] batch 0390 | loss=0.7047 | acc=0.789
[F4] [E03] batch 0400 | loss=0.6957 | acc=0.805
[F4] [E03] batch 0410 | loss=0.7004 | acc=0.781
[F4] [E03] batch 0420 | loss=0.7325 | acc=0.781
[F4] [E03] batch 0430 | loss=0.7120 | acc=0.770
[F4] [E03] batch 0440 | loss=0.7219 | acc=0.785
[F4] [E03] batch 0450 | loss=0.6909 | acc=0.816
[F4] [E03] batch 0460 | loss=0.7133 | acc=0.777
[F4] [E03] batch 0470 | loss=0.7675 | acc=0.742
[F4] [E03] total_loss=350.081 | VAL acc=0.934 | F1=0.765 | kappa=0.846
[F4] [E04] batch 0000 | loss=0.7390 | acc=0.766
[F4] [E04] batch 0010 | loss=0.7698 | acc=0.746
[F4] [E04] batch 0020 | loss=0.7473 | acc=0.754
[F4] [E04] batch 0030 | loss=0.6843 | acc=0.809
[F4] [E04] batch 0040 | loss=0.7782 | acc=0.723
[F4] [E04] batch 0050 | loss=0.6866 | acc=0.816
[F4] [E04] batch 0060 | loss=0.7258 | acc=0.785
[F4] [E04] batch 0070 | loss=0.7189 | acc=0.762
[F4] [E04] batch 0080 | loss=0.7159 | acc=0.777
[F4] [E04] batch 0090 | loss=0.7560 | acc=0.777
[F4] [E04] batch 0100 | loss=0.6593 | acc=0.828
[F4] [E04] batch 0110 | loss=0.7630 | acc=0.734
[F4] [E04] batch 0120 | loss=0.7774 | acc=0.766
[F4] [E04] batch 0130 | loss=0.7003 | acc=0.746
[F4] [E04] batch 0140 | loss=0.7290 | acc=0.785
[F4] [E04] batch 0150 | loss=0.6703 | acc=0.801
[F4] [E04] batch 0160 | loss=0.6955 | acc=0.758
[F4] [E04] batch 0170 | loss=0.7162 | acc=0.781
[F4] [E04] batch 0180 | loss=0.7142 | acc=0.785
[F4] [E04] batch 0190 | loss=0.7766 | acc=0.762
[F4] [E04] batch 0200 | loss=0.6914 | acc=0.789
[F4] [E04] batch 0210 | loss=0.6780 | acc=0.820
[F4] [E04] batch 0220 | loss=0.6993 | acc=0.809
[F4] [E04] batch 0230 | loss=0.7478 | acc=0.773
[F4] [E04] batch 0240 | loss=0.6971 | acc=0.777
[F4] [E04] batch 0250 | loss=0.6330 | acc=0.855
[F4] [E04] batch 0260 | loss=0.6882 | acc=0.793
[F4] [E04] batch 0270 | loss=0.7464 | acc=0.727
[F4] [E04] batch 0280 | loss=0.7179 | acc=0.781
[F4] [E04] batch 0290 | loss=0.6500 | acc=0.793
[F4] [E04] batch 0300 | loss=0.7284 | acc=0.785
[F4] [E04] batch 0310 | loss=0.7100 | acc=0.785
[F4] [E04] batch 0320 | loss=0.7148 | acc=0.766
[F4] [E04] batch 0330 | loss=0.7226 | acc=0.785
[F4] [E04] batch 0340 | loss=0.6777 | acc=0.820
[F4] [E04] batch 0350 | loss=0.7273 | acc=0.750
[F4] [E04] batch 0360 | loss=0.7121 | acc=0.770
[F4] [E04] batch 0370 | loss=0.7413 | acc=0.770
[F4] [E04] batch 0380 | loss=0.7503 | acc=0.758
[F4] [E04] batch 0390 | loss=0.8346 | acc=0.742
[F4] [E04] batch 0400 | loss=0.7071 | acc=0.785
[F4] [E04] batch 0410 | loss=0.7191 | acc=0.777
[F4] [E04] batch 0420 | loss=0.6976 | acc=0.766
[F4] [E04] batch 0430 | loss=0.6632 | acc=0.836
[F4] [E04] batch 0440 | loss=0.7097 | acc=0.773
[F4] [E04] batch 0450 | loss=0.7463 | acc=0.758
[F4] [E04] batch 0460 | loss=0.7070 | acc=0.781
[F4] [E04] batch 0470 | loss=0.6798 | acc=0.801
[F4] [E04] total_loss=343.009 | VAL acc=0.937 | F1=0.775 | kappa=0.852
[SAVE] best fold=4 (by VAL F1)
[F4] [E05] batch 0000 | loss=0.6921 | acc=0.793
[F4] [E05] batch 0010 | loss=0.7634 | acc=0.754
[F4] [E05] batch 0020 | loss=0.7301 | acc=0.762
[F4] [E05] batch 0030 | loss=0.6526 | acc=0.824
[F4] [E05] batch 0040 | loss=0.7486 | acc=0.762
[F4] [E05] batch 0050 | loss=0.6385 | acc=0.812
[F4] [E05] batch 0060 | loss=0.7110 | acc=0.789
[F4] [E05] batch 0070 | loss=0.7271 | acc=0.770
[F4] [E05] batch 0080 | loss=0.6796 | acc=0.781
[F4] [E05] batch 0090 | loss=0.7633 | acc=0.730
[F4] [E05] batch 0100 | loss=0.7208 | acc=0.750
[F4] [E05] batch 0110 | loss=0.6928 | acc=0.809
[F4] [E05] batch 0120 | loss=0.6730 | acc=0.805
[F4] [E05] batch 0130 | loss=0.7143 | acc=0.766
[F4] [E05] batch 0140 | loss=0.8044 | acc=0.738
[F4] [E05] batch 0150 | loss=0.7009 | acc=0.805
[F4] [E05] batch 0160 | loss=0.7818 | acc=0.773
[F4] [E05] batch 0170 | loss=0.7207 | acc=0.785
[F4] [E05] batch 0180 | loss=0.6635 | acc=0.797
[F4] [E05] batch 0190 | loss=0.7761 | acc=0.750
[F4] [E05] batch 0200 | loss=0.6463 | acc=0.824
[F4] [E05] batch 0210 | loss=0.7436 | acc=0.770
[F4] [E05] batch 0220 | loss=0.7390 | acc=0.766
[F4] [E05] batch 0230 | loss=0.7401 | acc=0.777
[F4] [E05] batch 0240 | loss=0.7103 | acc=0.789
[F4] [E05] batch 0250 | loss=0.6368 | acc=0.840
[F4] [E05] batch 0260 | loss=0.6843 | acc=0.801
[F4] [E05] batch 0270 | loss=0.6567 | acc=0.793
[F4] [E05] batch 0280 | loss=0.6662 | acc=0.836
[F4] [E05] batch 0290 | loss=0.6508 | acc=0.824
[F4] [E05] batch 0300 | loss=0.7084 | acc=0.770
[F4] [E05] batch 0310 | loss=0.8020 | acc=0.727
[F4] [E05] batch 0320 | loss=0.6512 | acc=0.828
[F4] [E05] batch 0330 | loss=0.6781 | acc=0.793
[F4] [E05] batch 0340 | loss=0.6822 | acc=0.812
[F4] [E05] batch 0350 | loss=0.7256 | acc=0.785
[F4] [E05] batch 0360 | loss=0.7534 | acc=0.762
[F4] [E05] batch 0370 | loss=0.7303 | acc=0.773
[F4] [E05] batch 0380 | loss=0.7648 | acc=0.738
[F4] [E05] batch 0390 | loss=0.6439 | acc=0.832
[F4] [E05] batch 0400 | loss=0.7984 | acc=0.758
[F4] [E05] batch 0410 | loss=0.7671 | acc=0.742
[F4] [E05] batch 0420 | loss=0.6891 | acc=0.801
[F4] [E05] batch 0430 | loss=0.6670 | acc=0.809
[F4] [E05] batch 0440 | loss=0.7028 | acc=0.793
[F4] [E05] batch 0450 | loss=0.7512 | acc=0.816
[F4] [E05] batch 0460 | loss=0.7318 | acc=0.781
[F4] [E05] batch 0470 | loss=0.6654 | acc=0.809
[F4] [E05] total_loss=339.624 | VAL acc=0.938 | F1=0.789 | kappa=0.856
[SAVE] best fold=4 (by VAL F1)
[F4] [E06] batch 0000 | loss=0.6894 | acc=0.785
[F4] [E06] batch 0010 | loss=0.7492 | acc=0.754
[F4] [E06] batch 0020 | loss=0.6966 | acc=0.809
[F4] [E06] batch 0030 | loss=0.7647 | acc=0.750
[F4] [E06] batch 0040 | loss=0.6948 | acc=0.785
[F4] [E06] batch 0050 | loss=0.6883 | acc=0.793
[F4] [E06] batch 0060 | loss=0.6863 | acc=0.762
[F4] [E06] batch 0070 | loss=0.7199 | acc=0.770
[F4] [E06] batch 0080 | loss=0.7180 | acc=0.785
[F4] [E06] batch 0090 | loss=0.7066 | acc=0.793
[F4] [E06] batch 0100 | loss=0.6114 | acc=0.863
[F4] [E06] batch 0110 | loss=0.7421 | acc=0.766
[F4] [E06] batch 0120 | loss=0.8074 | acc=0.734
[F4] [E06] batch 0130 | loss=0.6978 | acc=0.793
[F4] [E06] batch 0140 | loss=0.6717 | acc=0.797
[F4] [E06] batch 0150 | loss=0.7178 | acc=0.781
[F4] [E06] batch 0160 | loss=0.7018 | acc=0.773
[F4] [E06] batch 0170 | loss=0.7282 | acc=0.781
[F4] [E06] batch 0180 | loss=0.7480 | acc=0.770
[F4] [E06] batch 0190 | loss=0.6874 | acc=0.812
[F4] [E06] batch 0200 | loss=0.7578 | acc=0.742
[F4] [E06] batch 0210 | loss=0.6812 | acc=0.797
[F4] [E06] batch 0220 | loss=0.7345 | acc=0.777
[F4] [E06] batch 0230 | loss=0.6601 | acc=0.797
[F4] [E06] batch 0240 | loss=0.7375 | acc=0.770
[F4] [E06] batch 0250 | loss=0.6701 | acc=0.809
[F4] [E06] batch 0260 | loss=0.7165 | acc=0.762
[F4] [E06] batch 0270 | loss=0.7143 | acc=0.789
[F4] [E06] batch 0280 | loss=0.6807 | acc=0.816
[F4] [E06] batch 0290 | loss=0.7329 | acc=0.762
[F4] [E06] batch 0300 | loss=0.6653 | acc=0.820
[F4] [E06] batch 0310 | loss=0.7043 | acc=0.785
[F4] [E06] batch 0320 | loss=0.7897 | acc=0.746
[F4] [E06] batch 0330 | loss=0.7197 | acc=0.801
[F4] [E06] batch 0340 | loss=0.6774 | acc=0.793
[F4] [E06] batch 0350 | loss=0.7430 | acc=0.754
[F4] [E06] batch 0360 | loss=0.6372 | acc=0.793
[F4] [E06] batch 0370 | loss=0.6640 | acc=0.801
[F4] [E06] batch 0380 | loss=0.7400 | acc=0.754
[F4] [E06] batch 0390 | loss=0.6511 | acc=0.797
[F4] [E06] batch 0400 | loss=0.6604 | acc=0.820
[F4] [E06] batch 0410 | loss=0.7289 | acc=0.789
[F4] [E06] batch 0420 | loss=0.7264 | acc=0.762
[F4] [E06] batch 0430 | loss=0.6885 | acc=0.805
[F4] [E06] batch 0440 | loss=0.6875 | acc=0.785
[F4] [E06] batch 0450 | loss=0.6685 | acc=0.836
[F4] [E06] batch 0460 | loss=0.7422 | acc=0.777
[F4] [E06] batch 0470 | loss=0.6846 | acc=0.789
[F4] [E06] total_loss=337.260 | VAL acc=0.939 | F1=0.797 | kappa=0.859
[SAVE] best fold=4 (by VAL F1)
[F4] [E07] batch 0000 | loss=0.6721 | acc=0.797
[F4] [E07] batch 0010 | loss=0.7444 | acc=0.754
[F4] [E07] batch 0020 | loss=0.6888 | acc=0.797
[F4] [E07] batch 0030 | loss=0.6566 | acc=0.812
[F4] [E07] batch 0040 | loss=0.7131 | acc=0.812
[F4] [E07] batch 0050 | loss=0.7394 | acc=0.750
[F4] [E07] batch 0060 | loss=0.7195 | acc=0.801
[F4] [E07] batch 0070 | loss=0.6159 | acc=0.832
[F4] [E07] batch 0080 | loss=0.7002 | acc=0.777
[F4] [E07] batch 0090 | loss=0.7682 | acc=0.750
[F4] [E07] batch 0100 | loss=0.6932 | acc=0.809
[F4] [E07] batch 0110 | loss=0.6678 | acc=0.816
[F4] [E07] batch 0120 | loss=0.7493 | acc=0.762
[F4] [E07] batch 0130 | loss=0.6453 | acc=0.805
[F4] [E07] batch 0140 | loss=0.7328 | acc=0.777
[F4] [E07] batch 0150 | loss=0.7712 | acc=0.723
[F4] [E07] batch 0160 | loss=0.6166 | acc=0.836
[F4] [E07] batch 0170 | loss=0.7016 | acc=0.777
[F4] [E07] batch 0180 | loss=0.6768 | acc=0.809
[F4] [E07] batch 0190 | loss=0.7838 | acc=0.746
[F4] [E07] batch 0200 | loss=0.7197 | acc=0.785
[F4] [E07] batch 0210 | loss=0.6761 | acc=0.793
[F4] [E07] batch 0220 | loss=0.7532 | acc=0.777
[F4] [E07] batch 0230 | loss=0.6107 | acc=0.832
[F4] [E07] batch 0240 | loss=0.7151 | acc=0.805
[F4] [E07] batch 0250 | loss=0.6787 | acc=0.793
[F4] [E07] batch 0260 | loss=0.7099 | acc=0.777
[F4] [E07] batch 0270 | loss=0.7013 | acc=0.785
[F4] [E07] batch 0280 | loss=0.7049 | acc=0.781
[F4] [E07] batch 0290 | loss=0.6348 | acc=0.812
[F4] [E07] batch 0300 | loss=0.6579 | acc=0.805
[F4] [E07] batch 0310 | loss=0.7221 | acc=0.766
[F4] [E07] batch 0320 | loss=0.6642 | acc=0.809
[F4] [E07] batch 0330 | loss=0.7647 | acc=0.746
[F4] [E07] batch 0340 | loss=0.6613 | acc=0.789
[F4] [E07] batch 0350 | loss=0.7238 | acc=0.758
[F4] [E07] batch 0360 | loss=0.6456 | acc=0.824
[F4] [E07] batch 0370 | loss=0.6994 | acc=0.773
[F4] [E07] batch 0380 | loss=0.7278 | acc=0.789
[F4] [E07] batch 0390 | loss=0.7094 | acc=0.797
[F4] [E07] batch 0400 | loss=0.6688 | acc=0.789
[F4] [E07] batch 0410 | loss=0.7570 | acc=0.777
[F4] [E07] batch 0420 | loss=0.6587 | acc=0.805
[F4] [E07] batch 0430 | loss=0.6840 | acc=0.773
[F4] [E07] batch 0440 | loss=0.7542 | acc=0.762
[F4] [E07] batch 0450 | loss=0.7207 | acc=0.809
[F4] [E07] batch 0460 | loss=0.7111 | acc=0.785
[F4] [E07] batch 0470 | loss=0.7731 | acc=0.754
[F4] [E07] total_loss=331.500 | VAL acc=0.943 | F1=0.781 | kappa=0.866
[F4] [E08] batch 0000 | loss=0.6833 | acc=0.816
[F4] [E08] batch 0010 | loss=0.6731 | acc=0.770
[F4] [E08] batch 0020 | loss=0.7120 | acc=0.816
[F4] [E08] batch 0030 | loss=0.7122 | acc=0.754
[F4] [E08] batch 0040 | loss=0.7036 | acc=0.797
[F4] [E08] batch 0050 | loss=0.6529 | acc=0.824
[F4] [E08] batch 0060 | loss=0.6675 | acc=0.840
[F4] [E08] batch 0070 | loss=0.6751 | acc=0.797
[F4] [E08] batch 0080 | loss=0.6128 | acc=0.820
[F4] [E08] batch 0090 | loss=0.6457 | acc=0.824
[F4] [E08] batch 0100 | loss=0.6833 | acc=0.805
[F4] [E08] batch 0110 | loss=0.6814 | acc=0.797
[F4] [E08] batch 0120 | loss=0.7453 | acc=0.742
[F4] [E08] batch 0130 | loss=0.6823 | acc=0.793
[F4] [E08] batch 0140 | loss=0.6839 | acc=0.809
[F4] [E08] batch 0150 | loss=0.7052 | acc=0.770
[F4] [E08] batch 0160 | loss=0.7217 | acc=0.770
[F4] [E08] batch 0170 | loss=0.6286 | acc=0.824
[F4] [E08] batch 0180 | loss=0.6336 | acc=0.832
[F4] [E08] batch 0190 | loss=0.6894 | acc=0.793
[F4] [E08] batch 0200 | loss=0.6909 | acc=0.801
[F4] [E08] batch 0210 | loss=0.6346 | acc=0.832
[F4] [E08] batch 0220 | loss=0.8077 | acc=0.730
[F4] [E08] batch 0230 | loss=0.6730 | acc=0.812
[F4] [E08] batch 0240 | loss=0.6867 | acc=0.781
[F4] [E08] batch 0250 | loss=0.7242 | acc=0.789
[F4] [E08] batch 0260 | loss=0.6342 | acc=0.820
[F4] [E08] batch 0270 | loss=0.7074 | acc=0.777
[F4] [E08] batch 0280 | loss=0.7134 | acc=0.809
[F4] [E08] batch 0290 | loss=0.6569 | acc=0.816
[F4] [E08] batch 0300 | loss=0.6617 | acc=0.809
[F4] [E08] batch 0310 | loss=0.7520 | acc=0.809
[F4] [E08] batch 0320 | loss=0.6712 | acc=0.797
[F4] [E08] batch 0330 | loss=0.6869 | acc=0.816
[F4] [E08] batch 0340 | loss=0.7008 | acc=0.777
[F4] [E08] batch 0350 | loss=0.6664 | acc=0.805
[F4] [E08] batch 0360 | loss=0.6618 | acc=0.809
[F4] [E08] batch 0370 | loss=0.6276 | acc=0.844
[F4] [E08] batch 0380 | loss=0.7096 | acc=0.773
[F4] [E08] batch 0390 | loss=0.6819 | acc=0.785
[F4] [E08] batch 0400 | loss=0.7277 | acc=0.773
[F4] [E08] batch 0410 | loss=0.7241 | acc=0.789
[F4] [E08] batch 0420 | loss=0.6590 | acc=0.816
[F4] [E08] batch 0430 | loss=0.7231 | acc=0.785
[F4] [E08] batch 0440 | loss=0.6624 | acc=0.820
[F4] [E08] batch 0450 | loss=0.6756 | acc=0.785
[F4] [E08] batch 0460 | loss=0.7190 | acc=0.789
[F4] [E08] batch 0470 | loss=0.7297 | acc=0.770
[F4] [E08] total_loss=330.527 | VAL acc=0.935 | F1=0.768 | kappa=0.849
[F4] [E09] batch 0000 | loss=0.7314 | acc=0.770
[F4] [E09] batch 0010 | loss=0.6743 | acc=0.809
[F4] [E09] batch 0020 | loss=0.6276 | acc=0.824
[F4] [E09] batch 0030 | loss=0.7147 | acc=0.801
[F4] [E09] batch 0040 | loss=0.7435 | acc=0.785
[F4] [E09] batch 0050 | loss=0.7509 | acc=0.762
[F4] [E09] batch 0060 | loss=0.7044 | acc=0.770
[F4] [E09] batch 0070 | loss=0.6682 | acc=0.793
[F4] [E09] batch 0080 | loss=0.6893 | acc=0.805
[F4] [E09] batch 0090 | loss=0.7433 | acc=0.781
[F4] [E09] batch 0100 | loss=0.6526 | acc=0.793
[F4] [E09] batch 0110 | loss=0.7000 | acc=0.758
[F4] [E09] batch 0120 | loss=0.6658 | acc=0.801
[F4] [E09] batch 0130 | loss=0.6801 | acc=0.801
[F4] [E09] batch 0140 | loss=0.6859 | acc=0.785
[F4] [E09] batch 0150 | loss=0.7484 | acc=0.754
[F4] [E09] batch 0160 | loss=0.6830 | acc=0.805
[F4] [E09] batch 0170 | loss=0.7261 | acc=0.770
[F4] [E09] batch 0180 | loss=0.6591 | acc=0.801
[F4] [E09] batch 0190 | loss=0.7454 | acc=0.762
[F4] [E09] batch 0200 | loss=0.7039 | acc=0.789
[F4] [E09] batch 0210 | loss=0.6496 | acc=0.812
[F4] [E09] batch 0220 | loss=0.6176 | acc=0.852
[F4] [E09] batch 0230 | loss=0.6511 | acc=0.832
[F4] [E09] batch 0240 | loss=0.7239 | acc=0.785
[F4] [E09] batch 0250 | loss=0.6544 | acc=0.766
[F4] [E09] batch 0260 | loss=0.6878 | acc=0.812
[F4] [E09] batch 0270 | loss=0.6692 | acc=0.797
[F4] [E09] batch 0280 | loss=0.6915 | acc=0.812
[F4] [E09] batch 0290 | loss=0.7528 | acc=0.758
[F4] [E09] batch 0300 | loss=0.6896 | acc=0.781
[F4] [E09] batch 0310 | loss=0.7517 | acc=0.762
[F4] [E09] batch 0320 | loss=0.6890 | acc=0.777
[F4] [E09] batch 0330 | loss=0.6589 | acc=0.820
[F4] [E09] batch 0340 | loss=0.6448 | acc=0.824
[F4] [E09] batch 0350 | loss=0.6555 | acc=0.793
[F4] [E09] batch 0360 | loss=0.7136 | acc=0.785
[F4] [E09] batch 0370 | loss=0.7146 | acc=0.770
