[CV] k=10 fold=0
[CV] TRAIN subjects (44): ['SC4002E0', 'SC4011E0', 'SC4012E0', 'SC4021E0', 'SC4022E0'] ...
[CV] VAL   subjects (1):   ['SC4001E0']
[CV] TEST  subjects (6):  ['SC4061E0', 'SC4121E0', 'SC4161E0', 'SC4202E0', 'SC4221E0'] ...
=== DEVICE: cuda ===
=== START TRAIN (CV fold) ===
[F0] [E01] batch 0000 | loss=1.6801 | acc=0.160
[F0] [E02] batch 0210 | loss=0.7473 | acc=0.738
[F0] [E02] batch 0220 | loss=0.7624 | acc=0.762
[F0] [E02] batch 0230 | loss=0.7765 | acc=0.746
[F0] [E02] batch 0240 | loss=0.7528 | acc=0.750
[F0] [E02] batch 0250 | loss=0.7464 | acc=0.766
[F0] [E02] batch 0260 | loss=0.7699 | acc=0.758
[F0] [E02] batch 0270 | loss=0.7197 | acc=0.785
[F0] [E02] batch 0280 | loss=0.6710 | acc=0.793
[F0] [E02] batch 0290 | loss=0.7097 | acc=0.754
[F0] [E02] batch 0300 | loss=0.6781 | acc=0.809
[F0] [E02] batch 0310 | loss=0.7693 | acc=0.762
[F0] [E02] batch 0320 | loss=0.7511 | acc=0.754
[F0] [E02] batch 0330 | loss=0.7325 | acc=0.754
[F0] [E02] batch 0340 | loss=0.7117 | acc=0.820
[F0] [E02] batch 0350 | loss=0.7854 | acc=0.727
[F0] [E02] batch 0360 | loss=0.7494 | acc=0.766
[F0] [E02] batch 0370 | loss=0.7231 | acc=0.805
[F0] [E02] batch 0380 | loss=0.6933 | acc=0.781
[F0] [E02] batch 0390 | loss=0.6983 | acc=0.793
[F0] [E02] batch 0400 | loss=0.7260 | acc=0.773
[F0] [E02] batch 0410 | loss=0.6501 | acc=0.832
[F0] [E02] batch 0420 | loss=0.7008 | acc=0.789
[F0] [E02] batch 0430 | loss=0.7600 | acc=0.742
[F0] [E02] batch 0440 | loss=0.7137 | acc=0.816
[F0] [E02] batch 0450 | loss=0.7763 | acc=0.746
[F0] [E02] batch 0460 | loss=0.7069 | acc=0.820
[F0] [E02] batch 0470 | loss=0.7200 | acc=0.625
[F0] [E02] total_loss=350.611 | VAL acc=0.941 | F1=0.794 | kappa=0.862
[SAVE] best fold=0 (by VAL F1)
[F0] [E03] batch 0000 | loss=0.7255 | acc=0.762
[F0] [E03] batch 0010 | loss=0.7270 | acc=0.781
[F0] [E03] batch 0020 | loss=0.7513 | acc=0.766
[F0] [E03] batch 0030 | loss=0.7085 | acc=0.805
[F0] [E03] batch 0040 | loss=0.7154 | acc=0.773
[F0] [E03] batch 0050 | loss=0.7373 | acc=0.781
[F0] [E03] batch 0060 | loss=0.7227 | acc=0.773
[F0] [E03] batch 0070 | loss=0.7495 | acc=0.738
[F0] [E03] batch 0080 | loss=0.7744 | acc=0.746
[F0] [E03] batch 0090 | loss=0.7464 | acc=0.758
[F0] [E03] batch 0100 | loss=0.7317 | acc=0.773
[F0] [E03] batch 0110 | loss=0.6616 | acc=0.812
[F0] [E03] batch 0120 | loss=0.7399 | acc=0.754
[F0] [E03] batch 0130 | loss=0.7286 | acc=0.754
[F0] [E03] batch 0140 | loss=0.7213 | acc=0.762
[F0] [E03] batch 0150 | loss=0.7663 | acc=0.742
[F0] [E03] batch 0160 | loss=0.8030 | acc=0.742
[F0] [E03] batch 0170 | loss=0.7291 | acc=0.793
[F0] [E03] batch 0180 | loss=0.6753 | acc=0.793
[F0] [E03] batch 0190 | loss=0.6842 | acc=0.801
[F0] [E03] batch 0200 | loss=0.7246 | acc=0.801
[F0] [E03] batch 0210 | loss=0.6982 | acc=0.773
[F0] [E03] batch 0220 | loss=0.7155 | acc=0.785
[F0] [E03] batch 0230 | loss=0.7428 | acc=0.754
[F0] [E03] batch 0240 | loss=0.6990 | acc=0.805
[F0] [E03] batch 0250 | loss=0.6879 | acc=0.777
[F0] [E03] batch 0260 | loss=0.7277 | acc=0.762
[F0] [E03] batch 0270 | loss=0.7101 | acc=0.801
[F0] [E03] batch 0280 | loss=0.6907 | acc=0.793
[F0] [E03] batch 0290 | loss=0.7094 | acc=0.793
[F0] [E03] batch 0300 | loss=0.6970 | acc=0.773
[F0] [E03] batch 0310 | loss=0.6696 | acc=0.781
[F0] [E03] batch 0320 | loss=0.7546 | acc=0.770
[F0] [E03] batch 0330 | loss=0.6707 | acc=0.793
[F0] [E03] batch 0340 | loss=0.6982 | acc=0.812
[F0] [E03] batch 0350 | loss=0.7599 | acc=0.766
[F0] [E03] batch 0360 | loss=0.7277 | acc=0.773
[F0] [E03] batch 0370 | loss=0.6826 | acc=0.812
[F0] [E03] batch 0380 | loss=0.6885 | acc=0.797
[F0] [E03] batch 0390 | loss=0.6743 | acc=0.809
[F0] [E03] batch 0400 | loss=0.6437 | acc=0.824
[F0] [E03] batch 0410 | loss=0.7490 | acc=0.754
[F0] [E03] batch 0420 | loss=0.7031 | acc=0.797
[F0] [E03] batch 0430 | loss=0.6568 | acc=0.805
[F0] [E03] batch 0440 | loss=0.7935 | acc=0.719
[F0] [E03] batch 0450 | loss=0.6689 | acc=0.785
[F0] [E03] batch 0460 | loss=0.6815 | acc=0.816
[F0] [E03] batch 0470 | loss=0.8889 | acc=0.875
[F0] [E03] total_loss=337.794 | VAL acc=0.935 | F1=0.775 | kappa=0.848
[F0] [E04] batch 0000 | loss=0.7429 | acc=0.773
[F0] [E04] batch 0010 | loss=0.6696 | acc=0.777
[F0] [E04] batch 0020 | loss=0.7118 | acc=0.777
[F0] [E04] batch 0030 | loss=0.6800 | acc=0.793
[F0] [E04] batch 0040 | loss=0.7194 | acc=0.766
[F0] [E04] batch 0050 | loss=0.6697 | acc=0.820
[F0] [E04] batch 0060 | loss=0.7651 | acc=0.766
[F0] [E04] batch 0070 | loss=0.6803 | acc=0.805
[F0] [E04] batch 0080 | loss=0.6996 | acc=0.789
[F0] [E04] batch 0090 | loss=0.7001 | acc=0.809
[F0] [E04] batch 0100 | loss=0.6363 | acc=0.801
[F0] [E04] batch 0110 | loss=0.7045 | acc=0.777
[F0] [E04] batch 0120 | loss=0.6760 | acc=0.805
[F0] [E04] batch 0130 | loss=0.7169 | acc=0.805
[F0] [E04] batch 0140 | loss=0.7292 | acc=0.785
[F0] [E04] batch 0150 | loss=0.7319 | acc=0.770
[F0] [E04] batch 0160 | loss=0.7124 | acc=0.789
[F0] [E04] batch 0170 | loss=0.6898 | acc=0.789
[F0] [E04] batch 0180 | loss=0.6778 | acc=0.809
[F0] [E04] batch 0190 | loss=0.7795 | acc=0.738
[F0] [E04] batch 0200 | loss=0.6941 | acc=0.781
[F0] [E04] batch 0210 | loss=0.7452 | acc=0.797
[F0] [E04] batch 0220 | loss=0.7000 | acc=0.773
[F0] [E04] batch 0230 | loss=0.6550 | acc=0.797
[F0] [E04] batch 0240 | loss=0.6685 | acc=0.797
[F0] [E04] batch 0250 | loss=0.6733 | acc=0.793
[F0] [E04] batch 0260 | loss=0.6492 | acc=0.812
[F0] [E04] batch 0270 | loss=0.7781 | acc=0.766
[F0] [E04] batch 0280 | loss=0.6553 | acc=0.824
[F0] [E04] batch 0290 | loss=0.7126 | acc=0.781
[F0] [E04] batch 0300 | loss=0.7012 | acc=0.777
[F0] [E04] batch 0310 | loss=0.6389 | acc=0.820
[F0] [E04] batch 0320 | loss=0.7679 | acc=0.770
[F0] [E04] batch 0330 | loss=0.7291 | acc=0.762
[F0] [E04] batch 0340 | loss=0.6464 | acc=0.820
[F0] [E04] batch 0350 | loss=0.7157 | acc=0.750
[F0] [E04] batch 0360 | loss=0.7077 | acc=0.773
[F0] [E04] batch 0370 | loss=0.6781 | acc=0.816
[F0] [E04] batch 0380 | loss=0.7044 | acc=0.812
[F0] [E04] batch 0390 | loss=0.6552 | acc=0.812
[F0] [E04] batch 0400 | loss=0.7169 | acc=0.797
[F0] [E04] batch 0410 | loss=0.7009 | acc=0.789
[F0] [E04] batch 0420 | loss=0.7826 | acc=0.734
[F0] [E04] batch 0430 | loss=0.6660 | acc=0.820
[F0] [E04] batch 0440 | loss=0.7004 | acc=0.773
[F0] [E04] batch 0450 | loss=0.7179 | acc=0.789
[F0] [E04] batch 0460 | loss=0.6185 | acc=0.832
[F0] [E04] batch 0470 | loss=1.0775 | acc=0.750
[F0] [E04] total_loss=331.255 | VAL acc=0.930 | F1=0.759 | kappa=0.838
[F0] [E05] batch 0000 | loss=0.6183 | acc=0.863
[F0] [E05] batch 0010 | loss=0.6214 | acc=0.832
[F0] [E05] batch 0020 | loss=0.6672 | acc=0.793
[F0] [E05] batch 0030 | loss=0.6713 | acc=0.801
[F0] [E05] batch 0040 | loss=0.6514 | acc=0.852
[F0] [E05] batch 0050 | loss=0.7292 | acc=0.785
[F0] [E05] batch 0060 | loss=0.6919 | acc=0.805
[F0] [E05] batch 0070 | loss=0.7203 | acc=0.754
[F0] [E05] batch 0080 | loss=0.7569 | acc=0.766
[F0] [E05] batch 0090 | loss=0.7675 | acc=0.746
[F0] [E05] batch 0100 | loss=0.6871 | acc=0.793
[F0] [E05] batch 0110 | loss=0.6871 | acc=0.781
[F0] [E05] batch 0120 | loss=0.6426 | acc=0.789
[F0] [E05] batch 0130 | loss=0.7155 | acc=0.797
[F0] [E05] batch 0140 | loss=0.6702 | acc=0.824
[F0] [E05] batch 0150 | loss=0.6863 | acc=0.793
[F0] [E05] batch 0160 | loss=0.7454 | acc=0.773
[F0] [E05] batch 0170 | loss=0.6502 | acc=0.816
[F0] [E05] batch 0180 | loss=0.7730 | acc=0.738
[F0] [E05] batch 0190 | loss=0.7138 | acc=0.785
[F0] [E05] batch 0200 | loss=0.6743 | acc=0.789
[F0] [E05] batch 0210 | loss=0.6289 | acc=0.836
[F0] [E05] batch 0220 | loss=0.7480 | acc=0.797
[F0] [E05] batch 0230 | loss=0.7362 | acc=0.762
[F0] [E05] batch 0240 | loss=0.6807 | acc=0.770
[F0] [E05] batch 0250 | loss=0.6726 | acc=0.805
[F0] [E05] batch 0260 | loss=0.7328 | acc=0.777
[F0] [E05] batch 0270 | loss=0.7012 | acc=0.781
[F0] [E05] batch 0280 | loss=0.7312 | acc=0.758
[F0] [E05] batch 0290 | loss=0.6755 | acc=0.781
[F0] [E05] batch 0300 | loss=0.7889 | acc=0.742
[F0] [E05] batch 0310 | loss=0.7274 | acc=0.766
[F0] [E05] batch 0320 | loss=0.7451 | acc=0.762
[F0] [E05] batch 0330 | loss=0.7448 | acc=0.758
[F0] [E05] batch 0340 | loss=0.6999 | acc=0.785
[F0] [E05] batch 0350 | loss=0.6840 | acc=0.801
[F0] [E05] batch 0360 | loss=0.6578 | acc=0.793
[F0] [E05] batch 0370 | loss=0.8018 | acc=0.730
[F0] [E05] batch 0380 | loss=0.6908 | acc=0.758
[F0] [E05] batch 0390 | loss=0.6637 | acc=0.797
[F0] [E05] batch 0400 | loss=0.6917 | acc=0.824
[F0] [E05] batch 0410 | loss=0.6673 | acc=0.809
[F0] [E05] batch 0420 | loss=0.6791 | acc=0.777
[F0] [E05] batch 0430 | loss=0.6861 | acc=0.801
[F0] [E05] batch 0440 | loss=0.6401 | acc=0.828
[F0] [E05] batch 0450 | loss=0.6912 | acc=0.793
[F0] [E05] batch 0460 | loss=0.7073 | acc=0.766
[F0] [E05] batch 0470 | loss=1.7530 | acc=0.500
[F0] [E05] total_loss=327.903 | VAL acc=0.939 | F1=0.772 | kappa=0.859
[F0] [E06] batch 0000 | loss=0.6953 | acc=0.801
[F0] [E06] batch 0010 | loss=0.6838 | acc=0.801
[F0] [E06] batch 0020 | loss=0.6831 | acc=0.836
[F0] [E06] batch 0030 | loss=0.6696 | acc=0.801
[F0] [E06] batch 0040 | loss=0.7003 | acc=0.785
[F0] [E06] batch 0050 | loss=0.7130 | acc=0.758
[F0] [E06] batch 0060 | loss=0.7214 | acc=0.789
[F0] [E06] batch 0070 | loss=0.7257 | acc=0.770
[F0] [E06] batch 0080 | loss=0.7242 | acc=0.793
[F0] [E06] batch 0090 | loss=0.6932 | acc=0.812
[F0] [E06] batch 0100 | loss=0.7079 | acc=0.809
[F0] [E06] batch 0110 | loss=0.6572 | acc=0.828
[F0] [E06] batch 0120 | loss=0.6928 | acc=0.785
[F0] [E06] batch 0130 | loss=0.6692 | acc=0.805
[F0] [E06] batch 0140 | loss=0.6759 | acc=0.809
[F0] [E06] batch 0150 | loss=0.6969 | acc=0.805
[F0] [E06] batch 0160 | loss=0.6862 | acc=0.809
[F0] [E06] batch 0170 | loss=0.6412 | acc=0.828
[F0] [E06] batch 0180 | loss=0.6534 | acc=0.816
[F0] [E06] batch 0190 | loss=0.6380 | acc=0.820
[F0] [E06] batch 0200 | loss=0.7423 | acc=0.750
[F0] [E06] batch 0210 | loss=0.7538 | acc=0.754
[F0] [E06] batch 0220 | loss=0.7398 | acc=0.766
[F0] [E06] batch 0230 | loss=0.7430 | acc=0.770
[F0] [E06] batch 0240 | loss=0.7080 | acc=0.797
[F0] [E06] batch 0250 | loss=0.6310 | acc=0.840
[F0] [E06] batch 0260 | loss=0.6163 | acc=0.844
[F0] [E06] batch 0270 | loss=0.6257 | acc=0.824
[F0] [E06] batch 0280 | loss=0.6757 | acc=0.793
[F0] [E06] batch 0290 | loss=0.6754 | acc=0.820
[F0] [E06] batch 0300 | loss=0.6915 | acc=0.793
[F0] [E06] batch 0310 | loss=0.6877 | acc=0.812
[F0] [E06] batch 0320 | loss=0.6850 | acc=0.801
[F0] [E06] batch 0330 | loss=0.7415 | acc=0.734
[F0] [E06] batch 0340 | loss=0.6699 | acc=0.789
[F0] [E06] batch 0350 | loss=0.6985 | acc=0.793
[F0] [E06] batch 0360 | loss=0.7067 | acc=0.812
[F0] [E06] batch 0370 | loss=0.6401 | acc=0.832
[F0] [E06] batch 0380 | loss=0.6578 | acc=0.797
[F0] [E06] batch 0390 | loss=0.6750 | acc=0.812
[F0] [E06] batch 0400 | loss=0.6276 | acc=0.852
[F0] [E06] batch 0410 | loss=0.6474 | acc=0.809
[F0] [E06] batch 0420 | loss=0.6850 | acc=0.816
[F0] [E06] batch 0430 | loss=0.6822 | acc=0.781
[F0] [E06] batch 0440 | loss=0.6744 | acc=0.801
[F0] [E06] batch 0450 | loss=0.6949 | acc=0.836
[F0] [E06] batch 0460 | loss=0.7634 | acc=0.773
[F0] [E06] batch 0470 | loss=0.9876 | acc=0.625
[F0] [E06] total_loss=322.957 | VAL acc=0.931 | F1=0.771 | kappa=0.839
[F0] [E07] batch 0000 | loss=0.5993 | acc=0.828
[F0] [E07] batch 0010 | loss=0.7050 | acc=0.805
[F0] [E07] batch 0020 | loss=0.6951 | acc=0.793
[F0] [E07] batch 0030 | loss=0.7564 | acc=0.738
[F0] [E07] batch 0040 | loss=0.6905 | acc=0.820
[F0] [E07] batch 0050 | loss=0.7311 | acc=0.781
[F0] [E07] batch 0060 | loss=0.7427 | acc=0.785
[F0] [E07] batch 0070 | loss=0.6352 | acc=0.812
[F0] [E07] batch 0080 | loss=0.6795 | acc=0.809
[F0] [E07] batch 0090 | loss=0.6457 | acc=0.789
[F0] [E07] batch 0100 | loss=0.6848 | acc=0.793
[F0] [E07] batch 0110 | loss=0.6545 | acc=0.809
[F0] [E07] batch 0120 | loss=0.6902 | acc=0.781
[F0] [E07] batch 0130 | loss=0.6477 | acc=0.820
[F0] [E07] batch 0140 | loss=0.6379 | acc=0.820
[F0] [E07] batch 0150 | loss=0.6957 | acc=0.781
[F0] [E07] batch 0160 | loss=0.6428 | acc=0.805
[F0] [E07] batch 0170 | loss=0.7443 | acc=0.766
[F0] [E07] batch 0180 | loss=0.6567 | acc=0.812
[F0] [E07] batch 0190 | loss=0.7764 | acc=0.793
[F0] [E07] batch 0200 | loss=0.6496 | acc=0.820
[F0] [E07] batch 0210 | loss=0.6488 | acc=0.820
[F0] [E07] batch 0220 | loss=0.6518 | acc=0.836
[F0] [E07] batch 0230 | loss=0.7360 | acc=0.777
[F0] [E07] batch 0240 | loss=0.6879 | acc=0.801
[F0] [E07] batch 0250 | loss=0.6415 | acc=0.801
[F0] [E07] batch 0260 | loss=0.6019 | acc=0.809
[F0] [E07] batch 0270 | loss=0.6899 | acc=0.789
[F0] [E07] batch 0280 | loss=0.6518 | acc=0.828
[F0] [E07] batch 0290 | loss=0.6846 | acc=0.789
[F0] [E07] batch 0300 | loss=0.7091 | acc=0.781
[F0] [E07] batch 0310 | loss=0.6435 | acc=0.816
[F0] [E07] batch 0320 | loss=0.6532 | acc=0.820
[F0] [E07] batch 0330 | loss=0.7242 | acc=0.789
[F0] [E07] batch 0340 | loss=0.6948 | acc=0.785
[F0] [E07] batch 0350 | loss=0.6611 | acc=0.809
[F0] [E07] batch 0360 | loss=0.6806 | acc=0.785
[F0] [E07] batch 0370 | loss=0.7284 | acc=0.789
[F0] [E07] batch 0380 | loss=0.6459 | acc=0.805
[F0] [E07] batch 0390 | loss=0.6373 | acc=0.824
[F0] [E07] batch 0400 | loss=0.6618 | acc=0.785
[F0] [E07] batch 0410 | loss=0.6447 | acc=0.797
[F0] [E07] batch 0420 | loss=0.6612 | acc=0.797
[F0] [E07] batch 0430 | loss=0.6399 | acc=0.809
[F0] [E07] batch 0440 | loss=0.6316 | acc=0.816
[F0] [E07] batch 0450 | loss=0.7910 | acc=0.734
[F0] [E07] batch 0460 | loss=0.7026 | acc=0.770
[F0] [E07] batch 0470 | loss=0.7395 | acc=0.750
[F0] [E07] total_loss=321.258 | VAL acc=0.934 | F1=0.771 | kappa=0.847
[F0] [E08] batch 0000 | loss=0.6766 | acc=0.805
[F0] [E08] batch 0010 | loss=0.6245 | acc=0.840
[F0] [E08] batch 0020 | loss=0.6450 | acc=0.816
[F0] [E08] batch 0030 | loss=0.6552 | acc=0.809
[F0] [E08] batch 0040 | loss=0.7911 | acc=0.742
[F0] [E08] batch 0050 | loss=0.6577 | acc=0.824
[F0] [E08] batch 0060 | loss=0.7239 | acc=0.750
[F0] [E08] batch 0070 | loss=0.6228 | acc=0.844
[F0] [E08] batch 0080 | loss=0.6429 | acc=0.824
[F0] [E08] batch 0090 | loss=0.5819 | acc=0.848
[F0] [E08] batch 0100 | loss=0.6594 | acc=0.805
[F0] [E08] batch 0110 | loss=0.7165 | acc=0.805
[F0] [E08] batch 0120 | loss=0.6593 | acc=0.828
[F0] [E08] batch 0130 | loss=0.6828 | acc=0.789
[F0] [E08] batch 0140 | loss=0.6801 | acc=0.781
[F0] [E08] batch 0150 | loss=0.6886 | acc=0.809
[F0] [E08] batch 0160 | loss=0.6528 | acc=0.816
[F0] [E08] batch 0170 | loss=0.6327 | acc=0.816
[F0] [E08] batch 0180 | loss=0.7102 | acc=0.789
[F0] [E08] batch 0190 | loss=0.7177 | acc=0.777
[F0] [E08] batch 0200 | loss=0.6555 | acc=0.816
[F0] [E08] batch 0210 | loss=0.6276 | acc=0.828
[F0] [E08] batch 0220 | loss=0.6251 | acc=0.836
[F0] [E08] batch 0230 | loss=0.6796 | acc=0.816
[F0] [E08] batch 0240 | loss=0.6273 | acc=0.832
[F0] [E08] batch 0250 | loss=0.7299 | acc=0.758
[F0] [E08] batch 0260 | loss=0.6229 | acc=0.824
[F0] [E08] batch 0270 | loss=0.6689 | acc=0.805
[F0] [E08] batch 0280 | loss=0.6968 | acc=0.785
[F0] [E08] batch 0290 | loss=0.6868 | acc=0.777
[F0] [E08] batch 0300 | loss=0.6954 | acc=0.793
[F0] [E08] batch 0310 | loss=0.6127 | acc=0.852
[F0] [E08] batch 0320 | loss=0.6481 | acc=0.820
[F0] [E08] batch 0330 | loss=0.7313 | acc=0.781
[F0] [E08] batch 0340 | loss=0.6562 | acc=0.816
[F0] [E08] batch 0350 | loss=0.6540 | acc=0.809
[F0] [E08] batch 0360 | loss=0.7369 | acc=0.773
[F0] [E08] batch 0370 | loss=0.6903 | acc=0.785
[F0] [E08] batch 0380 | loss=0.6698 | acc=0.773
[F0] [E08] batch 0390 | loss=0.7340 | acc=0.746
[F0] [E08] batch 0400 | loss=0.6669 | acc=0.809
[F0] [E08] batch 0410 | loss=0.6685 | acc=0.828
[F0] [E08] batch 0420 | loss=0.7121 | acc=0.777
[F0] [E08] batch 0430 | loss=0.6748 | acc=0.781
[F0] [E08] batch 0440 | loss=0.6792 | acc=0.812
[F0] [E08] batch 0450 | loss=0.6191 | acc=0.824
[F0] [E08] batch 0460 | loss=0.6621 | acc=0.812
[F0] [E08] batch 0470 | loss=0.7507 | acc=0.750
[F0] [E08] total_loss=317.246 | VAL acc=0.938 | F1=0.784 | kappa=0.855
[F0] [E09] batch 0000 | loss=0.6581 | acc=0.824
[F0] [E09] batch 0010 | loss=0.6651 | acc=0.793
[F0] [E09] batch 0020 | loss=0.6879 | acc=0.812
[F0] [E09] batch 0030 | loss=0.6748 | acc=0.805
[F0] [E09] batch 0040 | loss=0.7732 | acc=0.746
[F0] [E09] batch 0050 | loss=0.6777 | acc=0.801
[F0] [E09] batch 0060 | loss=0.7413 | acc=0.762
[F0] [E09] batch 0070 | loss=0.6920 | acc=0.812
[F0] [E09] batch 0080 | loss=0.6302 | acc=0.836
[F0] [E09] batch 0090 | loss=0.6750 | acc=0.789
[F0] [E09] batch 0100 | loss=0.6297 | acc=0.828
[F0] [E09] batch 0110 | loss=0.6003 | acc=0.859
[F0] [E09] batch 0120 | loss=0.6114 | acc=0.832
[F0] [E09] batch 0130 | loss=0.6569 | acc=0.789
[F0] [E09] batch 0140 | loss=0.6338 | acc=0.793
[F0] [E09] batch 0150 | loss=0.7145 | acc=0.789
[F0] [E09] batch 0160 | loss=0.6817 | acc=0.809
[F0] [E09] batch 0170 | loss=0.6219 | acc=0.816
[F0] [E09] batch 0180 | loss=0.6288 | acc=0.816
[F0] [E09] batch 0190 | loss=0.6504 | acc=0.793
[F0] [E09] batch 0200 | loss=0.6682 | acc=0.816
[F0] [E09] batch 0210 | loss=0.6985 | acc=0.773
[F0] [E09] batch 0220 | loss=0.7254 | acc=0.797
[F0] [E09] batch 0230 | loss=0.7393 | acc=0.770
[F0] [E09] batch 0240 | loss=0.7130 | acc=0.793
[F0] [E09] batch 0250 | loss=0.6774 | acc=0.812
[F0] [E09] batch 0260 | loss=0.6472 | acc=0.824
[F0] [E09] batch 0270 | loss=0.6708 | acc=0.797
[F0] [E09] batch 0280 | loss=0.6515 | acc=0.812
[F0] [E09] batch 0290 | loss=0.6645 | acc=0.832
[F0] [E09] batch 0300 | loss=0.7072 | acc=0.781
[F0] [E09] batch 0310 | loss=0.6694 | acc=0.809
[F0] [E09] batch 0320 | loss=0.7094 | acc=0.793
[F0] [E09] batch 0330 | loss=0.6885 | acc=0.797
[F0] [E09] batch 0340 | loss=0.7235 | acc=0.797
[F0] [E09] batch 0350 | loss=0.6569 | acc=0.797
[F0] [E09] batch 0360 | loss=0.6144 | acc=0.828
[F0] [E09] batch 0370 | loss=0.7131 | acc=0.781
[F0] [E09] batch 0380 | loss=0.6923 | acc=0.797
[F0] [E09] batch 0390 | loss=0.6736 | acc=0.820
